Corp ID,Corp Name,Schl ID,Schl Name,American Indian,Asian,Black,Hispanic,Multiracial,Native Hawaiian or Other Pacific Islander,White,Paid meals,Free/Reduced price meals,Grand Total
4720,School Town of Highland,4283,Highland Middle School,1,12,40,218,22,,441,485,249,734
4720,School Town of Highland,4285,Judith Morton Johnston Elementary,2,2,14,119,3,,191,173,158,331
4720,School Town of Highland,4290,Mildred Merkley Elementary School,,2,19,88,8,,178,188,107,295
4720,School Town of Highland,4301,Southridge Elementary School,,5,11,123,10,,255,273,131,404
4720,School Town of Highland,4303,Allen J Warren Elementary School,,8,35,81,14,,157,180,115,295
4730,School City of Hobart,4305,Hobart High School,6,5,97,291,31,1,834,755,510,1265
4730,School City of Hobart,4309,Hobart Middle School,7,3,65,249,29,1,580,479,455,934
4730,School City of Hobart,4311,Early Learning Center-George Earle,1,4,21,49,11,,241,173,154,327
4730,School City of Hobart,4317,Liberty Elementary School,,8,39,102,12,2,276,253,186,439
4730,School City of Hobart,4325,Ridge View Elementary School,1,,24,72,16,,200,141,172,313
4730,School City of Hobart,4327,Joan Martin Elementary School,3,5,40,150,17,1,510,455,271,726
4740,School Town of Munster,4332,Munster High School,1,90,121,336,48,,920,1263,253,1516
4740,School Town of Munster,4333,Wilbur Wright Middle School,1,71,65,209,46,,508,743,157,900
4740,School Town of Munster,4337,James B Eads Elementary School,2,49,47,137,20,,283,415,123,538
4740,School Town of Munster,4341,Ernest R Elliott Elementary School,2,8,19,92,22,,278,335,86,421
4740,School Town of Munster,4343,Frank H Hammond Elementary School,,77,47,125,28,,350,544,83,627
4760,School City of Whiting,4353,Whiting High School,,,7,276,14,,137,199,235,434
4760,School City of Whiting,4356,Whiting Middle School,,2,9,173,15,,67,95,171,266
4760,School City of Whiting,4361,Nathan Hale Elementary School,,1,23,357,8,,104,179,314,493
4805,New Prairie United School Corp,4679,Prairie View Elementary School,3,2,,26,15,,265,189,122,311
4805,New Prairie United School Corp,4689,New Prairie High School,1,1,5,81,27,,878,681,312,993
4805,New Prairie United School Corp,4693,Rolling Prairie Elementary School,2,,5,97,14,,360,241,237,478
4805,New Prairie United School Corp,7345,New Prairie Middle School,,1,3,68,29,,613,454,260,714
4805,New Prairie United School Corp,7349,Olive Township Elementary School,,2,,24,25,,451,368,134,502
4860,M S D of New Durham Township,4699,Westville Elementary School,,1,10,16,18,,404,295,154,449
4860,M S D of New Durham Township,4701,Westville High School,2,3,17,26,14,,376,295,143,438
4915,Tri-Township Cons School Corp,4692,LaCrosse School,,1,,4,1,,112,82,36,118
4915,Tri-Township Cons School Corp,4696,Wanatah School,,1,,12,5,,243,151,110,261
4925,Michigan City Area Schools,4373,Coolspring Elementary School,,4,107,25,23,,157,117,199,316
4925,Michigan City Area Schools,4713,Springfield Elementary School,,1,78,34,28,,251,114,278,392
4925,Michigan City Area Schools,4788,Martin T Krueger Middle School,,,147,39,30,,150,73,293,366
4925,Michigan City Area Schools,4789,Barker Middle School,,5,135,43,40,,169,119,273,392
4925,Michigan City Area Schools,4795,Michigan City High School,11,5,606,125,159,,857,625,1138,1763
4925,Michigan City Area Schools,4805,Edgewood Elementary School,,1,133,35,34,,106,93,216,309
4925,Michigan City Area Schools,4811,Lake Hills Elementary School,1,1,261,45,79,,114,128,373,501
4925,Michigan City Area Schools,4821,Joy Elementary School,,,131,36,46,,205,101,317,418
4925,Michigan City Area Schools,4825,Knapp Elementary School,,1,105,47,47,,165,85,280,365
4925,Michigan City Area Schools,4829,Niemann Elementary School,,,12,6,3,,27,23,25,48
4925,Michigan City Area Schools,4833,Marsh Elementary School,1,1,118,49,31,,111,55,256,311
4925,Michigan City Area Schools,6829,Pine Elementary School,1,3,150,49,48,,169,81,339,420
4940,South Central Com School Corp,4734,South Central Elementary School,2,,3,36,14,,432,321,166,487
4940,South Central Com School Corp,4737,South Central Jr-Sr High School,2,2,,21,11,,430,349,117,466
4945,LaPorte Community School Corp,4707,Indian Trail Elementary School,,,2,52,28,,287,183,186,369
4945,LaPorte Community School Corp,4717,Kesling Middle School,,2,23,122,35,,562,303,441,744
4945,LaPorte Community School Corp,4721,Kingsford Heights Elementary Sch,,1,7,17,25,,162,55,157,212
4945,LaPorte Community School Corp,4727,Kingsbury Elementary School,1,,19,28,23,,360,235,196,431
4945,LaPorte Community School Corp,4741,LaPorte High School,2,15,79,313,95,,1662,1162,1004,2166
4945,LaPorte Community School Corp,4745,Paul F Boston Middle School,2,3,26,98,26,2,509,310,356,666
4945,LaPorte Community School Corp,4749,Hailmann Elementary School,1,,14,137,29,1,297,125,354,479
4945,LaPorte Community School Corp,4753,F Willard Crichfield Elementary,1,3,13,32,28,1,481,433,126,559
4945,LaPorte Community School Corp,4757,Lincoln Elementary School,,,18,70,22,,175,68,217,285
4945,LaPorte Community School Corp,4767,Riley Elementary School,1,4,18,52,29,,307,170,241,411
4945,LaPorte Community School Corp,4773,Handley Elementary School,,1,4,71,26,,252,96,258,354
5075,North Lawrence Com Schools,4857,Fayetteville Elementary School,,1,,5,2,,157,85,80,165
5075,North Lawrence Com Schools,4865,Needmore Elementary School,,,1,7,1,,141,63,87,150
5075,North Lawrence Com Schools,4869,Springville Elementary School,,3,2,2,4,3,217,122,109,231
5075,North Lawrence Com Schools,4873,Heltonville Elementary School,,1,,,,,88,36,53,89
5075,North Lawrence Com Schools,4878,Oolitic Middle School,,1,,4,6,,351,204,158,362
5075,North Lawrence Com Schools,4885,Dollens Elementary School,,1,,7,8,1,194,99,112,211
5075,North Lawrence Com Schools,4889,Shawswick Elementary School,,,,6,2,,258,151,115,266
5075,North Lawrence Com Schools,4891,Shawswick Middle School,,,1,3,6,,211,135,86,221
5075,North Lawrence Com Schools,4905,Bedford Middle School,1,5,2,23,11,,502,245,299,544
5075,North Lawrence Com Schools,4909,Lincoln Elementary School,,1,2,8,15,,303,116,213,329
5075,North Lawrence Com Schools,4911,Bedford-North Lawrence High School,8,14,5,46,39,,1454,989,577,1566
5075,North Lawrence Com Schools,4917,Parkview Primary School,,2,2,16,8,,233,92,169,261
5075,North Lawrence Com Schools,4921,Stalker Elementary School,1,3,,11,10,,227,61,191,252
5075,North Lawrence Com Schools,4932,Parkview Intermediate School,,3,,14,16,,248,102,179,281
5085,Mitchell Community Schools,4861,Burris Elementary School,2,,,12,13,,330,140,217,357
5085,Mitchell Community Schools,4863,Hatfield Elementary School,1,1,1,12,10,,382,170,237,407
5085,Mitchell Community Schools,4924,Mitchell Jr High School,1,2,1,9,11,,334,171,187,358
5085,Mitchell Community Schools,4925,Mitchell High School,,4,2,6,8,,471,300,191,491
5245,Frankton-Lapel Community Schools,5005,Frankton Jr-Sr High School,,1,9,29,34,,655,430,298,728
5245,Frankton-Lapel Community Schools,5009,Frankton Elementary School,,1,6,32,40,2,819,497,403,900
5245,Frankton-Lapel Community Schools,5011,Lapel Sr High School,,3,6,3,11,,447,353,117,470
5245,Frankton-Lapel Community Schools,5012,Lapel Middle School,,3,4,6,11,,319,256,87,343
5245,Frankton-Lapel Community Schools,5025,Lapel Elementary School,,1,5,9,20,,676,523,188,711
5255,South Madison Com Sch Corp,4935,East Elementary School,1,4,8,13,17,,731,523,251,774
5255,South Madison Com Sch Corp,5053,Pendleton Heights High School,6,20,22,29,46,1,1297,1068,353,1421
5255,South Madison Com Sch Corp,5057,Pendleton Heights Middle School,1,3,23,15,21,,681,534,210,744
5255,South Madison Com Sch Corp,5061,Pendleton Elementary School,2,10,9,19,24,2,789,612,243,855
5255,South Madison Com Sch Corp,5064,Maple Ridge Elementary School,1,4,18,28,28,,608,474,213,687
5265,Alexandria Community School Corp,5041,Alexandria-Monroe High School,1,3,1,56,13,,671,390,355,745
5265,Alexandria Community School Corp,5065,Alexandria-Monroe Intermediate,,,2,43,15,,399,204,255,459
5265,Alexandria Community School Corp,5069,Alexandria-Monroe Elementary,,,1,38,15,,303,170,187,357
5275,Anderson Community School Corp,4945,Anderson High School,3,9,485,202,125,,1109,502,1431,1933
5275,Anderson Community School Corp,4953,Edgewood Elementary School,,,95,19,51,,118,39,244,283
5275,Anderson Community School Corp,4977,Tenth Street Elementary School,2,2,126,51,77,,403,71,590,661
5275,Anderson Community School Corp,5023,Southview Preschool Center,,,41,44,24,,216,325,,325
5275,Anderson Community School Corp,5033,Valley Grove Elementary School,1,3,108,64,61,,376,65,548,613
5275,Anderson Community School Corp,5076,Highland Middle School,2,5,319,167,114,,796,250,1153,1403
5275,Anderson Community School Corp,5102,Eastside Elementary School,2,,83,59,64,,415,129,494,623
5275,Anderson Community School Corp,5142,Anderson Elementary School,1,2,163,249,51,,155,23,598,621
5275,Anderson Community School Corp,5146,Erskine Elementary School,,4,122,51,70,,379,90,536,626
5280,Elwood Community School Corp,5149,Elwood Jr-Sr High School,,1,5,42,19,1,591,249,410,659
5280,Elwood Community School Corp,5151,Elwood Intermediate School,1,2,1,33,18,1,406,159,303,462
5280,Elwood Community School Corp,5157,Elwood Elementary School,2,4,1,43,20,2,464,192,344,536
5300,M S D Decatur Township,5177,Decatur Central High School,4,13,202,194,77,1,1276,691,1076,1767
5300,M S D Decatur Township,5178,Gold Academy,3,,61,52,39,1,432,161,427,588
5300,M S D Decatur Township,5179,Blue Academy,3,4,89,76,45,1,413,191,440,631
5300,M S D Decatur Township,5181,Decatur Middle School,1,8,109,106,35,,674,282,651,933
5300,M S D Decatur Township,5185,Stephen Decatur Elementary School,,1,73,65,35,,348,121,401,522
5300,M S D Decatur Township,5187,Valley Mills Elementary School,,3,21,50,22,,444,175,365,540
5300,M S D Decatur Township,5188,Decatur Twp School for Excellence,1,,15,21,6,,179,69,153,222
5300,M S D Decatur Township,5189,West Newton Elementary School,3,7,84,75,33,,438,229,411,640
5300,M S D Decatur Township,5192,Liberty Early Elementary School,2,5,71,65,43,,423,224,385,609
5310,Franklin Township Com Sch Corp,5193,Franklin Central High School,3,107,181,189,138,3,2048,1772,897,2669
5310,Franklin Township Com Sch Corp,5194,South Creek Elementary,1,26,11,25,11,,370,392,52,444
5310,Franklin Township Com Sch Corp,5195,Franklin Township Middle Schl East,1,36,125,106,68,1,914,771,480,1251
5310,Franklin Township Com Sch Corp,5197,Franklin Township Middle Sch West,,62,25,55,53,,721,559,357,916
5310,Franklin Township Com Sch Corp,5198,Thompson Crossing Elementary Sch,2,57,26,37,34,,440,406,190,596
5310,Franklin Township Com Sch Corp,5200,Mary Adams Elementary School,,33,12,29,36,,429,374,165,539
5310,Franklin Township Com Sch Corp,5201,Acton Elementary School,2,3,11,21,21,3,359,291,129,420
5310,Franklin Township Com Sch Corp,5202,Arlington Elementary School,,31,22,54,22,,436,245,320,565
5310,Franklin Township Com Sch Corp,5203,Lillie Idella Kitley Elementary,2,33,170,106,106,1,736,574,580,1154
5310,Franklin Township Com Sch Corp,5205,Bunker Hill Elementary School,,80,25,40,44,2,406,410,187,597
5330,M S D Lawrence Township,5275,Lawrence Central High School,3,20,1225,385,153,1,553,913,1427,2340
5330,M S D Lawrence Township,5276,Lawrence North High School,1,44,1150,431,153,5,685,1124,1345,2469
5330,M S D Lawrence Township,5277,Belzer Middle School,1,12,594,229,76,1,244,370,787,1157
5330,M S D Lawrence Township,5281,Brook Park Elementary School,2,,409,115,42,,75,108,535,643
5330,M S D Lawrence Township,5283,Mary Evelyn Castle Elementary Sch,,12,206,180,63,,239,294,406,700
5330,M S D Lawrence Township,5284,Early Learning Center,3,17,557,321,106,1,350,587,768,1355
5330,M S D Lawrence Township,5285,Crestview Elementary School,2,8,281,89,33,1,127,162,379,541
5330,M S D Lawrence Township,5287,Amy Beverland Elementary,,16,218,46,70,,464,611,203,814
5330,M S D Lawrence Township,5289,Harrison Hill Elementary School,,2,301,264,59,,119,89,656,745
5330,M S D Lawrence Township,5291,Fall Creek Valley Middle School,1,15,541,268,78,1,334,483,755,1238
5330,M S D Lawrence Township,5293,Indian Creek Elementary School,,4,335,180,43,,128,137,553,690
5330,M S D Lawrence Township,5294,Forest Glen Elementary School,,6,102,332,52,1,205,372,326,698
5330,M S D Lawrence Township,5295,Winding Ridge Elementary School,,2,502,85,34,2,50,103,572,675
5330,M S D Lawrence Township,5296,Oaklandon Elementary School,,4,244,89,59,,207,238,365,603
5330,M S D Lawrence Township,5298,Skiles Test Elementary School,,7,365,48,24,1,91,131,405,536
5330,M S D Lawrence Township,5299,Sunnyside Elementary School,2,9,181,419,41,2,78,127,605,732
5340,Perry Township Schools,5307,Perry Meridian High School,5,461,149,286,96,2,1359,1197,1161,2358
5340,Perry Township Schools,5309,Southport High School,1,407,132,322,132,,1197,899,1292,2191
5340,Perry Township Schools,5310,Southport 6th Grade Academy,,100,27,95,41,,278,163,378,541
5340,Perry Township Schools,5312,Perry Meridian 6th Grade Academy,,112,46,85,25,,310,231,347,578
5340,Perry Township Schools,5315,Southport Middle School,,218,62,226,67,,578,391,760,1151
5340,Perry Township Schools,5319,Perry Meridian Middle School,1,262,74,142,50,,673,491,711,1202
5340,Perry Township Schools,5321,William Henry Burkhart Elementary,,276,31,93,28,,233,183,478,661
5340,Perry Township Schools,5322,Mary Bryan Elementary School,,310,39,80,49,1,414,346,547,893
5340,Perry Township Schools,5325,Clinton Young Elementary School,,47,107,248,41,,354,170,627,797
5340,Perry Township Schools,5333,Glenns Valley Elementary School,,235,43,43,22,,389,287,445,732
5340,Perry Township Schools,5337,Abraham Lincoln Elementary School,1,258,70,168,68,,415,225,755,980
5340,Perry Township Schools,5338,Douglas MacArthur Elementary Sch,1,314,21,45,21,,341,278,465,743
5340,Perry Township Schools,5345,Homecroft Elementary School,1,82,37,139,35,2,314,135,475,610
5340,Perry Township Schools,5347,Southport Elementary School,,386,7,47,19,,213,127,545,672
5340,Perry Township Schools,5351,Winchester Village Elementary,,251,88,192,24,2,119,83,593,676
5340,Perry Township Schools,5366,Jeremiah Gray Elementary School,1,70,17,63,25,3,409,279,309,588
5340,Perry Township Schools,5372,Rosa Parks Elementary School,,161,20,50,49,,475,498,257,755
5350,M S D Pike Township,5349,Fishback Creek Public Academy,,20,255,64,55,,154,308,240,548
5350,M S D Pike Township,5352,Deer Run Elementary,,8,306,291,28,,20,99,554,653
5350,M S D Pike Township,5353,Pike High School,,75,2039,696,205,,291,1193,2113,3306
5350,M S D Pike Township,5354,College Park Elementary School,,8,260,155,29,,37,104,385,489
5350,M S D Pike Township,5355,Lincoln Middle School,,17,521,229,47,,56,187,683,870
5350,M S D Pike Township,5356,Guion Creek Middle School,,13,528,329,28,1,50,184,765,949
5350,M S D Pike Township,5357,Central Elementary School,,13,467,150,52,,40,121,601,722
5350,M S D Pike Township,5358,Eagle Creek Elementary School,,14,276,73,37,,108,199,309,508
5350,M S D Pike Township,5359,Eastbrook Elementary School,1,5,370,235,26,,27,134,530,664
5350,M S D Pike Township,5360,Guion Creek Elementary School,1,14,404,223,38,,53,214,519,733
5350,M S D Pike Township,5363,Snacks Crossing Elementary School,,9,397,144,19,,23,136,456,592
5350,M S D Pike Township,5378,New Augusta Pub Aca-South,,5,397,52,28,1,24,155,352,507
5350,M S D Pike Township,5380,New Augusta Public Academy-North,,18,505,101,73,,131,388,440,828
5360,M S D Warren Township,5361,Warren Central High School,2,37,2022,497,219,,959,1198,2538,3736
5360,M S D Warren Township,5364,Creston Middle School,,5,339,61,62,,145,161,451,612
5360,M S D Warren Township,5367,Stonybrook Middle School,,7,405,71,38,,70,123,468,591
5360,M S D Warren Township,5368,Raymond Park Middle School,,4,203,98,42,,261,195,413,608
5360,M S D Warren Township,5369,Eastridge Elementary School,,1,226,52,43,2,137,95,366,461
5360,M S D Warren Township,5370,Hawthorne Elementary School,3,3,168,74,36,,177,93,368,461
5360,M S D Warren Township,5373,Grassy Creek Elementary School,,6,233,48,41,,157,197,288,485
5360,M S D Warren Township,5375,Lakeside Elementary School,2,3,319,85,43,,72,90,434,524
5360,M S D Warren Township,5377,Lowell Elementary School,,2,120,82,44,,293,196,345,541
5360,M S D Warren Township,5386,Pleasant Run Elementary School,,,266,137,36,,101,82,458,540
5360,M S D Warren Township,5389,Sunny Heights Elementary School,1,2,321,82,44,,35,80,405,485
5360,M S D Warren Township,5391,Brookview Elementary School,1,3,380,53,52,1,102,124,468,592
5360,M S D Warren Township,5395,Warren Early Childhood Center,1,2,122,54,51,,97,103,224,327
5360,M S D Warren Township,5397,Liberty Park Elementary School,3,8,217,86,45,,165,161,363,524
5360,M S D Warren Township,5399,Creston Intermediate Academy,,2,317,73,54,3,119,128,440,568
5360,M S D Warren Township,5401,Stonybrook Intermediate Academy,,5,381,98,39,,70,90,503,593
5360,M S D Warren Township,5402,Raymond Park Intermediate,,3,235,110,55,,246,180,469,649
5370,M S D Washington Township,5403,Allisonville Elementary School,2,11,140,109,39,,438,463,276,739
5370,M S D Washington Township,5406,Crooked Creek Elementary School,,12,338,84,86,1,214,384,351,735
5370,M S D Washington Township,5418,Greenbriar Elementary School,,19,382,254,61,,96,157,655,812
5370,M S D Washington Township,5424,John Strange Elementary School,1,4,285,64,56,,221,345,286,631
5370,M S D Washington Township,5427,Nora Elementary School,,80,221,292,29,,72,151,543,694
5370,M S D Washington Township,5430,Spring Mill Elementary School,,24,251,137,49,,240,267,434,701
5370,M S D Washington Township,5434,Hilltop School,,,27,23,2,,30,82,,82
5370,M S D Washington Township,5436,Fox Hill Elementary School,,16,440,193,26,,114,207,582,789
5370,M S D Washington Township,5442,Eastwood Middle School,5,15,234,93,62,,395,459,345,804
5370,M S D Washington Township,5445,Northview Middle School,,53,327,222,47,,137,212,574,786
5370,M S D Washington Township,5448,Westlane Middle School,,31,447,196,69,,194,417,520,937
5370,M S D Washington Township,5451,North Central High School,3,159,1575,560,240,2,1233,2025,1747,3772
5375,M S D Wayne Township,5213,Ben Davis High School,2,28,1091,746,175,,1095,1009,2128,3137
5375,M S D Wayne Township,5219,Ben Davis Ninth Grade Center,3,6,418,319,68,3,408,268,957,1225
5375,M S D Wayne Township,5221,Chapel Hill 7th & 8th Grade Center,2,5,521,267,77,2,297,284,887,1171
5375,M S D Wayne Township,5222,Lynhurst 7th & 8th Grade Center,3,8,256,387,80,1,477,252,960,1212
5375,M S D Wayne Township,5223,Maplewood Elementary School,2,,53,312,42,,417,183,643,826
5375,M S D Wayne Township,5227,Chapel Glen Elementary School,1,2,289,159,55,,281,150,637,787
5375,M S D Wayne Township,5241,Garden City Elementary School,1,6,210,400,20,,197,79,755,834
5375,M S D Wayne Township,5257,McClelland Elementary School,2,3,206,258,69,2,249,167,622,789
5375,M S D Wayne Township,5261,Rhoades Elementary School,3,1,202,268,67,2,265,101,707,808
5375,M S D Wayne Township,5265,Robey Elementary School,1,7,213,68,52,2,441,422,362,784
5375,M S D Wayne Township,5267,North Wayne Elementary School,1,4,466,276,40,4,50,263,578,841
5375,M S D Wayne Township,5270,Stout Field Elementary School,1,3,64,172,41,,483,129,635,764
5375,M S D Wayne Township,5271,Sanders School,,,35,6,8,,48,39,58,97
5375,M S D Wayne Township,5273,Westlake Elementary School,2,7,281,278,41,,168,187,590,777
5375,M S D Wayne Township,5274,Chapelwood Elementary School,,6,387,170,60,,145,168,600,768
5375,M S D Wayne Township,5288,Achieve Virtual Education Academy,,1,27,18,3,,133,174,8,182
5375,M S D Wayne Township,5446,Bridgeport Elementary School,3,18,274,123,54,,248,251,469,720
5375,M S D Wayne Township,5447,Ben Davis University High School,2,8,122,86,23,,148,121,268,389
5380,Beech Grove City Schools,5449,Beech Grove Sr High School,,7,89,79,57,,717,407,542,949
5380,Beech Grove City Schools,5453,Beech Grove Middle School,1,2,45,32,39,,363,148,334,482
5380,Beech Grove City Schools,5457,Central Elementary School,,1,29,38,48,,362,140,338,478
5380,Beech Grove City Schools,5461,South Grove Intermediate School,,5,70,74,52,,510,210,501,711
5380,Beech Grove City Schools,5463,Hornet Park Elementary School,,2,33,36,52,1,363,170,317,487
5385,Indianapolis Public Schools,5465,Arlington Community High School,,,341,22,10,,13,150,236,386
5385,Indianapolis Public Schools,5466,Arlington Community Middle School,,,229,27,7,,10,79,194,273
5385,Indianapolis Public Schools,5469,Arsenal Technical High School,2,2,1002,618,79,1,256,702,1258,1960
5385,Indianapolis Public Schools,5473,Crispus Attucks Medical Magnet HS,,3,454,219,20,,49,277,468,745
5385,Indianapolis Public Schools,5477,Broad Ripple Mgnt HS for Prfm Arts,1,1,406,135,32,,60,251,384,635
5385,Indianapolis Public Schools,5483,Northwest Community High School,1,22,425,209,13,,38,292,416,708
5385,Indianapolis Public Schools,5487,Shortridge High School,2,5,155,72,24,,113,172,199,371
5385,Indianapolis Public Schools,5494,John Marshall Community High Sch,,1,357,90,11,,35,170,324,494
5385,Indianapolis Public Schools,5498,Cold Spring School,,2,206,37,16,,28,117,172,289
5385,Indianapolis Public Schools,5509,Broad Ripple Mgnt Jr HS-Prfm Arts,,,137,57,16,,21,78,153,231
5385,Indianapolis Public Schools,5512,Crispus Attucks Med Mgnt Jr HS,,1,169,126,8,1,18,104,219,323
5385,Indianapolis Public Schools,5513,George Washington Comm Jr HS,,1,86,87,22,,68,71,193,264
5385,Indianapolis Public Schools,5514,Washington Irving School 14,1,3,252,50,27,2,121,115,341,456
5385,Indianapolis Public Schools,5515,Thomas D Gregg School 15,,1,187,204,22,,61,69,406,475
5385,Indianapolis Public Schools,5516,Northwest Community Jr High School,1,3,262,111,16,,20,111,302,413
5385,Indianapolis Public Schools,5517,John Marshall Community Jr HS,,2,187,71,15,,20,73,222,295
5385,Indianapolis Public Schools,5531,James A Garfield School 31,,,81,111,42,,251,123,362,485
5385,Indianapolis Public Schools,5534,Eleanor Skillen School 34,1,,63,82,45,,295,132,354,486
5385,Indianapolis Public Schools,5538,Center for Inquiry School 70,,5,79,18,11,,104,130,87,217
5385,Indianapolis Public Schools,5539,William McKinley School 39,,3,100,101,32,,316,130,422,552
5385,Indianapolis Public Schools,5542,Elder W Diggs School 42,,,382,52,23,,24,81,400,481
5385,Indianapolis Public Schools,5543,James Whitcomb Riley School 43,,2,275,4,14,,22,68,249,317
5385,Indianapolis Public Schools,5544,Riverside School 44,1,1,158,77,5,,16,83,175,258
5385,Indianapolis Public Schools,5546,Daniel Webster School 46,3,,77,138,36,,233,104,383,487
5385,Indianapolis Public Schools,5548,Louis B Russell Jr School 48,,,355,7,8,,13,97,286,383
5385,Indianapolis Public Schools,5549,William Penn School 49,2,2,77,304,15,,197,136,461,597
5385,Indianapolis Public Schools,5551,James Russell Lowell School 51,1,,240,170,6,,27,131,313,444
5385,Indianapolis Public Schools,5554,Brookside School 54,6,,357,86,43,,104,141,455,596
5385,Indianapolis Public Schools,5555,Eliza A Blaker School 55,,,98,18,9,,47,80,92,172
5385,Indianapolis Public Schools,5556,Francis W Parker School 56,,5,206,34,12,,35,84,208,292
5385,Indianapolis Public Schools,5557,George W Julian School 57,,2,30,62,3,,53,53,97,150
5385,Indianapolis Public Schools,5558,Ralph Waldo Emerson School 58,3,,174,69,25,,111,61,321,382
5385,Indianapolis Public Schools,5560,IPS/ Butler University Lab Sch 60,1,5,118,33,27,,300,347,137,484
5385,Indianapolis Public Schools,5563,Wendell Phillips School 63,,2,257,149,8,,34,128,322,450
5385,Indianapolis Public Schools,5565,Raymond F Brandes School 65,,14,45,59,15,,118,52,199,251
5385,Indianapolis Public Schools,5567,Stephen Foster School 67,,1,145,311,29,,87,134,439,573
5385,Indianapolis Public Schools,5569,Joyce Kilmer School 69,,,176,23,1,,5,60,145,205
5385,Indianapolis Public Schools,5570,Edison School of the Arts 47,,2,342,90,28,2,59,161,362,523
5385,Indianapolis Public Schools,5574,Theodore Potter School 74,,,46,207,6,,29,74,214,288
5385,Indianapolis Public Schools,5577,Merle Sidener Gifted Academy,,7,93,56,38,1,187,245,137,382
5385,Indianapolis Public Schools,5579,Carl Wilde School 79,,26,216,396,18,,43,124,575,699
5385,Indianapolis Public Schools,5582,Christian Park School 82,,,59,93,24,,259,78,357,435
5385,Indianapolis Public Schools,5583,Floro Torrence School 83,1,2,188,92,6,,10,59,240,299
5385,Indianapolis Public Schools,5587,George Washington Carver School 87,,3,116,161,11,,46,71,266,337
5385,Indianapolis Public Schools,5588,Anna Brochhausen School 88,1,,221,42,13,,48,57,268,325
5385,Indianapolis Public Schools,5590,Ernie Pyle School 90,,,153,171,16,,36,92,284,376
5385,Indianapolis Public Schools,5591,Rousseau McClellan School 91,1,3,146,64,42,,245,313,188,501
5385,Indianapolis Public Schools,5593,George H Fisher School 93,2,,291,44,15,,28,93,287,380
5385,Indianapolis Public Schools,5596,Meredith Nicholson School 96,1,,101,298,5,,11,38,378,416
5385,Indianapolis Public Schools,5597,Emma Donnan Elementary School,,,96,45,18,,80,,239,239
5385,Indianapolis Public Schools,5601,H L Harshman Middle School,,6,159,297,23,1,64,102,448,550
5385,Indianapolis Public Schools,5602,Francis Bellamy Pre-School Center,,,88,18,2,,15,41,82,123
5385,Indianapolis Public Schools,5603,Phalen at Francis Scott Key 103,1,2,353,55,24,,13,265,183,448
5385,Indianapolis Public Schools,5605,Charles Warren Fairbanks Sch 105,,,310,83,11,,20,71,353,424
5385,Indianapolis Public Schools,5606,Robert Lee Frost School 106,1,2,287,25,23,,9,84,263,347
5385,Indianapolis Public Schools,5607,Lew Wallace School 107,1,20,226,203,8,,33,143,348,491
5385,Indianapolis Public Schools,5609,Jonathan Jennings School 109,,,143,108,5,,11,61,206,267
