Corp ID,Corp Name,Schl ID,Schl Name,American Indian,Asian,Black,Hispanic,Multiracial,Native Hawaiian or Other Pacific Islander,White,Free/Reduced price meals,Paid meals,Grand Total
9035,Indiana Connections Career Academy,7947,Indiana Connections Career Academy,1,4,30,23,18,1,308,147,238,385
9040,Avondale Meadows Middle School,7094,Avondale Meadows Middle School,,,178,1,5,,1,137,48,185
9045,J & R Phalen Leadership Academy,4894,J & R Phalen Leadership Academy,,,204,45,4,,8,206,55,261
9050,Excel Center - Clarksville,2006,Excel Center - Clarksville,,4,41,59,28,,176,136,172,308
9055,Excel Center - Hammond,2018,Excel Center - Hammond,,,99,98,8,,52,190,67,257
9060,Paramount Community Heights,139,Paramount Community Heights,,,68,13,7,,15,78,25,103
9065,Allegiant Preparatory Academy,1002,Allegiant Preparatory Academy,,,33,1,2,,1,36,1,37
9070,Gary Middle College West,1003,Gary Middle College West,1,,104,23,,,2,65,65,130
9080,Vanguard Collegiate of Indy,1004,Vanguard Collegiate of Indy,,,44,7,1,,5,54,3,57
9085,pilotED Schools,1006,pilotED Schools Bethel Park,1,,37,14,23,,10,66,19,85
9090,Matchbook Learning,1041,Matchbook Learning,1,,263,236,27,,40,513,54,567
9095,Urban ACT Academy,9094,Urban ACT Academy,1,1,220,31,23,1,68,276,69,345
9100,Indiana Department of Correction,732,Logansport Juvenile Correctional,2,,41,12,10,1,69,135,,135
9100,Indiana Department of Correction,5055,Pendleton Juvenile Correctional,,1,71,18,24,1,98,213,,213
9100,Indiana Department of Correction,5452,Madison Juvenile Correctional,,,9,4,2,,19,34,,34
9115,Kindezi Academy,1118,Kindezi Academy,2,,229,32,7,1,5,210,66,276
9120,Insight School of Indiana,2528,Insight School of Indiana,1,3,101,56,42,,590,492,301,793
9145,Riverside High School,1122,Riverside High School,1,3,165,36,19,1,57,174,108,282
9150,Circle City Prep Charter School,1126,Circle City Prep Charter School,,,115,8,3,,3,118,11,129
9155,Indiana Virtual Pathways Academy,5468,Indiana Virtual Pathways Academy,30,35,954,782,325,4,4136,4999,1267,6266
9160,Excel Center - Muncie,1016,Excel Center - Muncie,1,1,55,8,14,,214,265,28,293
9190,Excel Center - Gary,1024,Excel Center - Gary,,,23,2,,,4,22,7,29
9195,Timothy L. Johnson Academy Middle,1039,Timothy L. Johnson Academy Middle,,22,24,2,5,,1,54,,54
9305,Excel Center - Richmond,9012,Excel Center - Richmond,2,1,21,4,25,,230,188,95,283
9310,Charter School of the Dunes,1535,Charter School of the Dunes,4,,533,22,29,,16,560,44,604
9315,Signature School Inc,8295,Signature School Inc,,67,9,17,21,,276,58,332,390
9320,Community Montessori Inc,1536,Community Montessori,,7,8,12,33,4,485,121,428,549
9325,Options Charter School - Carmel,2524,Options Charter School - Carmel,2,3,22,9,14,,157,72,135,207
9330,Irvington Community School,1537,Irvington Community School,,3,128,98,95,,662,666,320,986
9335,Excel Center - Lafayette Square,5912,Excel Center - Lafayette Square,1,7,169,103,5,1,38,246,78,324
9345,Excel Center - Lafayette,8094,Excel Center - Lafayette,1,3,53,54,13,1,208,182,151,333
9350,Timothy L Johnson Academy,1539,Timothy L Johnson Academy,1,139,143,21,11,,1,316,,316
9355,Excel Center - Kokomo,2976,Excel Center - Kokomo,1,5,57,21,28,1,260,241,132,373
9365,Enlace Academy,5667,Enlace Academy,,,109,363,6,,13,475,16,491
9380,Christel House Academy South,5874,Christel House Academy South,1,,65,343,43,,210,584,78,662
9385,Christel House DORS,5532,Christel House DORS,,77,216,241,11,,102,545,102,647
9395,Christel House Academy West,5871,Christel House Academy West,1,1,160,159,15,,41,357,20,377
9400,KIPP Indy College Prep Middle,5860,KIPP Indy College Prep Middle,,,256,19,15,,6,267,29,296
9410,KIPP Indy Unite Elementary,5741,KIPP Indy Unite Elementary,,1,454,20,25,,9,495,14,509
9425,Tindley Genesis Academy,5621,Tindley Genesis Academy,,,191,6,13,,1,174,37,211
9430,Tindley Summit Academy,5629,Tindley Summit Academy,,1,216,23,16,,4,218,42,260
9445,Charles A Tindley Accelerated Sch,6208,Charles A Tindley Accelerated Sch,1,1,223,2,5,,,145,87,232
9460,Thea Bowman Leadership Academy,4022,Thea Bowman Leadership Academy,,1,1032,37,13,,3,1079,7,1086
9465,Rural Community Schools Inc,7951,Rural Community Academy,,,,5,4,,126,98,37,135
9485,SE Neighborhood Sch of Excellence,5868,SE Neighborhood Sch of Excellence,3,,80,142,74,,290,556,33,589
9495,Joshua Academy,8203,Joshua Academy,,,136,5,38,,21,175,25,200
9505,Indiana Agriculture and Technology,5472,Indiana Agriculture and Technology,1,,6,3,2,,118,36,94,130
9535,Gary Lighthouse Charter School,4130,Gary Lighthouse Charter School,3,,1294,97,35,,10,1439,,1439
9545,21st Century Charter Sch of Gary,4164,21st Century Charter Sch of Gary,,,838,23,22,,,737,146,883
9555,East Chicago Urban Enterprise Acad,3935,East Chicago Urban Enterprise Acad,,,196,202,15,,2,415,,415
9575,Indpls Lighthouse Charter School,5523,Indpls Lighthouse Charter School,,,597,116,50,1,124,888,,888
9595,East Chicago Lighthouse Charter,3971,East Chicago Lighthouse,1,,208,278,6,,8,501,,501
9605,IN Sch for the Blind & Vis Imprd,C460,IN Sch for the Blind & Vis Imprd,,3,27,13,10,,72,101,24,125
9610,Indiana School For The Deaf,C695,Indiana School For The Deaf,,13,42,38,18,1,214,326,,326
9615,Andrew J Brown Academy,5488,Andrew J Brown Academy,2,,371,276,11,1,17,648,30,678
9620,Burris Laboratory School,1441,Burris Laboratory School,2,28,37,22,54,,526,169,500,669
9625,Indiana Academy for Sci Math Hmn,1443,Indiana Academy for Sci Math Hmn,2,44,14,12,18,,217,56,251,307
9640,Options Charter School Noblesville,2551,Options Charter School Noblesville,,4,23,18,19,,238,87,215,302
9645,Avondale Meadows Academy,5716,Avondale Meadows Academy,,,412,11,9,,5,337,100,437
9650,Herron Charter,5724,Herron High School,2,11,209,80,57,,530,307,582,889
9655,Hope Academy,5292,Hope Academy,,1,3,4,1,,16,8,17,25
9665,Geist Montessori Academy,2572,Geist Montessori Academy,2,14,27,16,34,,289,31,351,382
9670,Indianapolis Metropolitan High Sch,5664,Indianapolis Metropolitan High Sch,,,184,23,14,,19,150,90,240
9680,Paramount Brookside,5508,Paramount Brookside,1,4,395,126,77,1,197,651,150,801
9685,Aspire Charter Academy,4043,Aspire Charter Academy,,,632,40,13,,9,650,44,694
9690,Renaissance Academy Charter School,4711,Renaissance Academy Charter School,,2,12,17,4,1,194,48,182,230
9705,Hammond Academy of Science & Tech,4486,Hammond Academy of Science & Tech,,2,106,360,15,,70,411,142,553
9725,Canaan Community Academy,3312,Canaan Community Academy,2,,1,14,2,,106,124,1,125
9730,Neighbors' New Vistas High School,6864,Neighbors' New Vistas High School,1,,38,50,22,,120,141,90,231
9735,Inspire Academy - A Sch of Inquiry,1518,Inspire Academy - A Sch of Inquiry,,,44,9,24,,101,143,35,178
9740,Thurgood Marshall Leadership Acad,138,Thurgood Marshall Leadership Acad,,,108,3,6,,,117,,117
9750,Excel Center - Anderson,4904,Excel Center - Anderson,1,2,50,56,22,,182,251,62,313
9760,Smith Academy for Excellence,242,Smith Academy for Excellence,,,33,3,11,,35,73,9,82
9770,Indianapolis Lighthouse East,5524,Indianapolis Lighthouse East,,,316,22,13,1,11,363,,363
9780,Indianapolis Academy of Excellence,5761,Indianapolis Academy of Excellence,,,132,8,5,,3,142,6,148
9785,IN Math & Science Academy,5837,IN Math & Science Academy,2,,351,172,17,2,19,510,53,563
9790,Anderson Preparatory Academy,5092,Anderson Preparatory Academy,,2,126,125,68,,434,521,234,755
9795,Dr Robert H Faulkner Academy,2411,Dr Robert H Faulkner Academy,1,,29,8,17,,38,40,53,93
9805,Hoosier Academy - Indianapolis,2527,Hoosier Academy - Indianapolis,2,1,71,5,6,1,96,122,60,182
9835,The Bloomington Project School,6215,The Bloomington Project School,1,6,5,20,30,,217,78,201,279
9840,Excel Center - University Heights,5749,Excel Center - University Heights,1,146,58,50,17,1,128,270,131,401
9855,Excel Center - Noblesville,5748,Excel Center - Noblesville,,16,28,42,9,1,95,100,91,191
9870,Discovery Charter School,6824,Discovery Charter School,1,9,33,70,29,,393,118,417,535
9875,Rock Creek Community Academy,771,Rock Creek Community Academy,2,3,56,22,48,1,388,179,341,520
9880,Career Academy High School,7567,Career Academy High School,1,4,72,27,25,,176,164,141,305
9885,Gary Middle College,4027,Gary Middle College,,,226,7,4,1,4,142,100,242
9890,Indiana Virtual School,2488,Indiana Virtual School,3,2,89,82,68,1,739,747,237,984
9895,IN Math & Science Academy - North,5444,IN Math & Science Academy - North,,3,440,162,41,,36,625,57,682
9900,Excel Center - South Bend,7566,Excel Center - South Bend,2,,98,72,17,,92,157,124,281
9905,Indiana Connections Academy,7944,Indiana Connections Academy,17,69,337,305,261,3,3860,2186,2666,4852
9910,Excel Center for Adult Learners,5669,Excel Center For Adult Learners,2,9,701,200,48,4,228,874,318,1192
9915,Marion Academy,5903,Marion Academy,,3,124,11,9,1,24,172,,172
9920,Damar Charter Academy,5191,Damar Charter Academy,,1,46,10,9,,128,152,42,194
9925,Phalen Leadership Academy - IN Inc,5496,Phalen Leadership Academy - IN Inc,,,204,1,7,,4,167,49,216
9935,Vision Academy,5899,Vision Academy,1,2,334,46,21,,25,364,65,429
9940,Tindley Collegiate Academy,5914,Tindley Collegiate Academy,,,251,11,12,,2,211,65,276
9945,Tindley Renaissance Academy,5926,Tindley Renaissance Academy,,,357,20,19,,3,322,77,399
9950,Dugger Union Community School Corp,7952,Dugger Union Community School Corp,2,1,,13,4,,387,256,151,407
9955,Mays Community Academy,7231,Mays Community Academy,1,,1,7,6,,198,127,86,213
9960,Success Academy Primary School,7562,Success Academy Primary School,,2,264,77,43,,223,449,160,609
9965,Career Academy Middle School,7563,Career Academy Middle School,1,4,95,36,34,,170,212,128,340
9970,ACE Preparatory Academy,1111,ACE Preparatory Academy,,,61,7,11,,10,70,19,89
9975,Global Preparatory Academy,1112,Global Preparatory Academy,1,6,223,200,5,,49,344,140,484
9980,Steel City Academy,1113,Steel City Academy,,,414,11,15,,3,443,,443
9985,Seven Oaks Classical School,1114,Seven Oaks Classical School,2,5,7,11,18,,290,113,220,333
9990,Higher Institute of Arts & Tech,1116,Higher Institute of Arts & Tech,,,152,5,4,,5,136,30,166
9995,Excel Center - Shelbyville,1117,Excel Center - Shelbyville,,1,5,29,4,1,119,93,66,159
