year,mergecode,districtcode,droprate,black,white,hispanic,totalenroll,lowincome,charter,NCESSchoolID,hybridper,virtualper,inpersonper,schoolmode,state,year_21
18,3100-9393colorado,3100colorado,0.0,0.48,84.69,7.18,418,9.1,1,80735006650,0.0,0.0,1.0,0.0,colorado,0
19,3100-9393colorado,3100colorado,0.0,0.18,82.58,9.8,551,10.6,1,80735006650,0.0,0.0,1.0,0.0,colorado,0
21,3100-9393colorado,3100colorado,0.0,0.0,79.62,11.41,368,8.9,1,80735006650,0.6,0.1,0.3,0.4,colorado,1
17,3100-9672colorado,3100colorado,1.2,0.38,80.38,15.05,1595,13.8,0,80735001264,0.0,0.0,1.0,0.0,colorado,0
18,3100-9672colorado,3100colorado,0.9,0.48,79.8,15.63,1663,12.1,0,80735001264,0.0,0.0,1.0,0.0,colorado,0
19,3100-9672colorado,3100colorado,0.63,0.51,78.24,17.02,1751,14.6,0,80735001264,0.0,0.0,1.0,0.0,colorado,0
21,3100-9672colorado,3100colorado,0.6,0.64,79.46,15.91,1251,9.3,0,80735001264,0.6,0.1,0.3,0.4,colorado,1
17,3110-7490colorado,3110colorado,1.9,0.55,64.38,32.23,1092,22.9,0,80483000810,0.0,0.0,1.0,0.0,colorado,0
18,3110-7490colorado,3110colorado,2.0,1.07,65.28,30.82,1126,23.7,0,80483000810,0.0,0.0,1.0,0.0,colorado,0
19,3110-7490colorado,3110colorado,0.95,0.86,65.43,30.27,1163,31.3,0,80483000810,0.0,0.0,1.0,0.0,colorado,0
21,3110-7490colorado,3110colorado,0.8,0.7,66.2,29.8,1151,30.7,0,80483000810,1.0,0.0,0.0,0.5,colorado,1
17,3120-1875colorado,3120colorado,0.0,0.87,80.38,16.16,693,18.2,1,80441001614,0.0,0.0,1.0,0.0,colorado,0
18,3120-1875colorado,3120colorado,0.0,0.87,79.16,17.08,691,18.5,1,80441001614,0.0,0.0,1.0,0.0,colorado,0
19,3120-1875colorado,3120colorado,0.0,0.7,77.41,19.25,717,17.2,1,80441001614,0.0,0.0,1.0,0.0,colorado,0
21,3120-1875colorado,3120colorado,0.0,0.93,71.88,24.27,754,24.3,1,80441001614,0.8,0.1,0.1,0.5,colorado,1
17,3120-2657colorado,3120colorado,0.0,3.57,31.25,60.71,224,64.9,0,80441006657,0.0,0.0,1.0,0.0,colorado,0
18,3120-2657colorado,3120colorado,0.4,3.19,34.4,58.87,282,59.5,0,80441006657,0.0,0.0,1.0,0.0,colorado,0
19,3120-2657colorado,3120colorado,0.0,1.94,37.86,56.31,309,56.4,0,80441006657,0.0,0.0,1.0,0.0,colorado,0
21,3120-2657colorado,3120colorado,0.0,1.81,37.65,56.33,332,56.7,0,80441006657,0.8,0.1,0.1,0.5,colorado,1
17,3120-2850colorado,3120colorado,0.0,1.1,62.22,31.86,998,30.9,1,80441001696,0.0,0.0,1.0,0.0,colorado,0
18,3120-2850colorado,3120colorado,0.1,0.72,62.64,32.3,969,31.0,1,80441001696,0.0,0.0,1.0,0.0,colorado,0
19,3120-2850colorado,3120colorado,0.0,0.5,61.94,33.89,1009,29.9,1,80441001696,0.0,0.0,1.0,0.0,colorado,0
21,3120-2850colorado,3120colorado,0.1,0.41,60.49,35.95,982,36.3,1,80441001696,0.8,0.1,0.1,0.5,colorado,1
17,3120-3610colorado,3120colorado,2.4,3.78,27.66,65.31,1721,69.4,0,80441000641,0.0,0.0,1.0,0.0,colorado,0
18,3120-3610colorado,3120colorado,2.2,4.61,25.01,66.71,1715,68.5,0,80441000641,0.0,0.0,1.0,0.0,colorado,0
19,3120-3610colorado,3120colorado,1.6,4.58,23.55,67.77,1877,66.8,0,80441000641,0.0,0.0,1.0,0.0,colorado,0
21,3120-3610colorado,3120colorado,0.7,4.87,20.55,70.44,1786,70.9,0,80441000641,0.7,0.2,0.1,0.55,colorado,1
17,3120-3614colorado,3120colorado,3.2,3.55,27.42,63.41,2028,65.2,0,80441000640,0.0,0.0,1.0,0.0,colorado,0
18,3120-3614colorado,3120colorado,2.8,3.83,26.92,63.18,2010,63.1,0,80441000640,0.0,0.0,1.0,0.0,colorado,0
19,3120-3614colorado,3120colorado,1.76,3.72,26.68,64.02,1990,61.7,0,80441000640,0.0,0.0,1.0,0.0,colorado,0
21,3120-3614colorado,3120colorado,1.3,2.55,23.67,68.77,1918,64.1,0,80441000640,0.7,0.2,0.1,0.55,colorado,1
17,3120-4425colorado,3120colorado,14.0,1.38,18.62,76.86,795,66.0,0,80441006461,0.0,0.0,1.0,0.0,colorado,0
18,3120-4425colorado,3120colorado,10.9,1.41,17.51,78.03,851,74.9,0,80441006461,0.0,0.0,1.0,0.0,colorado,0
19,3120-4425colorado,3120colorado,12.03,1.49,15.61,79.82,1006,71.4,0,80441006461,0.0,0.0,1.0,0.0,colorado,0
21,3120-4425colorado,3120colorado,12.3,2.36,16.22,77.59,888,76.1,0,80441006461,0.7,0.2,0.1,0.55,colorado,1
17,3120-6364colorado,3120colorado,1.3,1.42,24.93,71.38,1408,70.5,0,80441001788,0.0,0.0,1.0,0.0,colorado,0
18,3120-6364colorado,3120colorado,2.1,1.05,25.3,70.66,1435,67.4,0,80441001788,0.0,0.0,1.0,0.0,colorado,0
19,3120-6364colorado,3120colorado,1.73,0.83,25.05,71.22,1449,64.8,0,80441001788,0.0,0.0,1.0,0.0,colorado,0
21,3120-6364colorado,3120colorado,2.3,0.99,22.59,73.23,1412,71.0,0,80441001788,0.8,0.1,0.1,0.5,colorado,1
17,3120-8965colorado,3120colorado,0.0,0.64,54.82,39.19,467,43.2,1,80441001615,0.0,0.0,1.0,0.0,colorado,0
18,3120-8965colorado,3120colorado,0.2,0.71,47.29,46.35,425,45.0,1,80441001615,0.0,0.0,1.0,0.0,colorado,0
19,3120-8965colorado,3120colorado,0.0,0.94,43.79,49.41,427,50.0,1,80441001615,0.0,0.0,1.0,0.0,colorado,0
21,3120-8965colorado,3120colorado,0.0,1.34,38.61,53.08,373,58.7,1,80441001615,0.7,0.2,0.1,0.55,colorado,1
17,3130-4670colorado,3130colorado,1.0,0.0,66.99,31.3,409,28.3,0,80495000821,0.0,0.0,1.0,0.0,colorado,0
18,3130-4670colorado,3130colorado,1.3,0.0,63.75,33.93,389,29.9,0,80495000821,0.0,0.0,1.0,0.0,colorado,0
19,3130-4670colorado,3130colorado,0.0,0.26,61.92,36.01,386,36.8,0,80495000821,0.0,0.0,1.0,0.0,colorado,0
21,3130-4670colorado,3130colorado,0.0,0.0,61.81,35.86,343,37.4,0,80495000821,0.0,0.0,1.0,0.0,colorado,1
17,3140-3070colorado,3140colorado,1.8,0.7,22.72,75.18,713,55.8,0,80402000552,0.0,0.0,1.0,0.0,colorado,0
18,3140-3070colorado,3140colorado,1.4,0.41,23.35,75.0,728,66.7,0,80402000552,0.0,0.0,1.0,0.0,colorado,0
19,3140-3070colorado,3140colorado,1.61,0.27,23.43,74.7,747,69.1,0,80402000552,0.0,0.0,1.0,0.0,colorado,0
21,3140-3070colorado,3140colorado,1.2,0.39,19.87,78.05,770,70.5,0,80402000552,0.7,0.1,0.2,0.45,colorado,1
17,3145-3962colorado,3145colorado,1.4,0.36,66.43,31.43,280,40.7,0,80231000050,0.0,0.0,1.0,0.0,colorado,0
18,3145-3962colorado,3145colorado,1.3,0.67,63.67,33.33,300,40.5,0,80231000050,0.0,0.0,1.0,0.0,colorado,0
19,3145-3962colorado,3145colorado,1.46,0.58,66.76,30.32,343,39.8,0,80231000050,0.0,0.0,1.0,0.0,colorado,0
21,3145-3962colorado,3145colorado,2.5,0.62,70.0,25.31,320,46.8,0,80231000050,0.0,0.0,1.0,0.0,colorado,1
17,3146-1012colorado,3146colorado,1.0,0.0,85.57,11.34,97,27.5,0,80255000143,0.0,0.0,1.0,0.0,colorado,0
18,3146-1012colorado,3146colorado,0.0,0.0,89.58,9.38,96,35.3,0,80255000143,0.0,0.0,1.0,0.0,colorado,0
19,3146-1012colorado,3146colorado,0.0,0.0,84.21,13.68,95,36.2,0,80255000143,0.0,0.0,1.0,0.0,colorado,0
21,3146-1012colorado,3146colorado,0.0,0.0,81.4,16.28,86,32.3,0,80255000143,0.0,0.0,1.0,0.0,colorado,1
17,3147-7156colorado,3147colorado,0.0,0.0,96.63,1.12,89,23.8,0,80672001158,0.0,0.0,1.0,0.0,colorado,0
18,3147-7156colorado,3147colorado,0.0,0.0,95.0,2.0,100,20.4,0,80672001158,0.0,0.0,1.0,0.0,colorado,0
19,3147-7156colorado,3147colorado,0.0,0.0,92.71,5.21,96,27.0,0,80672001158,0.0,0.0,1.0,0.0,colorado,0
21,3147-7156colorado,3147colorado,0.0,0.0,91.84,6.12,98,26.1,0,80672001158,0.0,0.0,1.0,0.0,colorado,1
17,3200-9799colorado,3200colorado,2.6,0.0,42.79,55.9,229,53.7,0,80001601821,0.0,0.0,1.0,0.0,colorado,0
18,3200-9799colorado,3200colorado,4.5,0.0,45.49,53.76,266,54.5,0,80001601821,0.0,0.0,1.0,0.0,colorado,0
19,3200-9799colorado,3200colorado,1.52,0.0,44.7,54.92,264,53.9,0,80001601821,0.0,0.0,1.0,0.0,colorado,0
21,3200-9799colorado,3200colorado,4.5,0.7,43.55,54.7,287,57.7,0,80001601821,0.6,0.0,0.4,0.3,colorado,1
17,3210-9733colorado,3210colorado,3.7,0.0,69.75,27.78,162,52.1,0,80001701818,0.0,0.0,1.0,0.0,colorado,0
18,3210-9733colorado,3210colorado,1.6,0.53,66.49,29.79,188,52.6,0,80001701818,0.0,0.0,1.0,0.0,colorado,0
19,3210-9733colorado,3210colorado,0.94,0.94,67.45,29.72,212,52.1,0,80001701818,0.0,0.0,1.0,0.0,colorado,0
21,3210-9733colorado,3210colorado,2.6,0.0,67.61,30.68,352,47.1,0,80001701818,0.0,0.0,1.0,0.0,colorado,1
17,3220-4231colorado,3220colorado,0.0,0.0,67.78,25.56,90,54.2,0,80001801742,0.0,0.0,1.0,0.0,colorado,0
18,3220-4231colorado,3220colorado,0.0,0.0,69.89,23.66,93,65.1,0,80001801742,0.0,0.0,1.0,0.0,colorado,0
19,3220-4231colorado,3220colorado,0.0,0.0,68.57,26.67,105,62.9,0,80001801742,0.0,0.0,1.0,0.0,colorado,0
21,3220-4231colorado,3220colorado,0.0,0.0,69.31,29.7,101,59.8,0,80001801742,0.0,0.0,1.0,0.0,colorado,1
17,8001-0015colorado,8001colorado,0.6,0.86,55.42,32.01,931,21.6,1,80002000727,0.0,0.0,1.0,0.0,colorado,0
18,8001-0015colorado,8001colorado,0.2,0.65,54.79,33.37,929,21.9,1,80002000727,0.0,0.0,1.0,0.0,colorado,0
19,8001-0015colorado,8001colorado,0.23,0.68,53.69,34.05,881,20.2,1,80002000727,0.0,0.0,1.0,0.0,colorado,0
21,8001-0015colorado,8001colorado,0.2,0.96,56.9,30.59,935,25.2,1,80002000727,0.75,0.25,0.0,0.62,colorado,1
17,8001-0075colorado,8001colorado,1.3,0.66,83.28,11.15,305,12.4,1,80002006418,0.0,0.0,1.0,0.0,colorado,0
18,8001-0075colorado,8001colorado,1.6,0.32,81.67,12.54,311,17.8,1,80002006418,0.0,0.0,1.0,0.0,colorado,0
19,8001-0075colorado,8001colorado,1.43,0.0,80.0,14.64,280,19.8,1,80002006418,0.0,0.0,1.0,0.0,colorado,0
21,8001-0075colorado,8001colorado,1.8,0.0,78.57,13.39,224,22.2,1,80002006418,0.62,0.38,0.0,0.69,colorado,1
17,8001-0653colorado,8001colorado,0.0,0.0,64.38,31.51,73,14.8,1,80002002018,0.0,0.0,1.0,0.0,colorado,0
18,8001-0653colorado,8001colorado,0.0,0.0,61.36,32.95,88,15.2,1,80002002018,0.0,0.0,1.0,0.0,colorado,0
19,8001-0653colorado,8001colorado,0.0,0.0,60.71,33.33,84,10.4,1,80002002018,0.0,0.0,1.0,0.0,colorado,0
21,8001-0653colorado,8001colorado,0.0,1.2,68.67,26.51,83,18.4,1,80002002018,0.0,0.0,1.0,0.0,colorado,1
17,8001-0655colorado,8001colorado,1.3,36.25,21.88,37.5,160,48.4,1,80002002033,0.0,0.0,1.0,0.0,colorado,0
18,8001-0655colorado,8001colorado,0.0,41.86,20.93,34.88,172,52.8,1,80002002033,0.0,0.0,1.0,0.0,colorado,0
19,8001-0655colorado,8001colorado,0.0,35.03,18.47,41.4,157,50.6,1,80002002033,0.0,0.0,1.0,0.0,colorado,0
21,8001-0655colorado,8001colorado,0.0,27.06,15.29,50.59,170,53.6,1,80002002033,0.5,0.38,0.12,0.62,colorado,1
17,8001-1279colorado,8001colorado,0.0,1.59,79.37,12.3,252,24.1,1,80002006305,0.0,0.0,1.0,0.0,colorado,0
18,8001-1279colorado,8001colorado,0.0,1.38,78.89,11.42,289,20.5,1,80002006305,0.0,0.0,1.0,0.0,colorado,0
19,8001-1279colorado,8001colorado,0.0,1.37,77.75,12.09,364,14.4,1,80002006305,0.0,0.0,1.0,0.0,colorado,0
21,8001-1279colorado,8001colorado,0.0,0.75,78.14,13.82,398,15.3,1,80002006305,0.0,0.0,1.0,0.0,colorado,1
17,8001-1791colorado,8001colorado,0.0,5.56,61.81,25.0,144,28.5,1,80002001912,0.0,0.0,1.0,0.0,colorado,0
18,8001-1791colorado,8001colorado,0.0,6.42,57.8,27.52,109,27.3,1,80002001912,0.0,0.0,1.0,0.0,colorado,0
19,8001-1791colorado,8001colorado,0.9,4.5,61.26,28.83,111,30.6,1,80002001912,0.0,0.0,1.0,0.0,colorado,0
21,8001-1791colorado,8001colorado,1.1,2.13,64.89,26.6,94,33.9,1,80002001912,0.12,0.0,0.88,0.06,colorado,1
17,8001-1795colorado,8001colorado,2.6,6.11,63.36,20.49,737,28.4,1,80002006310,0.0,0.0,1.0,0.0,colorado,0
18,8001-1795colorado,8001colorado,1.1,6.74,60.52,21.87,727,20.5,1,80002006310,0.0,0.0,1.0,0.0,colorado,0
19,8001-1795colorado,8001colorado,2.13,6.66,57.66,23.57,751,28.8,1,80002006310,0.0,0.0,1.0,0.0,colorado,0
21,8001-1795colorado,8001colorado,0.8,4.49,60.3,22.76,602,23.9,1,80002006310,0.5,0.38,0.12,0.62,colorado,1
17,8001-2035colorado,8001colorado,0.0,1.8,27.93,64.86,111,47.5,1,80002001569,0.0,0.0,1.0,0.0,colorado,0
18,8001-2035colorado,8001colorado,0.0,1.75,26.32,64.91,114,42.6,1,80002001569,0.0,0.0,1.0,0.0,colorado,0
19,8001-2035colorado,8001colorado,0.0,0.0,25.69,65.14,109,43.6,1,80002001569,0.0,0.0,1.0,0.0,colorado,0
21,8001-2035colorado,8001colorado,0.0,0.0,35.78,60.55,109,48.6,1,80002001569,0.75,0.12,0.12,0.5,colorado,1
17,8001-2067colorado,8001colorado,0.7,1.99,84.11,9.05,906,18.6,1,80002006542,0.0,0.0,1.0,0.0,colorado,0
18,8001-2067colorado,8001colorado,0.4,1.6,82.68,10.3,1126,17.6,1,80002006542,0.0,0.0,1.0,0.0,colorado,0
19,8001-2067colorado,8001colorado,0.23,1.43,79.8,12.31,1332,22.1,1,80002006542,0.0,0.0,1.0,0.0,colorado,0
21,8001-2067colorado,8001colorado,0.5,1.05,78.71,13.49,1423,19.6,1,80002006542,0.5,0.5,0.0,0.75,colorado,1
17,8001-2837colorado,8001colorado,0.3,0.76,35.26,54.41,397,53.8,1,80002006390,0.0,0.0,1.0,0.0,colorado,0
18,8001-2837colorado,8001colorado,3.3,1.01,26.77,63.64,396,51.0,1,80002006390,0.0,0.0,1.0,0.0,colorado,0
19,8001-2837colorado,8001colorado,3.54,0.59,26.84,63.72,339,56.7,1,80002006390,0.0,0.0,1.0,0.0,colorado,0
21,8001-2837colorado,8001colorado,0.9,1.27,26.9,63.61,316,58.5,1,80002006390,0.25,0.5,0.25,0.62,colorado,1
17,8001-3439colorado,8001colorado,0.0,6.45,32.26,55.91,93,45.4,1,80002006503,0.0,0.0,1.0,0.0,colorado,0
18,8001-3439colorado,8001colorado,0.0,9.09,31.4,57.85,121,36.0,1,80002006503,0.0,0.0,1.0,0.0,colorado,0
19,8001-3439colorado,8001colorado,0.0,1.94,41.75,55.34,103,40.4,1,80002006503,0.0,0.0,1.0,0.0,colorado,0
21,8001-3439colorado,8001colorado,0.0,1.56,38.28,57.81,128,41.2,1,80002006503,0.0,0.38,0.62,0.38,colorado,1
17,8001-6219colorado,8001colorado,33.4,13.08,4.66,69.92,665,76.9,1,80002001882,0.0,0.0,1.0,0.0,colorado,0
18,8001-6219colorado,8001colorado,30.7,13.38,3.98,71.5,628,83.2,1,80002001882,0.0,0.0,1.0,0.0,colorado,0
19,8001-6219colorado,8001colorado,25.96,11.51,4.29,72.01,443,83.9,1,80002001882,0.0,0.0,1.0,0.0,colorado,0
21,8001-6219colorado,8001colorado,25.4,9.91,4.74,75.86,232,88.9,1,80002001882,0.0,1.0,0.0,1.0,colorado,1
17,8001-6914colorado,8001colorado,0.8,0.65,16.61,76.94,620,71.5,1,80002001915,0.0,0.0,1.0,0.0,colorado,0
18,8001-6914colorado,8001colorado,1.0,0.82,15.65,78.75,607,70.2,1,80002001915,0.0,0.0,1.0,0.0,colorado,0
19,8001-6914colorado,8001colorado,0.32,0.85,13.98,80.15,937,69.2,1,80002001915,0.0,0.0,1.0,0.0,colorado,0
21,8001-6914colorado,8001colorado,0.4,0.96,10.82,83.33,1044,73.8,1,80002001915,0.88,0.12,0.0,0.56,colorado,1
17,8001-7278colorado,8001colorado,0.0,0.0,2.35,97.65,85,87.7,1,80002006320,0.0,0.0,1.0,0.0,colorado,0
18,8001-7278colorado,8001colorado,1.4,0.0,1.41,98.59,71,84.3,1,80002006320,0.0,0.0,1.0,0.0,colorado,0
19,8001-7278colorado,8001colorado,1.11,0.0,1.11,98.89,90,58.9,1,80002006320,0.0,0.0,1.0,0.0,colorado,0
21,8001-7278colorado,8001colorado,0.0,0.0,1.18,98.82,85,72.1,1,80002006320,0.38,0.62,0.0,0.81,colorado,1
17,8001-7512colorado,8001colorado,2.3,0.0,74.42,20.93,43,21.4,1,80002001913,0.0,0.0,1.0,0.0,colorado,0
18,8001-7512colorado,8001colorado,0.0,0.0,75.0,22.5,40,26.4,1,80002001913,0.0,0.0,1.0,0.0,colorado,0
19,8001-7512colorado,8001colorado,0.0,0.0,60.98,36.59,41,17.5,1,80002001913,0.0,0.0,1.0,0.0,colorado,0
21,8001-7512colorado,8001colorado,0.0,0.0,76.19,21.43,42,23.3,1,80002001913,0.0,0.0,1.0,0.0,colorado,1
17,8001-8061colorado,8001colorado,0.0,0.0,89.47,5.26,19,33.7,1,80002006651,0.0,0.0,1.0,0.0,colorado,0
18,8001-8061colorado,8001colorado,0.0,0.0,94.12,0.0,17,33.7,1,80002006651,0.0,0.0,1.0,0.0,colorado,0
19,8001-8061colorado,8001colorado,0.0,0.0,87.5,6.25,16,18.4,1,80002006651,0.0,0.0,1.0,0.0,colorado,0
21,8001-8061colorado,8001colorado,0.0,5.56,94.44,0.0,18,16.1,1,80002006651,0.12,0.0,0.88,0.06,colorado,1
17,9000-1924colorado,9000colorado,0.0,8.15,42.22,37.78,135,63.4,0,80002306410,0.0,0.0,1.0,0.0,colorado,0
18,9000-1924colorado,9000colorado,1.5,5.3,42.42,40.91,132,61.2,0,80002306410,0.0,0.0,1.0,0.0,colorado,0
19,9000-1924colorado,9000colorado,0.68,5.48,42.47,39.73,146,70.2,0,80002306410,0.0,0.0,1.0,0.0,colorado,0
21,9000-1924colorado,9000colorado,1.0,6.8,40.78,43.69,103,61.1,0,80002306410,0.0,0.2,0.8,0.2,colorado,1
