County Name,Org. Code,Organization Name,School Code,School Name / Category (include or exclude alternative schools),Grade,Total Pupil Count,Total Dropout Rate,Black Or Aftican American Pupil Count,Hispanic or Latino Pupil Count,White Pupil Count,School Closed Note
ROUTT,2780,SOUTH ROUTT RE 3,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),12,28,0.0710,0,1,27,
ROUTT,2780,SOUTH ROUTT RE 3,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),ALL,0,0.0000,0,0,0,
ROUTT,2780,SOUTH ROUTT RE 3,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),ALL,186,0.0160,0,9,174,
ROUTT,2780,SOUTH ROUTT RE 3,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),ALL,186,0.0160,0,9,174,
SAGUACHE,2790,MOUNTAIN VALLEY RE 1,0000,SUMMER SCHOOL DROPOUTS (NONE),ALL,0,0.0000,0,0,0,
SAGUACHE,2790,MOUNTAIN VALLEY RE 1,6144,MOUNTAIN VALLEY MIDDLE SCHOOL,7,12,0.0000,0,2,10,
SAGUACHE,2790,MOUNTAIN VALLEY RE 1,6144,MOUNTAIN VALLEY MIDDLE SCHOOL,8,13,0.0000,0,3,9,
SAGUACHE,2790,MOUNTAIN VALLEY RE 1,6144,MOUNTAIN VALLEY MIDDLE SCHOOL,ALL,25,0.0000,0,5,19,
SAGUACHE,2790,MOUNTAIN VALLEY RE 1,6146,MOUNTAIN VALLEY SENIOR HIGH SCHOOL,9,21,0.0000,0,4,17,
SAGUACHE,2790,MOUNTAIN VALLEY RE 1,6146,MOUNTAIN VALLEY SENIOR HIGH SCHOOL,10,12,0.0000,0,3,8,
SAGUACHE,2790,MOUNTAIN VALLEY RE 1,6146,MOUNTAIN VALLEY SENIOR HIGH SCHOOL,11,11,0.0000,0,4,7,
SAGUACHE,2790,MOUNTAIN VALLEY RE 1,6146,MOUNTAIN VALLEY SENIOR HIGH SCHOOL,12,13,0.0000,0,3,9,
SAGUACHE,2790,MOUNTAIN VALLEY RE 1,6146,MOUNTAIN VALLEY SENIOR HIGH SCHOOL,ALL,57,0.0000,0,14,41,
SAGUACHE,2790,MOUNTAIN VALLEY RE 1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),7,12,0.0000,0,2,10,
SAGUACHE,2790,MOUNTAIN VALLEY RE 1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),7,12,0.0000,0,2,10,
SAGUACHE,2790,MOUNTAIN VALLEY RE 1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),8,13,0.0000,0,3,9,
SAGUACHE,2790,MOUNTAIN VALLEY RE 1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),8,13,0.0000,0,3,9,
SAGUACHE,2790,MOUNTAIN VALLEY RE 1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),9,21,0.0000,0,4,17,
SAGUACHE,2790,MOUNTAIN VALLEY RE 1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),9,21,0.0000,0,4,17,
SAGUACHE,2790,MOUNTAIN VALLEY RE 1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),10,12,0.0000,0,3,8,
SAGUACHE,2790,MOUNTAIN VALLEY RE 1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),10,12,0.0000,0,3,8,
SAGUACHE,2790,MOUNTAIN VALLEY RE 1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),11,11,0.0000,0,4,7,
SAGUACHE,2790,MOUNTAIN VALLEY RE 1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),11,11,0.0000,0,4,7,
SAGUACHE,2790,MOUNTAIN VALLEY RE 1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),12,13,0.0000,0,3,9,
SAGUACHE,2790,MOUNTAIN VALLEY RE 1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),12,13,0.0000,0,3,9,
SAGUACHE,2790,MOUNTAIN VALLEY RE 1,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),ALL,0,0.0000,0,0,0,
SAGUACHE,2790,MOUNTAIN VALLEY RE 1,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),ALL,82,0.0000,0,19,60,
SAGUACHE,2790,MOUNTAIN VALLEY RE 1,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),ALL,82,0.0000,0,19,60,
SAGUACHE,2800,MOFFAT 2,0000,SUMMER SCHOOL DROPOUTS (NONE),ALL,0,0.0000,0,0,0,
SAGUACHE,2800,MOFFAT 2,2018,CRESTONE CHARTER SCHOOL,7,11,0.0000,0,2,9,
SAGUACHE,2800,MOFFAT 2,2018,CRESTONE CHARTER SCHOOL,8,7,0.0000,1,1,4,
SAGUACHE,2800,MOFFAT 2,2018,CRESTONE CHARTER SCHOOL,9,8,0.0000,0,1,6,
SAGUACHE,2800,MOFFAT 2,2018,CRESTONE CHARTER SCHOOL,10,6,0.0000,0,1,5,
SAGUACHE,2800,MOFFAT 2,2018,CRESTONE CHARTER SCHOOL,11,7,0.1430,0,0,7,
SAGUACHE,2800,MOFFAT 2,2018,CRESTONE CHARTER SCHOOL,12,10,0.0000,0,1,8,
SAGUACHE,2800,MOFFAT 2,2018,CRESTONE CHARTER SCHOOL,ALL,49,0.0200,1,6,39,
SAGUACHE,2800,MOFFAT 2,5958,MOFFAT PREK-12 SCHOOL,7,12,0.0830,0,2,9,
SAGUACHE,2800,MOFFAT 2,5958,MOFFAT PREK-12 SCHOOL,8,9,0.0000,0,0,8,
SAGUACHE,2800,MOFFAT 2,5958,MOFFAT PREK-12 SCHOOL,9,10,0.0000,0,0,8,
SAGUACHE,2800,MOFFAT 2,5958,MOFFAT PREK-12 SCHOOL,10,7,0.0000,0,0,7,
SAGUACHE,2800,MOFFAT 2,5958,MOFFAT PREK-12 SCHOOL,11,16,0.0000,0,2,14,
SAGUACHE,2800,MOFFAT 2,5958,MOFFAT PREK-12 SCHOOL,12,12,0.0000,0,1,11,
SAGUACHE,2800,MOFFAT 2,5958,MOFFAT PREK-12 SCHOOL,ALL,66,0.0150,0,5,57,
SAGUACHE,2800,MOFFAT 2,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),7,20,0.0500,0,3,16,
SAGUACHE,2800,MOFFAT 2,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),7,20,0.0500,0,3,16,
SAGUACHE,2800,MOFFAT 2,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),8,15,0.0000,1,1,11,
SAGUACHE,2800,MOFFAT 2,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),8,15,0.0000,1,1,11,
SAGUACHE,2800,MOFFAT 2,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),9,16,0.0000,0,1,12,
SAGUACHE,2800,MOFFAT 2,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),9,16,0.0000,0,1,12,
SAGUACHE,2800,MOFFAT 2,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),10,11,0.0000,0,1,10,
SAGUACHE,2800,MOFFAT 2,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),10,11,0.0000,0,1,10,
SAGUACHE,2800,MOFFAT 2,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),11,18,0.0560,0,2,16,
SAGUACHE,2800,MOFFAT 2,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),11,18,0.0560,0,2,16,
SAGUACHE,2800,MOFFAT 2,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),12,20,0.0000,0,2,17,
SAGUACHE,2800,MOFFAT 2,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),12,20,0.0000,0,2,17,
SAGUACHE,2800,MOFFAT 2,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),ALL,0,0.0000,0,0,0,
SAGUACHE,2800,MOFFAT 2,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),ALL,100,0.0200,1,10,82,
SAGUACHE,2800,MOFFAT 2,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),ALL,100,0.0200,1,10,82,
SAGUACHE,2810,CENTER 26 JT,0000,SUMMER SCHOOL DROPOUTS (NONE),ALL,0,0.0000,0,0,0,
SAGUACHE,2810,CENTER 26 JT,0051,THE ACADEMIC RECOVERY CENTER OF SAN LUIS VALLEY,9,2,0.5000,0,2,0,
SAGUACHE,2810,CENTER 26 JT,0051,THE ACADEMIC RECOVERY CENTER OF SAN LUIS VALLEY,10,3,0.3330,0,2,1,
SAGUACHE,2810,CENTER 26 JT,0051,THE ACADEMIC RECOVERY CENTER OF SAN LUIS VALLEY,11,6,0.3330,1,5,0,
SAGUACHE,2810,CENTER 26 JT,0051,THE ACADEMIC RECOVERY CENTER OF SAN LUIS VALLEY,12,5,0.2000,0,3,2,
SAGUACHE,2810,CENTER 26 JT,0051,THE ACADEMIC RECOVERY CENTER OF SAN LUIS VALLEY,ALL,16,0.3130,1,12,3,
SAGUACHE,2810,CENTER 26 JT,1368,CENTER VIRTUAL ACADEMY,9,2,0.5000,0,2,0,
SAGUACHE,2810,CENTER 26 JT,1368,CENTER VIRTUAL ACADEMY,10,5,0.6000,0,1,4,
SAGUACHE,2810,CENTER 26 JT,1368,CENTER VIRTUAL ACADEMY,11,4,0.5000,0,3,1,
SAGUACHE,2810,CENTER 26 JT,1368,CENTER VIRTUAL ACADEMY,12,8,0.3750,0,8,0,
SAGUACHE,2810,CENTER 26 JT,1368,CENTER VIRTUAL ACADEMY,ALL,19,0.4740,0,14,5,
SAGUACHE,2810,CENTER 26 JT,1416,SKOGLUND MIDDLE SCHOOL,7,52,0.0000,0,47,4,
SAGUACHE,2810,CENTER 26 JT,1416,SKOGLUND MIDDLE SCHOOL,8,68,0.0000,0,63,3,
SAGUACHE,2810,CENTER 26 JT,1416,SKOGLUND MIDDLE SCHOOL,ALL,120,0.0000,0,110,7,
SAGUACHE,2810,CENTER 26 JT,1420,CENTER HIGH SCHOOL,9,53,0.0190,0,48,3,
SAGUACHE,2810,CENTER 26 JT,1420,CENTER HIGH SCHOOL,10,41,0.0240,0,37,4,
SAGUACHE,2810,CENTER 26 JT,1420,CENTER HIGH SCHOOL,11,59,0.0170,1,54,3,
SAGUACHE,2810,CENTER 26 JT,1420,CENTER HIGH SCHOOL,12,41,0.0000,0,37,4,
SAGUACHE,2810,CENTER 26 JT,1420,CENTER HIGH SCHOOL,ALL,194,0.0150,1,176,14,
SAGUACHE,2810,CENTER 26 JT,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),7,52,0.0000,0,47,4,
SAGUACHE,2810,CENTER 26 JT,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),7,52,0.0000,0,47,4,
SAGUACHE,2810,CENTER 26 JT,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),8,68,0.0000,0,63,3,
SAGUACHE,2810,CENTER 26 JT,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),8,68,0.0000,0,63,3,
SAGUACHE,2810,CENTER 26 JT,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),9,2,0.5000,0,2,0,
SAGUACHE,2810,CENTER 26 JT,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),9,52,0.0380,0,47,3,
SAGUACHE,2810,CENTER 26 JT,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),9,54,0.0560,0,49,3,
SAGUACHE,2810,CENTER 26 JT,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),10,2,0.5000,0,1,1,
SAGUACHE,2810,CENTER 26 JT,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),10,46,0.0870,0,38,8,
SAGUACHE,2810,CENTER 26 JT,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),10,48,0.1040,0,39,9,
SAGUACHE,2810,CENTER 26 JT,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),11,6,0.3330,1,5,0,
SAGUACHE,2810,CENTER 26 JT,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),11,57,0.0530,0,53,3,
SAGUACHE,2810,CENTER 26 JT,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),11,63,0.0790,1,58,3,
SAGUACHE,2810,CENTER 26 JT,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),12,5,0.2000,0,3,2,
SAGUACHE,2810,CENTER 26 JT,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),12,44,0.0680,0,41,3,
SAGUACHE,2810,CENTER 26 JT,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),12,49,0.0820,0,44,5,
SAGUACHE,2810,CENTER 26 JT,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),ALL,15,0.3330,1,11,3,
SAGUACHE,2810,CENTER 26 JT,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),ALL,319,0.0380,0,289,24,
SAGUACHE,2810,CENTER 26 JT,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),ALL,334,0.0510,1,300,27,
SAN JUAN,2820,SILVERTON 1,0000,SUMMER SCHOOL DROPOUTS (NONE),ALL,0,0.0000,0,0,0,
SAN JUAN,2820,SILVERTON 1,7902,SILVERTON MIDDLE SCHOOL,7,5,0.0000,0,2,3,
SAN JUAN,2820,SILVERTON 1,7902,SILVERTON MIDDLE SCHOOL,8,5,0.0000,0,1,4,
SAN JUAN,2820,SILVERTON 1,7902,SILVERTON MIDDLE SCHOOL,ALL,10,0.0000,0,3,7,
SAN JUAN,2820,SILVERTON 1,7904,SILVERTON HIGH SCHOOL,9,4,0.0000,0,0,4,
SAN JUAN,2820,SILVERTON 1,7904,SILVERTON HIGH SCHOOL,10,6,0.1670,0,3,3,
SAN JUAN,2820,SILVERTON 1,7904,SILVERTON HIGH SCHOOL,11,4,0.0000,0,0,4,
SAN JUAN,2820,SILVERTON 1,7904,SILVERTON HIGH SCHOOL,12,7,0.0000,0,2,5,
SAN JUAN,2820,SILVERTON 1,7904,SILVERTON HIGH SCHOOL,ALL,21,0.0480,0,5,16,
SAN JUAN,2820,SILVERTON 1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),7,5,0.0000,0,2,3,
SAN JUAN,2820,SILVERTON 1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),7,5,0.0000,0,2,3,
SAN JUAN,2820,SILVERTON 1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),8,5,0.0000,0,1,4,
SAN JUAN,2820,SILVERTON 1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),8,5,0.0000,0,1,4,
SAN JUAN,2820,SILVERTON 1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),9,4,0.0000,0,0,4,
SAN JUAN,2820,SILVERTON 1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),9,4,0.0000,0,0,4,
SAN JUAN,2820,SILVERTON 1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),10,6,0.1670,0,3,3,
SAN JUAN,2820,SILVERTON 1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),10,6,0.1670,0,3,3,
SAN JUAN,2820,SILVERTON 1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),11,4,0.0000,0,0,4,
SAN JUAN,2820,SILVERTON 1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),11,4,0.0000,0,0,4,
SAN JUAN,2820,SILVERTON 1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),12,7,0.0000,0,2,5,
SAN JUAN,2820,SILVERTON 1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),12,7,0.0000,0,2,5,
SAN JUAN,2820,SILVERTON 1,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),ALL,0,0.0000,0,0,0,
SAN JUAN,2820,SILVERTON 1,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),ALL,31,0.0320,0,8,23,
SAN JUAN,2820,SILVERTON 1,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),ALL,31,0.0320,0,8,23,
SAN MIGUEL,2830,TELLURIDE R-1,0000,SUMMER SCHOOL DROPOUTS (NONE),ALL,0,0.0000,0,0,0,
SAN MIGUEL,2830,TELLURIDE R-1,8790,TELLURIDE MIDDLE SCHOOL,7,57,0.0000,1,5,48,
SAN MIGUEL,2830,TELLURIDE R-1,8790,TELLURIDE MIDDLE SCHOOL,8,82,0.0000,0,14,66,
SAN MIGUEL,2830,TELLURIDE R-1,8790,TELLURIDE MIDDLE SCHOOL,ALL,139,0.0000,1,19,114,
SAN MIGUEL,2830,TELLURIDE R-1,8794,TELLURIDE HIGH SCHOOL,9,85,0.0000,0,15,67,
SAN MIGUEL,2830,TELLURIDE R-1,8794,TELLURIDE HIGH SCHOOL,10,54,0.0000,0,10,41,
SAN MIGUEL,2830,TELLURIDE R-1,8794,TELLURIDE HIGH SCHOOL,11,74,0.0000,1,12,58,
SAN MIGUEL,2830,TELLURIDE R-1,8794,TELLURIDE HIGH SCHOOL,12,68,0.0290,1,11,52,
SAN MIGUEL,2830,TELLURIDE R-1,8794,TELLURIDE HIGH SCHOOL,ALL,281,0.0070,2,48,218,
SAN MIGUEL,2830,TELLURIDE R-1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),7,57,0.0000,1,5,48,
SAN MIGUEL,2830,TELLURIDE R-1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),7,57,0.0000,1,5,48,
SAN MIGUEL,2830,TELLURIDE R-1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),8,82,0.0000,0,14,66,
SAN MIGUEL,2830,TELLURIDE R-1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),8,82,0.0000,0,14,66,
SAN MIGUEL,2830,TELLURIDE R-1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),9,85,0.0000,0,15,67,
SAN MIGUEL,2830,TELLURIDE R-1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),9,85,0.0000,0,15,67,
SAN MIGUEL,2830,TELLURIDE R-1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),10,54,0.0000,0,10,41,
SAN MIGUEL,2830,TELLURIDE R-1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),10,54,0.0000,0,10,41,
SAN MIGUEL,2830,TELLURIDE R-1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),11,74,0.0000,1,12,58,
SAN MIGUEL,2830,TELLURIDE R-1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),11,74,0.0000,1,12,58,
SAN MIGUEL,2830,TELLURIDE R-1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),12,68,0.0290,1,11,52,
SAN MIGUEL,2830,TELLURIDE R-1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),12,68,0.0290,1,11,52,
SAN MIGUEL,2830,TELLURIDE R-1,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),ALL,0,0.0000,0,0,0,
SAN MIGUEL,2830,TELLURIDE R-1,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),ALL,420,0.0050,3,67,332,
SAN MIGUEL,2830,TELLURIDE R-1,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),ALL,420,0.0050,3,67,332,
SAN MIGUEL,2840,NORWOOD R-2J,0000,SUMMER SCHOOL DROPOUTS (NONE),ALL,0,0.0000,0,0,0,
SAN MIGUEL,2840,NORWOOD R-2J,6422,NORWOOD PUBLIC SCHOOLS,7,17,0.0000,0,1,15,
SAN MIGUEL,2840,NORWOOD R-2J,6422,NORWOOD PUBLIC SCHOOLS,8,19,0.0000,0,0,19,
SAN MIGUEL,2840,NORWOOD R-2J,6422,NORWOOD PUBLIC SCHOOLS,9,27,0.0000,0,2,24,
SAN MIGUEL,2840,NORWOOD R-2J,6422,NORWOOD PUBLIC SCHOOLS,10,27,0.0000,0,1,23,
SAN MIGUEL,2840,NORWOOD R-2J,6422,NORWOOD PUBLIC SCHOOLS,11,31,0.0000,0,4,27,
SAN MIGUEL,2840,NORWOOD R-2J,6422,NORWOOD PUBLIC SCHOOLS,12,22,0.0000,0,1,19,
SAN MIGUEL,2840,NORWOOD R-2J,6422,NORWOOD PUBLIC SCHOOLS,ALL,143,0.0000,0,9,127,
SAN MIGUEL,2840,NORWOOD R-2J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),7,17,0.0000,0,1,15,
SAN MIGUEL,2840,NORWOOD R-2J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),7,17,0.0000,0,1,15,
SAN MIGUEL,2840,NORWOOD R-2J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),8,19,0.0000,0,0,19,
SAN MIGUEL,2840,NORWOOD R-2J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),8,19,0.0000,0,0,19,
SAN MIGUEL,2840,NORWOOD R-2J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),9,27,0.0000,0,2,24,
SAN MIGUEL,2840,NORWOOD R-2J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),9,27,0.0000,0,2,24,
SAN MIGUEL,2840,NORWOOD R-2J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),10,27,0.0000,0,1,23,
SAN MIGUEL,2840,NORWOOD R-2J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),10,27,0.0000,0,1,23,
SAN MIGUEL,2840,NORWOOD R-2J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),11,31,0.0000,0,4,27,
SAN MIGUEL,2840,NORWOOD R-2J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),11,31,0.0000,0,4,27,
SAN MIGUEL,2840,NORWOOD R-2J,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),12,22,0.0000,0,1,19,
SAN MIGUEL,2840,NORWOOD R-2J,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),12,22,0.0000,0,1,19,
SAN MIGUEL,2840,NORWOOD R-2J,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),ALL,0,0.0000,0,0,0,
SAN MIGUEL,2840,NORWOOD R-2J,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),ALL,143,0.0000,0,9,127,
SAN MIGUEL,2840,NORWOOD R-2J,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),ALL,143,0.0000,0,9,127,
SEDGWICK,2862,JULESBURG RE-1,0000,SUMMER SCHOOL DROPOUTS (NONE),ALL,0,0.0000,0,0,0,
SEDGWICK,2862,JULESBURG RE-1,4369,INSIGHT SCHOOL OF COLORADO AT JULESBURG,7,59,0.0850,1,12,44,
SEDGWICK,2862,JULESBURG RE-1,4369,INSIGHT SCHOOL OF COLORADO AT JULESBURG,8,60,0.1000,3,15,41,
SEDGWICK,2862,JULESBURG RE-1,4369,INSIGHT SCHOOL OF COLORADO AT JULESBURG,9,71,0.1130,6,13,50,
SEDGWICK,2862,JULESBURG RE-1,4369,INSIGHT SCHOOL OF COLORADO AT JULESBURG,10,80,0.1000,2,16,59,
SEDGWICK,2862,JULESBURG RE-1,4369,INSIGHT SCHOOL OF COLORADO AT JULESBURG,11,93,0.1830,8,13,71,
SEDGWICK,2862,JULESBURG RE-1,4369,INSIGHT SCHOOL OF COLORADO AT JULESBURG,12,132,0.1890,5,22,103,
SEDGWICK,2862,JULESBURG RE-1,4369,INSIGHT SCHOOL OF COLORADO AT JULESBURG,ALL,495,0.1390,25,91,368,
SEDGWICK,2862,JULESBURG RE-1,4492,JULESBURG HIGH SCHOOL,7,26,0.0000,0,12,13,
SEDGWICK,2862,JULESBURG RE-1,4492,JULESBURG HIGH SCHOOL,8,22,0.0000,0,7,14,
SEDGWICK,2862,JULESBURG RE-1,4492,JULESBURG HIGH SCHOOL,9,22,0.0000,0,4,17,
SEDGWICK,2862,JULESBURG RE-1,4492,JULESBURG HIGH SCHOOL,10,18,0.0000,0,3,14,
SEDGWICK,2862,JULESBURG RE-1,4492,JULESBURG HIGH SCHOOL,11,18,0.0000,0,8,9,
SEDGWICK,2862,JULESBURG RE-1,4492,JULESBURG HIGH SCHOOL,12,14,0.0000,0,2,12,
SEDGWICK,2862,JULESBURG RE-1,4492,JULESBURG HIGH SCHOOL,ALL,120,0.0000,0,36,79,
SEDGWICK,2862,JULESBURG RE-1,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),7,59,0.0850,1,12,44,
SEDGWICK,2862,JULESBURG RE-1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),7,26,0.0000,0,12,13,
SEDGWICK,2862,JULESBURG RE-1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),7,85,0.0590,1,24,57,
SEDGWICK,2862,JULESBURG RE-1,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),8,60,0.1000,3,15,41,
SEDGWICK,2862,JULESBURG RE-1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),8,22,0.0000,0,7,14,
SEDGWICK,2862,JULESBURG RE-1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),8,82,0.0730,3,22,55,
SEDGWICK,2862,JULESBURG RE-1,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),9,71,0.1130,6,13,50,
SEDGWICK,2862,JULESBURG RE-1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),9,22,0.0000,0,4,17,
SEDGWICK,2862,JULESBURG RE-1,9998,DISTRICT TOTALS (INCLUDING ALTERNATIVE SCHOOLS),9,93,0.0860,6,17,67,
SEDGWICK,2862,JULESBURG RE-1,9998,DISTRICT TOTALS (ALTERNATIVE SCHOOLS ONLY),10,80,0.1000,2,16,59,
SEDGWICK,2862,JULESBURG RE-1,9998,DISTRICT TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),10,18,0.0000,0,3,14,
