Org. Code,Organization Name,School Code,School Name,Grade Level,Black or African American Female,Black or African American Male,Hispanic or Latino Female,Hispanic or Latino Male,White Female,White Male,PK-12 Total
3120,GREELEY 6,0053,WINOGRAD K-8 ELEMENTARY SCHOOL,,1,0,183,183,159,154,699
3120,GREELEY 6,0054,BELLA ROMERO ACADEMY OF APPLIED TECHNOLOGY,007 (Full Day K),1,1,38,38,5,10,95
3120,GREELEY 6,0054,BELLA ROMERO ACADEMY OF APPLIED TECHNOLOGY,010 (1st),3,3,42,62,8,3,122
3120,GREELEY 6,0054,BELLA ROMERO ACADEMY OF APPLIED TECHNOLOGY,020 (2nd),3,2,48,49,10,2,115
3120,GREELEY 6,0054,BELLA ROMERO ACADEMY OF APPLIED TECHNOLOGY,030 (3rd),2,4,44,59,5,12,128
3120,GREELEY 6,0054,BELLA ROMERO ACADEMY OF APPLIED TECHNOLOGY,040 (4th),5,0,53,62,8,6,135
3120,GREELEY 6,0054,BELLA ROMERO ACADEMY OF APPLIED TECHNOLOGY,050 (5th),4,3,41,61,6,8,127
3120,GREELEY 6,0054,BELLA ROMERO ACADEMY OF APPLIED TECHNOLOGY,060 (6th),4,3,59,46,6,5,123
3120,GREELEY 6,0054,BELLA ROMERO ACADEMY OF APPLIED TECHNOLOGY,070 (7th),5,6,47,48,6,12,125
3120,GREELEY 6,0054,BELLA ROMERO ACADEMY OF APPLIED TECHNOLOGY,080 (8th),1,4,27,29,3,5,69
3120,GREELEY 6,0054,BELLA ROMERO ACADEMY OF APPLIED TECHNOLOGY,,28,26,399,454,57,63,1039
3120,GREELEY 6,0988,BRENTWOOD MIDDLE SCHOOL,060 (6th),0,3,49,35,28,23,142
3120,GREELEY 6,0988,BRENTWOOD MIDDLE SCHOOL,070 (7th),0,0,33,43,15,21,115
3120,GREELEY 6,0988,BRENTWOOD MIDDLE SCHOOL,080 (8th),3,2,67,55,27,21,181
3120,GREELEY 6,0988,BRENTWOOD MIDDLE SCHOOL,,3,5,149,133,70,65,438
3120,GREELEY 6,1384,CENTENNIAL ELEMENTARY SCHOOL,007 (Full Day K),4,7,34,42,12,7,123
3120,GREELEY 6,1384,CENTENNIAL ELEMENTARY SCHOOL,010 (1st),5,3,34,31,8,9,105
3120,GREELEY 6,1384,CENTENNIAL ELEMENTARY SCHOOL,020 (2nd),5,2,36,44,8,4,110
3120,GREELEY 6,1384,CENTENNIAL ELEMENTARY SCHOOL,030 (3rd),6,3,30,38,8,4,105
3120,GREELEY 6,1384,CENTENNIAL ELEMENTARY SCHOOL,040 (4th),0,2,19,37,7,5,84
3120,GREELEY 6,1384,CENTENNIAL ELEMENTARY SCHOOL,050 (5th),6,1,31,48,5,9,109
3120,GREELEY 6,1384,CENTENNIAL ELEMENTARY SCHOOL,,26,18,184,240,48,38,636
3120,GREELEY 6,1500,CHAPPELOW K-8 MAGNET SCHOOL,004 (PK),0,0,3,2,0,1,6
3120,GREELEY 6,1500,CHAPPELOW K-8 MAGNET SCHOOL,007 (Full Day K),0,0,14,7,12,13,48
3120,GREELEY 6,1500,CHAPPELOW K-8 MAGNET SCHOOL,010 (1st),0,1,13,16,21,12,64
3120,GREELEY 6,1500,CHAPPELOW K-8 MAGNET SCHOOL,020 (2nd),0,0,16,11,16,23,67
3120,GREELEY 6,1500,CHAPPELOW K-8 MAGNET SCHOOL,030 (3rd),0,0,21,14,20,13,71
3120,GREELEY 6,1500,CHAPPELOW K-8 MAGNET SCHOOL,040 (4th),0,0,12,17,15,17,65
3120,GREELEY 6,1500,CHAPPELOW K-8 MAGNET SCHOOL,050 (5th),0,0,23,16,17,18,77
3120,GREELEY 6,1500,CHAPPELOW K-8 MAGNET SCHOOL,060 (6th),0,1,22,23,20,18,89
3120,GREELEY 6,1500,CHAPPELOW K-8 MAGNET SCHOOL,070 (7th),0,1,30,17,21,28,101
3120,GREELEY 6,1500,CHAPPELOW K-8 MAGNET SCHOOL,080 (8th),0,0,35,19,28,16,99
3120,GREELEY 6,1500,CHAPPELOW K-8 MAGNET SCHOOL,,0,3,189,142,170,159,687
3120,GREELEY 6,1875,FRONTIER CHARTER ACADEMY,006 (1/2 Day K),0,0,10,6,46,25,89
3120,GREELEY 6,1875,FRONTIER CHARTER ACADEMY,007 (Full Day K),1,0,4,3,17,17,44
3120,GREELEY 6,1875,FRONTIER CHARTER ACADEMY,010 (1st),1,0,17,12,59,45,140
3120,GREELEY 6,1875,FRONTIER CHARTER ACADEMY,020 (2nd),2,0,11,22,52,54,144
3120,GREELEY 6,1875,FRONTIER CHARTER ACADEMY,030 (3rd),0,2,11,20,51,49,138
3120,GREELEY 6,1875,FRONTIER CHARTER ACADEMY,040 (4th),1,0,18,15,51,54,143
3120,GREELEY 6,1875,FRONTIER CHARTER ACADEMY,050 (5th),0,2,13,15,55,46,136
3120,GREELEY 6,1875,FRONTIER CHARTER ACADEMY,060 (6th),1,1,10,6,53,56,131
3120,GREELEY 6,1875,FRONTIER CHARTER ACADEMY,070 (7th),1,0,13,14,55,42,127
3120,GREELEY 6,1875,FRONTIER CHARTER ACADEMY,080 (8th),0,1,12,8,53,46,122
3120,GREELEY 6,1875,FRONTIER CHARTER ACADEMY,090 (9th),0,1,4,11,47,45,109
3120,GREELEY 6,1875,FRONTIER CHARTER ACADEMY,100 (10th),0,1,9,7,40,36,99
3120,GREELEY 6,1875,FRONTIER CHARTER ACADEMY,110 (11th),0,0,6,7,31,40,89
3120,GREELEY 6,1875,FRONTIER CHARTER ACADEMY,120 (12th),0,2,10,7,28,36,86
3120,GREELEY 6,1875,FRONTIER CHARTER ACADEMY,,7,10,148,153,638,591,1597
3120,GREELEY 6,2222,DOS RIOS ELEMENTARY SCHOOL,007 (Full Day K),0,1,31,40,9,11,99
3120,GREELEY 6,2222,DOS RIOS ELEMENTARY SCHOOL,010 (1st),1,2,25,39,15,17,104
3120,GREELEY 6,2222,DOS RIOS ELEMENTARY SCHOOL,020 (2nd),0,0,20,37,6,14,83
3120,GREELEY 6,2222,DOS RIOS ELEMENTARY SCHOOL,030 (3rd),0,0,27,26,14,19,92
3120,GREELEY 6,2222,DOS RIOS ELEMENTARY SCHOOL,040 (4th),0,0,39,36,7,11,95
3120,GREELEY 6,2222,DOS RIOS ELEMENTARY SCHOOL,050 (5th),0,0,31,31,8,14,86
3120,GREELEY 6,2222,DOS RIOS ELEMENTARY SCHOOL,,1,3,173,209,59,86,559
3120,GREELEY 6,2657,EARLY COLLEGE ACADEMY,090 (9th),0,2,39,22,11,11,92
3120,GREELEY 6,2657,EARLY COLLEGE ACADEMY,100 (10th),0,2,24,5,7,9,49
3120,GREELEY 6,2657,EARLY COLLEGE ACADEMY,,0,4,63,27,18,20,141
3120,GREELEY 6,2825,ENGAGE ONLINE ACADEMY,040 (4th),0,0,0,0,1,0,1
3120,GREELEY 6,2825,ENGAGE ONLINE ACADEMY,060 (6th),0,0,0,2,1,2,5
3120,GREELEY 6,2825,ENGAGE ONLINE ACADEMY,070 (7th),0,0,3,3,1,4,11
3120,GREELEY 6,2825,ENGAGE ONLINE ACADEMY,080 (8th),0,0,1,2,4,7,15
3120,GREELEY 6,2825,ENGAGE ONLINE ACADEMY,090 (9th),0,0,5,3,1,0,9
3120,GREELEY 6,2825,ENGAGE ONLINE ACADEMY,100 (10th),0,0,6,3,3,3,17
3120,GREELEY 6,2825,ENGAGE ONLINE ACADEMY,110 (11th),0,0,4,6,4,4,19
3120,GREELEY 6,2825,ENGAGE ONLINE ACADEMY,120 (12th),0,1,4,4,8,3,22
3120,GREELEY 6,2825,ENGAGE ONLINE ACADEMY,,0,1,23,23,23,23,99
3120,GREELEY 6,2850,UNIVERSITY SCHOOLS,006 (1/2 Day K),1,1,13,13,37,38,108
3120,GREELEY 6,2850,UNIVERSITY SCHOOLS,010 (1st),0,0,16,23,38,29,110
3120,GREELEY 6,2850,UNIVERSITY SCHOOLS,020 (2nd),0,0,23,20,35,36,116
3120,GREELEY 6,2850,UNIVERSITY SCHOOLS,030 (3rd),1,0,26,19,29,37,118
3120,GREELEY 6,2850,UNIVERSITY SCHOOLS,040 (4th),0,0,20,24,34,36,119
3120,GREELEY 6,2850,UNIVERSITY SCHOOLS,050 (5th),0,0,17,14,43,41,120
3120,GREELEY 6,2850,UNIVERSITY SCHOOLS,060 (6th),2,0,27,31,54,50,167
3120,GREELEY 6,2850,UNIVERSITY SCHOOLS,070 (7th),0,1,34,31,48,47,167
3120,GREELEY 6,2850,UNIVERSITY SCHOOLS,080 (8th),1,2,30,30,48,51,168
3120,GREELEY 6,2850,UNIVERSITY SCHOOLS,090 (9th),1,1,22,27,55,55,171
3120,GREELEY 6,2850,UNIVERSITY SCHOOLS,100 (10th),1,2,18,16,52,63,163
3120,GREELEY 6,2850,UNIVERSITY SCHOOLS,110 (11th),2,0,25,19,44,50,151
3120,GREELEY 6,2850,UNIVERSITY SCHOOLS,120 (12th),1,0,13,7,46,36,106
3120,GREELEY 6,2850,UNIVERSITY SCHOOLS,,10,7,284,274,563,569,1784
3120,GREELEY 6,3162,FRANKLIN MIDDLE SCHOOL,060 (6th),1,1,75,70,12,18,185
3120,GREELEY 6,3162,FRANKLIN MIDDLE SCHOOL,070 (7th),0,2,99,105,16,9,240
3120,GREELEY 6,3162,FRANKLIN MIDDLE SCHOOL,080 (8th),1,3,84,106,9,20,225
3120,GREELEY 6,3162,FRANKLIN MIDDLE SCHOOL,,2,6,258,281,37,47,650
3120,GREELEY 6,3610,GREELEY CENTRAL HIGH SCHOOL,090 (9th),3,7,132,123,48,46,372
3120,GREELEY 6,3610,GREELEY CENTRAL HIGH SCHOOL,100 (10th),5,4,116,132,43,51,362
3120,GREELEY 6,3610,GREELEY CENTRAL HIGH SCHOOL,110 (11th),8,6,109,116,51,48,350
3120,GREELEY 6,3610,GREELEY CENTRAL HIGH SCHOOL,120 (12th),6,5,102,112,42,50,329
3120,GREELEY 6,3610,GREELEY CENTRAL HIGH SCHOOL,,22,22,459,483,184,195,1413
3120,GREELEY 6,3614,GREELEY WEST HIGH SCHOOL,090 (9th),7,7,141,120,53,45,404
3120,GREELEY 6,3614,GREELEY WEST HIGH SCHOOL,100 (10th),9,8,139,150,59,51,437
3120,GREELEY 6,3614,GREELEY WEST HIGH SCHOOL,110 (11th),2,5,107,135,53,56,380
3120,GREELEY 6,3614,GREELEY WEST HIGH SCHOOL,120 (12th),5,6,96,95,58,71,353
3120,GREELEY 6,3614,GREELEY WEST HIGH SCHOOL,,23,26,483,500,223,223,1574
3120,GREELEY 6,3880,HEATH MIDDLE SCHOOL,060 (6th),2,5,79,107,29,25,259
3120,GREELEY 6,3880,HEATH MIDDLE SCHOOL,070 (7th),4,3,97,86,25,29,248
3120,GREELEY 6,3880,HEATH MIDDLE SCHOOL,080 (8th),1,3,75,89,25,34,233
3120,GREELEY 6,3880,HEATH MIDDLE SCHOOL,,7,11,251,282,79,88,740
3120,GREELEY 6,4356,JACKSON ELEMENTARY SCHOOL,007 (Full Day K),1,0,31,24,11,6,82
3120,GREELEY 6,4356,JACKSON ELEMENTARY SCHOOL,010 (1st),1,1,35,23,4,11,83
3120,GREELEY 6,4356,JACKSON ELEMENTARY SCHOOL,020 (2nd),1,3,21,28,9,9,78
3120,GREELEY 6,4356,JACKSON ELEMENTARY SCHOOL,030 (3rd),1,3,24,31,2,11,80
3120,GREELEY 6,4356,JACKSON ELEMENTARY SCHOOL,040 (4th),1,2,16,29,5,7,68
3120,GREELEY 6,4356,JACKSON ELEMENTARY SCHOOL,050 (5th),0,0,29,26,3,9,73
3120,GREELEY 6,4356,JACKSON ELEMENTARY SCHOOL,,5,9,156,161,34,53,464
3120,GREELEY 6,4425,JEFFERSON HIGH SCHOOL,090 (9th),0,0,3,5,0,0,8
3120,GREELEY 6,4425,JEFFERSON HIGH SCHOOL,100 (10th),0,0,12,11,5,3,31
3120,GREELEY 6,4425,JEFFERSON HIGH SCHOOL,110 (11th),0,0,40,30,12,7,91
3120,GREELEY 6,4425,JEFFERSON HIGH SCHOOL,120 (12th),0,2,120,122,24,26,305
3120,GREELEY 6,4425,JEFFERSON HIGH SCHOOL,,0,2,175,168,41,36,435
3120,GREELEY 6,4438,PRAIRIE HEIGHTS MIDDLE SCHOOL,060 (6th),5,2,71,93,42,44,276
3120,GREELEY 6,4438,PRAIRIE HEIGHTS MIDDLE SCHOOL,070 (7th),0,6,93,78,24,36,256
3120,GREELEY 6,4438,PRAIRIE HEIGHTS MIDDLE SCHOOL,080 (8th),2,6,72,79,16,32,225
3120,GREELEY 6,4438,PRAIRIE HEIGHTS MIDDLE SCHOOL,,7,14,236,250,82,112,757
3120,GREELEY 6,5412,MADISON ELEMENTARY SCHOOL,007 (Full Day K),0,0,36,48,3,2,90
3120,GREELEY 6,5412,MADISON ELEMENTARY SCHOOL,010 (1st),0,0,32,49,3,5,93
3120,GREELEY 6,5412,MADISON ELEMENTARY SCHOOL,020 (2nd),0,0,33,38,0,3,77
3120,GREELEY 6,5412,MADISON ELEMENTARY SCHOOL,030 (3rd),0,0,42,34,0,2,80
3120,GREELEY 6,5412,MADISON ELEMENTARY SCHOOL,040 (4th),0,1,37,28,4,5,78
3120,GREELEY 6,5412,MADISON ELEMENTARY SCHOOL,050 (5th),0,2,40,29,5,7,87
3120,GREELEY 6,5412,MADISON ELEMENTARY SCHOOL,,0,3,220,226,15,24,505
3120,GREELEY 6,5620,MAPLEWOOD ELEMENTARY SCHOOL,007 (Full Day K),6,6,41,39,9,6,113
3120,GREELEY 6,5620,MAPLEWOOD ELEMENTARY SCHOOL,010 (1st),0,1,35,34,3,3,83
3120,GREELEY 6,5620,MAPLEWOOD ELEMENTARY SCHOOL,020 (2nd),6,3,40,44,8,3,113
3120,GREELEY 6,5620,MAPLEWOOD ELEMENTARY SCHOOL,030 (3rd),3,3,40,39,3,6,101
3120,GREELEY 6,5620,MAPLEWOOD ELEMENTARY SCHOOL,040 (4th),3,4,31,45,2,5,96
3120,GREELEY 6,5620,MAPLEWOOD ELEMENTARY SCHOOL,050 (5th),1,4,48,27,3,5,91
3120,GREELEY 6,5620,MAPLEWOOD ELEMENTARY SCHOOL,,19,21,235,228,28,28,597
3120,GREELEY 6,5660,MCAULIFFE ELEMENTARY SCHOOL,006 (1/2 Day K),0,1,10,5,10,10,38
3120,GREELEY 6,5660,MCAULIFFE ELEMENTARY SCHOOL,007 (Full Day K),0,0,7,11,9,11,41
3120,GREELEY 6,5660,MCAULIFFE ELEMENTARY SCHOOL,010 (1st),1,1,19,20,22,23,93
3120,GREELEY 6,5660,MCAULIFFE ELEMENTARY SCHOOL,020 (2nd),0,0,18,26,17,18,87
3120,GREELEY 6,5660,MCAULIFFE ELEMENTARY SCHOOL,030 (3rd),0,0,20,12,31,22,91
3120,GREELEY 6,5660,MCAULIFFE ELEMENTARY SCHOOL,040 (4th),1,0,13,21,14,17,70
3120,GREELEY 6,5660,MCAULIFFE ELEMENTARY SCHOOL,050 (5th),1,0,21,14,23,17,82
3120,GREELEY 6,5660,MCAULIFFE ELEMENTARY SCHOOL,,3,2,108,109,126,118,502
3120,GREELEY 6,5752,MEEKER ELEMENTARY SCHOOL,006 (1/2 Day K),1,0,5,6,10,8,30
3120,GREELEY 6,5752,MEEKER ELEMENTARY SCHOOL,007 (Full Day K),0,0,12,8,11,9,43
3120,GREELEY 6,5752,MEEKER ELEMENTARY SCHOOL,010 (1st),0,2,25,23,10,20,84
3120,GREELEY 6,5752,MEEKER ELEMENTARY SCHOOL,020 (2nd),1,0,26,20,18,15,82
3120,GREELEY 6,5752,MEEKER ELEMENTARY SCHOOL,030 (3rd),1,1,21,32,14,13,87
3120,GREELEY 6,5752,MEEKER ELEMENTARY SCHOOL,040 (4th),1,0,24,21,14,16,78
3120,GREELEY 6,5752,MEEKER ELEMENTARY SCHOOL,050 (5th),2,2,20,26,13,18,81
3120,GREELEY 6,5752,MEEKER ELEMENTARY SCHOOL,,6,5,133,136,90,99,485
3120,GREELEY 6,5985,MONFORT ELEMENTARY SCHOOL,006 (1/2 Day K),0,0,5,4,10,15,36
3120,GREELEY 6,5985,MONFORT ELEMENTARY SCHOOL,007 (Full Day K),0,0,10,8,5,17,43
3120,GREELEY 6,5985,MONFORT ELEMENTARY SCHOOL,010 (1st),0,0,11,19,20,23,77
3120,GREELEY 6,5985,MONFORT ELEMENTARY SCHOOL,020 (2nd),0,1,22,13,16,23,76
3120,GREELEY 6,5985,MONFORT ELEMENTARY SCHOOL,030 (3rd),0,1,18,18,26,25,90
3120,GREELEY 6,5985,MONFORT ELEMENTARY SCHOOL,040 (4th),0,0,10,10,12,24,58
3120,GREELEY 6,5985,MONFORT ELEMENTARY SCHOOL,050 (5th),1,0,14,18,16,25,76
3120,GREELEY 6,5985,MONFORT ELEMENTARY SCHOOL,060 (6th),0,0,6,6,7,6,25
3120,GREELEY 6,5985,MONFORT ELEMENTARY SCHOOL,,1,2,96,96,112,158,481
3120,GREELEY 6,6364,NORTHRIDGE HIGH SCHOOL,090 (9th),5,1,109,128,44,48,343
3120,GREELEY 6,6364,NORTHRIDGE HIGH SCHOOL,100 (10th),1,2,104,123,29,46,311
3120,GREELEY 6,6364,NORTHRIDGE HIGH SCHOOL,110 (11th),1,4,103,108,32,42,295
3120,GREELEY 6,6364,NORTHRIDGE HIGH SCHOOL,120 (12th),0,5,80,84,34,26,232
3120,GREELEY 6,6364,NORTHRIDGE HIGH SCHOOL,,7,12,396,443,139,162,1181
3120,GREELEY 6,6774,MARTINEZ ELEMENTARY SCHOOL,007 (Full Day K),2,3,32,44,4,5,92
3120,GREELEY 6,6774,MARTINEZ ELEMENTARY SCHOOL,010 (1st),0,2,45,43,2,6,100
3120,GREELEY 6,6774,MARTINEZ ELEMENTARY SCHOOL,020 (2nd),1,0,40,41,6,5,95
3120,GREELEY 6,6774,MARTINEZ ELEMENTARY SCHOOL,030 (3rd),0,2,48,46,1,2,103
3120,GREELEY 6,6774,MARTINEZ ELEMENTARY SCHOOL,040 (4th),1,1,36,46,2,1,91
3120,GREELEY 6,6774,MARTINEZ ELEMENTARY SCHOOL,050 (5th),0,0,45,46,2,1,94
3120,GREELEY 6,6774,MARTINEZ ELEMENTARY SCHOOL,,4,8,246,266,17,20,575
3120,GREELEY 6,7700,SCOTT ELEMENTARY SCHOOL,007 (Full Day K),1,1,29,31,12,7,81
3120,GREELEY 6,7700,SCOTT ELEMENTARY SCHOOL,010 (1st),0,0,31,25,7,15,82
3120,GREELEY 6,7700,SCOTT ELEMENTARY SCHOOL,020 (2nd),1,1,31,40,10,15,103
3120,GREELEY 6,7700,SCOTT ELEMENTARY SCHOOL,030 (3rd),0,2,24,27,11,10,78
3120,GREELEY 6,7700,SCOTT ELEMENTARY SCHOOL,040 (4th),2,2,24,24,12,13,79
3120,GREELEY 6,7700,SCOTT ELEMENTARY SCHOOL,050 (5th),0,1,20,28,12,8,71
3120,GREELEY 6,7700,SCOTT ELEMENTARY SCHOOL,,4,7,159,175,64,68,494
3120,GREELEY 6,7814,SHAWSHEEN ELEMENTARY SCHOOL,007 (Full Day K),0,0,28,18,13,12,72
3120,GREELEY 6,7814,SHAWSHEEN ELEMENTARY SCHOOL,010 (1st),0,1,19,29,5,15,72
3120,GREELEY 6,7814,SHAWSHEEN ELEMENTARY SCHOOL,020 (2nd),0,2,19,26,7,13,69
3120,GREELEY 6,7814,SHAWSHEEN ELEMENTARY SCHOOL,030 (3rd),0,0,21,22,12,13,70
3120,GREELEY 6,7814,SHAWSHEEN ELEMENTARY SCHOOL,040 (4th),0,0,25,22,6,9,64
3120,GREELEY 6,7814,SHAWSHEEN ELEMENTARY SCHOOL,050 (5th),0,0,15,18,11,4,49
3120,GREELEY 6,7814,SHAWSHEEN ELEMENTARY SCHOOL,,0,3,127,135,54,66,396
3120,GREELEY 6,8467,SALIDA DEL SOL ACADEMY,006 (1/2 Day K),0,0,44,37,4,1,86
3120,GREELEY 6,8467,SALIDA DEL SOL ACADEMY,010 (1st),0,0,47,53,5,2,108
3120,GREELEY 6,8467,SALIDA DEL SOL ACADEMY,020 (2nd),0,0,42,46,1,1,90
3120,GREELEY 6,8467,SALIDA DEL SOL ACADEMY,030 (3rd),0,0,44,40,1,3,88
3120,GREELEY 6,8467,SALIDA DEL SOL ACADEMY,040 (4th),0,0,49,36,0,1,86
3120,GREELEY 6,8467,SALIDA DEL SOL ACADEMY,050 (5th),0,0,36,37,2,1,77
3120,GREELEY 6,8467,SALIDA DEL SOL ACADEMY,060 (6th),0,0,35,28,0,1,64
3120,GREELEY 6,8467,SALIDA DEL SOL ACADEMY,070 (7th),0,0,38,22,1,0,61
3120,GREELEY 6,8467,SALIDA DEL SOL ACADEMY,080 (8th),0,0,27,19,0,0,46
3120,GREELEY 6,8467,SALIDA DEL SOL ACADEMY,,0,0,362,318,14,10,706
3120,GREELEY 6,8965,UNION COLONY PREPARATORY SCHOOL,060 (6th),0,0,19,17,18,11,70
3120,GREELEY 6,8965,UNION COLONY PREPARATORY SCHOOL,070 (7th),1,1,19,22,25,20,91
3120,GREELEY 6,8965,UNION COLONY PREPARATORY SCHOOL,080 (8th),0,0,26,14,19,24,86
3120,GREELEY 6,8965,UNION COLONY PREPARATORY SCHOOL,090 (9th),0,0,14,18,20,15,68
3120,GREELEY 6,8965,UNION COLONY PREPARATORY SCHOOL,100 (10th),0,0,11,6,14,17,49
3120,GREELEY 6,8965,UNION COLONY PREPARATORY SCHOOL,110 (11th),0,1,13,5,23,18,64
3120,GREELEY 6,8965,UNION COLONY PREPARATORY SCHOOL,120 (12th),0,0,4,8,20,21,57
3120,GREELEY 6,8965,UNION COLONY PREPARATORY SCHOOL,,1,2,106,90,139,126,485
3120,GREELEY 6,8975,UNION COLONY ELEMENTARY SCHOOL,006 (1/2 Day K),0,1,13,19,7,17,62
3120,GREELEY 6,8975,UNION COLONY ELEMENTARY SCHOOL,010 (1st),0,2,26,24,9,15,77
3120,GREELEY 6,8975,UNION COLONY ELEMENTARY SCHOOL,020 (2nd),2,0,22,22,15,12,75
3120,GREELEY 6,8975,UNION COLONY ELEMENTARY SCHOOL,030 (3rd),0,1,18,22,23,11,75
3120,GREELEY 6,8975,UNION COLONY ELEMENTARY SCHOOL,040 (4th),0,2,17,24,17,10,72
3120,GREELEY 6,8975,UNION COLONY ELEMENTARY SCHOOL,050 (5th),0,0,17,24,14,17,77
3120,GREELEY 6,8975,UNION COLONY ELEMENTARY SCHOOL,,2,6,113,135,85,82,438
3120,GREELEY 6,9611,WEST RIDGE ACADEMY,007 (Full Day K),0,0,5,5,9,9,28
3120,GREELEY 6,9611,WEST RIDGE ACADEMY,010 (1st),0,0,4,4,12,6,28
3120,GREELEY 6,9611,WEST RIDGE ACADEMY,020 (2nd),0,0,3,2,14,9,28
3120,GREELEY 6,9611,WEST RIDGE ACADEMY,030 (3rd),0,1,3,5,7,10,28
3120,GREELEY 6,9611,WEST RIDGE ACADEMY,040 (4th),0,0,1,6,9,11,28
3120,GREELEY 6,9611,WEST RIDGE ACADEMY,050 (5th),0,1,3,2,11,11,28
3120,GREELEY 6,9611,WEST RIDGE ACADEMY,060 (6th),1,0,5,3,9,7,26
3120,GREELEY 6,9611,WEST RIDGE ACADEMY,070 (7th),0,0,11,3,5,6,26
3120,GREELEY 6,9611,WEST RIDGE ACADEMY,080 (8th),0,0,4,1,5,3,13
3120,GREELEY 6,9611,WEST RIDGE ACADEMY,,1,2,39,31,81,72,233
3120,GREELEY 6 TOTAL,,,,195,244,6327,6524,3600,3732,21505
3130,PLATTE VALLEY RE-7,4670,PLATTE VALLEY HIGH SCHOOL,090 (9th),0,0,13,23,32,41,110
3130,PLATTE VALLEY RE-7,4670,PLATTE VALLEY HIGH SCHOOL,100 (10th),0,0,17,15,23,32,90
3130,PLATTE VALLEY RE-7,4670,PLATTE VALLEY HIGH SCHOOL,110 (11th),0,0,9,11,40,30,91
3130,PLATTE VALLEY RE-7,4670,PLATTE VALLEY HIGH SCHOOL,120 (12th),0,0,11,9,25,30,75
3130,PLATTE VALLEY RE-7,4670,PLATTE VALLEY HIGH SCHOOL,,0,0,50,58,120,133,366
3130,PLATTE VALLEY RE-7,7052,PLATTE VALLEY ELEMENTARY SCHOOL,007 (Full Day K),0,0,11,17,16,25,70
3130,PLATTE VALLEY RE-7,7052,PLATTE VALLEY ELEMENTARY SCHOOL,010 (1st),1,0,24,10,21,25,82
3130,PLATTE VALLEY RE-7,7052,PLATTE VALLEY ELEMENTARY SCHOOL,020 (2nd),0,0,17,17,21,21,78
3130,PLATTE VALLEY RE-7,7052,PLATTE VALLEY ELEMENTARY SCHOOL,030 (3rd),0,0,12,15,28,18,73
3130,PLATTE VALLEY RE-7,7052,PLATTE VALLEY ELEMENTARY SCHOOL,040 (4th),0,1,15,12,25,29,82
3130,PLATTE VALLEY RE-7,7052,PLATTE VALLEY ELEMENTARY SCHOOL,050 (5th),0,0,16,9,22,32,79
3130,PLATTE VALLEY RE-7,7052,PLATTE VALLEY ELEMENTARY SCHOOL,,1,1,95,80,133,150,464
3130,PLATTE VALLEY RE-7,7054,PLATTE VALLEY MIDDLE SCHOOL,060 (6th),0,0,19,17,26,28,90
3130,PLATTE VALLEY RE-7,7054,PLATTE VALLEY MIDDLE SCHOOL,070 (7th),0,0,14,13,33,30,91
3130,PLATTE VALLEY RE-7,7054,PLATTE VALLEY MIDDLE SCHOOL,080 (8th),0,0,20,21,37,20,99
3130,PLATTE VALLEY RE-7,7054,PLATTE VALLEY MIDDLE SCHOOL,,0,0,53,51,96,78,280
3130,PLATTE VALLEY RE-7 TOTAL,,,,1,1,198,189,349,361,1110
3140,WELD COUNTY S/D RE-8,3066,FORT LUPTON MIDDLE SCHOOL,060 (6th),0,0,63,69,22,17,173
3140,WELD COUNTY S/D RE-8,3066,FORT LUPTON MIDDLE SCHOOL,070 (7th),0,0,59,66,19,16,160
3140,WELD COUNTY S/D RE-8,3066,FORT LUPTON MIDDLE SCHOOL,080 (8th),0,0,39,52,16,15,123
3140,WELD COUNTY S/D RE-8,3066,FORT LUPTON MIDDLE SCHOOL,,0,0,161,187,57,48,456
3140,WELD COUNTY S/D RE-8,3070,FORT LUPTON HIGH SCHOOL,090 (9th),0,0,59,60,18,24,162
3140,WELD COUNTY S/D RE-8,3070,FORT LUPTON HIGH SCHOOL,100 (10th),1,1,49,61,13,16,143
3140,WELD COUNTY S/D RE-8,3070,FORT LUPTON HIGH SCHOOL,110 (11th),1,0,64,70,15,13,168
3140,WELD COUNTY S/D RE-8,3070,FORT LUPTON HIGH SCHOOL,120 (12th),0,1,49,47,11,17,128
3140,WELD COUNTY S/D RE-8,3070,FORT LUPTON HIGH SCHOOL,,2,2,221,238,57,70,601
3140,WELD COUNTY S/D RE-8,5050,LEO WILLIAM BUTLER ELEMENTARY SCHOOL,004 (PK),1,0,33,23,13,15,85
3140,WELD COUNTY S/D RE-8,5050,LEO WILLIAM BUTLER ELEMENTARY SCHOOL,007 (Full Day K),0,0,30,18,6,7,61
3140,WELD COUNTY S/D RE-8,5050,LEO WILLIAM BUTLER ELEMENTARY SCHOOL,010 (1st),0,0,25,27,17,15,86
3140,WELD COUNTY S/D RE-8,5050,LEO WILLIAM BUTLER ELEMENTARY SCHOOL,020 (2nd),0,0,31,39,9,3,84
3140,WELD COUNTY S/D RE-8,5050,LEO WILLIAM BUTLER ELEMENTARY SCHOOL,030 (3rd),0,0,22,32,15,9,81
3140,WELD COUNTY S/D RE-8,5050,LEO WILLIAM BUTLER ELEMENTARY SCHOOL,040 (4th),0,0,24,32,11,9,78
3140,WELD COUNTY S/D RE-8,5050,LEO WILLIAM BUTLER ELEMENTARY SCHOOL,050 (5th),0,1,28,42,6,10,87
