COUNTY CODE,COUNTY NAME,DISTRICT CODE,"DISTRICT NAME	",SCHOOL CODE,SCHOOL NAME,K-12 COUNT,FREE LUNCH,REDUCED LUNCH,NOT ELIGIBLE,FREE AND REDUCED,% FREE,% REDUCED,% FREE AND REDUCED
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,0694,BELL MIDDLE SCHOOL,744,161,37,544,198,21.6%,5.0%,0.2661
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,0724,BELMAR ELEMENTARY SCHOOL,316,146,43,127,189,46.2%,13.6%,0.5981
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,0776,BERGEN MEADOW PRIMARY SCHOOL,243,19,1,223,20,7.8%,0.4%,0.0823
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,0779,BERGEN VALLEY INTERMEDIATE SCHOOL,292,9,9,274,18,3.1%,3.1%,0.0616
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,0950,BRADFORD PRIMARY SCHOOL,442,10,7,425,17,2.3%,1.6%,0.0385
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,0951,BLUE HERON ELEMENTARY SCHOOL,469,74,18,376,92,15.8%,3.8%,0.1962
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,0952,BRADFORD INTERMEDIATE SCHOOL,275,5,4,266,9,1.8%,1.5%,0.0327
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,0965,BRADY EXPLORATION SCHOOL,238,112,19,88,131,47.1%,8.0%,0.5504
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,1238,CAMPBELL ELEMENTARY SCHOOL,322,108,36,177,144,33.5%,11.2%,0.4472
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,1318,CARMODY MIDDLE SCHOOL,569,200,61,308,261,35.1%,10.7%,0.4587
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,1451,ADDENBROOKE CLASSICAL ACADEMY,192,57,17,118,74,29.7%,8.9%,0.3854
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,1522,CHATFIELD HIGH SCHOOL,1811,140,101,"1,563",241,7.7%,5.6%,0.1331
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,1730,COAL CREEK CANYON K-8 ELEMENTARY SCHOOL,140,11,10,119,21,7.9%,7.1%,0.1500
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,1790,COLOROW ELEMENTARY SCHOOL,215,63,21,131,84,29.3%,9.8%,0.3907
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,1861,COLUMBINE HILLS ELEMENTARY SCHOOL,326,94,42,190,136,28.8%,12.9%,0.4172
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,1864,COLUMBINE HIGH SCHOOL,1664,210,122,"1,331",332,12.6%,7.3%,0.1995
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,1869,COMPASS MONTESSORI - WHEAT RIDGE CHARTER SCHOOL,227,13,4,210,17,5.7%,1.8%,0.0749
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,1876,CORONADO ELEMENTARY SCHOOL,533,58,33,442,91,10.9%,6.2%,0.1707
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,1880,COMPASS MONTESSORI - GOLDEN CHARTER SCHOOL,366,32,16,317,48,8.7%,4.4%,0.1311
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,1886,CONIFER SENIOR HIGH SCHOOL,781,85,20,674,105,10.9%,2.6%,0.1344
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,1976,CREIGHTON MIDDLE SCHOOL,705,343,64,297,407,48.7%,9.1%,0.5773
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,2093,DAKOTA RIDGE SENIOR HIGH SCHOOL,1509,141,71,"1,291",212,9.3%,4.7%,0.1405
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,2120,D'EVELYN JUNIOR/SENIOR HIGH SCHOOL,1022,39,21,962,60,3.8%,2.1%,0.0587
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,2130,DEER CREEK MIDDLE SCHOOL,678,34,26,618,60,5.0%,3.8%,0.0885
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,2194,DEVINNY ELEMENTARY SCHOOL,543,56,17,470,73,10.3%,3.1%,0.1344
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,2288,DRAKE JUNIOR HIGH SCHOOL,685,86,35,564,121,12.6%,5.1%,0.1766
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,2300,DUNSTAN MIDDLE SCHOOL,626,125,46,454,171,20.0%,7.3%,0.2732
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,2322,DUTCH CREEK ELEMENTARY SCHOOL,313,93,47,173,140,29.7%,15.0%,0.4473
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,2496,EDGEWATER ELEMENTARY SCHOOL,452,360,47,45,407,79.6%,10.4%,0.9004
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,2550,EIBER ELEMENTARY SCHOOL,400,323,34,43,357,80.8%,8.5%,0.8925
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,2616,ELK CREEK ELEMENTARY SCHOOL,317,38,13,266,51,12.0%,4.1%,0.1609
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,2799,EXCEL ACADEMY CHARTER SCHOOL,517,67,18,432,85,13.0%,3.5%,0.1644
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,2820,EVERITT MIDDLE SCHOOL,425,227,55,140,282,53.4%,12.9%,0.6635
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,2832,EVERGREEN MIDDLE SCHOOL,712,51,17,644,68,7.2%,2.4%,0.0955
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,2836,EVERGREEN HIGH SCHOOL,1058,59,33,964,92,5.6%,3.1%,0.0870
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,2866,FAIRMOUNT ELEMENTARY SCHOOL,630,42,6,582,48,6.7%,1.0%,0.0762
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,2946,FITZMORRIS ELEMENTARY SCHOOL,258,150,31,77,181,58.1%,12.0%,0.7016
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,2963,FALCON BLUFFS MIDDLE SCHOOL,635,61,32,542,93,9.6%,5.0%,0.1465
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,3025,FOOTHILLS ELEMENTARY SCHOOL,296,137,40,118,177,46.3%,13.5%,0.5980
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,3088,FOSTER ELEMENTARY SCHOOL,473,279,43,151,322,59.0%,9.1%,0.6808
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,3201,FREE HORIZON MONTESSORI CHARTER SCHOOL,326,35,17,274,52,10.7%,5.2%,0.1595
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,3216,FREMONT ELEMENTARY SCHOOL,318,103,31,183,134,32.4%,9.7%,0.4214
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,3250,NORMA ANDERSON PRESCHOOL,0,0,0,0,0,0.0%,0.0%,0.0000
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,3393,GOLDEN VIEW CLASSICAL ACADEMY,496,15,10,471,25,3.0%,2.0%,0.0504
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,3450,GLENNON HEIGHTS ELEMENTARY SCHOOL,230,102,37,91,139,44.3%,16.1%,0.6043
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,3502,GOLDEN HIGH SCHOOL,1250,215,81,952,296,17.2%,6.5%,0.2368
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,3536,GOVERNOR'S RANCH ELEMENTARY SCHOOL,429,37,32,360,69,8.6%,7.5%,0.1608
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,3622,GREEN GABLES ELEMENTARY SCHOOL,300,80,25,194,105,26.7%,8.3%,0.3500
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,3624,GREEN MOUNTAIN ELEMENTARY SCHOOL,374,181,36,157,217,48.4%,9.6%,0.5802
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,3628,GREEN MOUNTAIN HIGH SCHOOL,1126,208,75,833,283,18.5%,6.7%,0.2513
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,3726,HACKBERRY HILL ELEMENTARY SCHOOL,501,110,46,344,156,22.0%,9.2%,0.3114
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,4190,HUTCHINSON ELEMENTARY SCHOOL,392,53,25,314,78,13.5%,6.4%,0.1990
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,4402,JEFFERSON ACADEMY ELEMENTARY,697,56,33,608,89,8.0%,4.7%,0.1277
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,4404,JEFFERSON ACADEMY,897,23,12,854,35,2.6%,1.3%,0.0390
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,4408,JEFFCO'S 21ST CENTURY VIRTUAL ACADEMY,313,40,4,257,44,12.8%,1.3%,0.1406
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,4410,JEFFERSON ACADEMY HIGH SCHOOL,414,25,16,372,41,6.0%,3.9%,0.0990
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,4411,JEFFCO'S 21ST CENTURY VIRTUAL ACADEMY K-6,34,10,0,23,10,29.4%,0.0%,0.2941
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,4422,JEFFERSON JUNIOR/SENIOR HIGH SCHOOL,731,581,59,86,640,79.5%,8.1%,0.8755
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,4478,SHERIDAN GREEN ELEMENTARY SCHOOL,386,113,26,247,139,29.3%,6.7%,0.3601
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,4548,KEN CARYL MIDDLE SCHOOL,654,80,57,515,137,12.2%,8.7%,0.2095
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,4549,KENDALLVUE ELEMENTARY SCHOOL,434,104,39,291,143,24.0%,9.0%,0.3295
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,4550,KENDRICK LAKES ELEMENTARY SCHOOL,441,108,30,302,138,24.5%,6.8%,0.3129
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,4798,CONNECTIONS LEARNING CENTER ON THE EARLE JOHNSON CAMPUS,38,25,3,9,28,65.8%,7.9%,0.7368
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,4802,KULLERSTRAND ELEMENTARY SCHOOL,223,139,37,46,176,62.3%,16.6%,0.7892
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,4830,KYFFIN ELEMENTARY SCHOOL,492,32,12,448,44,6.5%,2.4%,0.0894
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,4942,LAKEWOOD HIGH SCHOOL,2099,501,134,"1,445",635,23.9%,6.4%,0.3025
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,5004,LASLEY ELEMENTARY SCHOOL,472,309,66,96,375,65.5%,14.0%,0.7945
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,5024,LAWRENCE ELEMENTARY SCHOOL,325,204,37,84,241,62.8%,11.4%,0.7415
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,5036,LEAWOOD ELEMENTARY SCHOOL,380,63,17,300,80,16.6%,4.5%,0.2105
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,5145,LINCOLN CHARTER ACADEMY,654,79,50,525,129,12.1%,7.6%,0.1972
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,5222,LITTLE ELEMENTARY SCHOOL,364,178,42,144,220,48.9%,11.5%,0.6044
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,5350,LUKAS ELEMENTARY SCHOOL,519,111,45,362,156,21.4%,8.7%,0.3006
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,5354,LUMBERG ELEMENTARY SCHOOL,469,386,31,51,417,82.3%,6.6%,0.8891
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,5415,ROCKY MOUNTAIN DEAF SCHOOL,63,21,7,35,28,33.3%,11.1%,0.4444
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,5454,MANDALAY MIDDLE SCHOOL,426,104,32,290,136,24.4%,7.5%,0.3192
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,5472,MANNING OPTIONS SCHOOL,447,21,15,411,36,4.7%,3.4%,0.0805
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,5524,MAPLE GROVE ELEMENTARY SCHOOL,370,32,9,329,41,8.6%,2.4%,0.1108
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,5580,MARSHDALE ELEMENTARY SCHOOL,288,19,2,267,21,6.6%,0.7%,0.0729
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,5623,LONGVIEW HIGH SCHOOL,58,15,5,37,20,25.9%,8.6%,0.3448
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,5758,MEIKLEJOHN ELEMENTARY,717,10,5,702,15,1.4%,0.7%,0.0209
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,5892,MILLER SPECIAL EDUCATION,74,11,9,51,20,14.9%,12.2%,0.2703
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,5944,MITCHELL ELEMENTARY SCHOOL,538,51,14,472,65,9.5%,2.6%,0.1208
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,5972,MOLHOLM ELEMENTARY SCHOOL,475,414,32,29,446,87.2%,6.7%,0.9389
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,5994,MONTESSORI PEAKS CHARTER ACADEMY,486,22,8,456,30,4.5%,1.6%,0.0617
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,6090,MOORE MIDDLE SCHOOL,421,148,48,224,196,35.2%,11.4%,0.4656
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,6133,MORTENSEN ELEMENTARY SCHOOL,449,92,32,325,124,20.5%,7.1%,0.2762
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,6135,MOUNT CARBON ELEMENTARY SCHOOL,374,50,16,308,66,13.4%,4.3%,0.1765
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,6139,MOUNTAIN PHOENIX COMMUNITY SCHOOL,533,16,10,503,26,3.0%,1.9%,0.0488
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,6237,NEW AMERICA SCHOOL,290,226,23,27,249,77.9%,7.9%,0.8586
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,6286,NORMANDY ELEMENTARY SCHOOL,565,62,14,489,76,11.0%,2.5%,0.1345
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,6330,NORTH ARVADA MIDDLE SCHOOL,443,202,54,186,256,45.6%,12.2%,0.5779
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,6470,OBERON JUNIOR HIGH SCHOOL,582,88,31,462,119,15.1%,5.3%,0.2045
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,6539,JEFFERSON COUNTY OPEN ELEMENTARY SCHOOL,195,48,15,132,63,24.6%,7.7%,0.3231
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,6541,JEFFERSON COUNTY OPEN SECONDARY,319,60,36,222,96,18.8%,11.3%,0.3009
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,6804,PARMALEE ELEMENTARY SCHOOL,265,25,4,236,29,9.4%,1.5%,0.1094
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,6806,PARR ELEMENTARY SCHOOL,263,129,40,94,169,49.0%,15.2%,0.6426
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,6808,PATTERSON INTERNATIONAL SCHOOL,369,152,36,181,188,41.2%,9.8%,0.5095
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,6828,PECK ELEMENTARY SCHOOL,338,150,32,156,182,44.4%,9.5%,0.5385
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,6844,PEIFFER ELEMENTARY SCHOOL,383,75,43,265,118,19.6%,11.2%,0.3081
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,6848,PENNINGTON ELEMENTARY SCHOOL,175,124,24,27,148,70.9%,13.7%,0.8457
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,7078,PLEASANT VIEW ELEMENTARY SCHOOL,247,166,26,55,192,67.2%,10.5%,0.7773
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,7114,POMONA HIGH SCHOOL,1499,390,155,948,545,26.0%,10.3%,0.3636
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,7128,POWDERHORN ELEMENTARY SCHOOL,636,62,27,547,89,9.7%,4.2%,0.1399
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,7190,PROSPECT VALLEY ELEMENTARY SCHOOL,493,87,26,380,113,17.6%,5.3%,0.2292
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,7238,RALSTON ELEMENTARY SCHOOL,358,7,1,350,8,2.0%,0.3%,0.0223
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,7239,RALSTON VALLEY SENIOR HIGH SCHOOL,1828,101,50,"1,674",151,5.5%,2.7%,0.0826
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,7282,RED ROCKS ELEMENTARY SCHOOL,325,17,5,303,22,5.2%,1.5%,0.0677
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,7462,ROCKY MOUNTAIN ACADEMY OF EVERGREEN,393,3,0,388,3,0.8%,0.0%,0.0076
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,7483,ROONEY RANCH ELEMENTARY SCHOOL,539,33,17,488,50,6.1%,3.2%,0.0928
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,7529,RYAN ELEMENTARY SCHOOL,471,74,29,367,103,15.7%,6.2%,0.2187
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,7701,COLLEGIATE ACADEMY OF COLORADO,354,59,19,274,78,16.7%,5.4%,0.2203
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,7708,SECREST ELEMENTARY SCHOOL,317,165,56,95,221,52.1%,17.7%,0.6972
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,7753,SEMPER ELEMENTARY SCHOOL,421,130,40,251,170,30.9%,9.5%,0.4038
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,7780,SHAFFER ELEMENTARY SCHOOL,503,37,19,447,56,7.4%,3.8%,0.1113
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,7833,SHELTON ELEMENTARY SCHOOL,444,140,23,281,163,31.5%,5.2%,0.3671
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,7870,SIERRA ELEMENTARY SCHOOL,545,56,12,477,68,10.3%,2.2%,0.1248
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,7962,SLATER ELEMENTARY SCHOOL,304,214,21,69,235,70.4%,6.9%,0.7730
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,8036,SOBESKY ACADEMY,62,26,7,29,33,41.9%,11.3%,0.5323
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,8090,DEANE ELEMENTARY SCHOOL,483,354,48,81,402,73.3%,9.9%,0.8323
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,8102,SOUTH LAKEWOOD ELEMENTARY SCHOOL,519,204,53,261,257,39.3%,10.2%,0.4952
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,8209,STANDLEY LAKE HIGH SCHOOL,1317,270,115,922,385,20.5%,8.7%,0.2923
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,8223,STEVENS ELEMENTARY SCHOOL,434,262,59,111,321,60.4%,13.6%,0.7396
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,8248,STEIN ELEMENTARY SCHOOL,648,520,64,64,584,80.2%,9.9%,0.9012
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,8276,STOBER ELEMENTARY SCHOOL,321,80,14,227,94,24.9%,4.4%,0.2928
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,8280,STONY CREEK ELEMENTARY SCHOOL,396,63,28,305,91,15.9%,7.1%,0.2298
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,8300,STOTT ELEMENTARY SCHOOL,305,64,21,220,85,21.0%,6.9%,0.2787
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,8381,SUMMIT RIDGE MIDDLE SCHOOL,798,119,41,636,160,14.9%,5.1%,0.2005
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,8432,SWANSON ELEMENTARY SCHOOL,406,239,39,128,278,58.9%,9.6%,0.6847
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,8458,JOHN AND KAREN LITZ PRESCHOOL,0,0,0,0,0,0.0%,0.0%,0.0000
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,8793,TWO ROADS CHARTER SCHOOL,626,80,25,517,105,12.8%,4.0%,0.1677
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,8834,THOMSON ELEMENTARY SCHOOL,428,242,57,128,299,56.5%,13.3%,0.6986
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,9008,UTE MEADOWS ELEMENTARY SCHOOL,441,33,16,392,49,7.5%,3.6%,0.1111
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,9052,VAN ARSDALE ELEMENTARY SCHOOL,451,48,23,380,71,10.6%,5.1%,0.1574
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,9058,VANDERHOOF ELEMENTARY SCHOOL,460,95,17,348,112,20.7%,3.7%,0.2435
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,9154,VIVIAN ELEMENTARY SCHOOL,175,104,15,56,119,59.4%,8.6%,0.6800
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,9232,WARDER ELEMENTARY SCHOOL,390,109,25,256,134,27.9%,6.4%,0.3436
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,9234,WARREN TECH CENTRAL,39,0,1,27,1,0.0%,2.6%,0.0256
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,9245,WARREN TECH NORTH,12,0,2,7,2,0.0%,16.7%,0.1667
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,9299,WAYNE CARLE MIDDLE SCHOOL,402,62,30,310,92,15.4%,7.5%,0.2289
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,9328,WEBER ELEMENTARY SCHOOL,479,116,35,328,151,24.2%,7.3%,0.3152
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,9342,WELCHESTER ELEMENTARY SCHOOL,282,144,39,98,183,51.1%,13.8%,0.6489
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,9412,WESTGATE ELEMENTARY SCHOOL,544,284,57,202,341,52.2%,10.5%,0.6268
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,9424,WEST JEFFERSON ELEMENTARY SCHOOL,324,53,16,255,69,16.4%,4.9%,0.2130
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,9427,WOODROW WILSON CHARTER ACADEMY,859,11,0,846,11,1.3%,0.0%,0.0128
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,9428,WEST JEFFERSON MIDDLE SCHOOL,552,58,19,473,77,10.5%,3.4%,0.1395
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,9429,WEST WOODS ELEMENTARY SCHOOL,740,23,6,711,29,3.1%,0.8%,0.0392
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,9432,DENNISON ELEMENTARY SCHOOL,625,19,14,592,33,3.0%,2.2%,0.0528
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,9490,WESTRIDGE ELEMENTARY SCHOOL,501,69,22,410,91,13.8%,4.4%,0.1816
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,9510,WHEAT RIDGE HIGH SCHOOL,1309,494,111,689,605,37.7%,8.5%,0.4622
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,9638,WILMORE DAVIS ELEMENTARY SCHOOL,349,176,39,133,215,50.4%,11.2%,0.6160
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,9648,WILMOT ELEMENTARY SCHOOL,331,30,20,281,50,9.1%,6.0%,0.1511
30,JEFFERSON,1420,JEFFERSON COUNTY R-1,9678,WITT ELEMENTARY SCHOOL,314,98,27,189,125,31.2%,8.6%,0.3981
31,KIOWA,1430,EADS RE-1,2328,EADS ELEMENTARY SCHOOL,66,23,5,38,28,34.8%,7.6%,0.4242
31,KIOWA,1430,EADS RE-1,2332,EADS MIDDLE SCHOOL,41,12,5,24,17,29.3%,12.2%,0.4146
31,KIOWA,1430,EADS RE-1,2336,EADS HIGH SCHOOL,46,13,4,29,17,28.3%,8.7%,0.3696
31,KIOWA,1440,PLAINVIEW RE-2,6992,PLAINVIEW ELEMENTARY SCHOOL,29,13,7,9,20,44.8%,24.1%,0.6897
31,KIOWA,1440,PLAINVIEW RE-2,7009,PLAINVIEW JUNIOR-SENIOR HIGH SCHOOL,28,8,4,16,12,28.6%,14.3%,0.4286
32,KIT CARSON,1450,ARRIBA-FLAGLER C-20,2960,FLAGLER PUBLIC SCHOOL,161,55,27,79,82,34.2%,16.8%,0.5093
32,KIT CARSON,1460,HI-PLAINS R-23,7746,HI-PLAINS SCHOOL DISTRICT R-23,109,48,21,40,69,44.0%,19.3%,0.6330
32,KIT CARSON,1480,STRATTON R-4,8342,STRATTON ELEMENTARY SCHOOL,104,36,23,45,59,34.6%,22.1%,0.5673
32,KIT CARSON,1480,STRATTON R-4,8351,STRATTON MIDDLE SCHOOL,29,8,6,15,14,27.6%,20.7%,0.4828
32,KIT CARSON,1480,STRATTON R-4,8354,STRATTON SENIOR HIGH SCHOOL,49,15,13,21,28,30.6%,26.5%,0.5714
32,KIT CARSON,1490,BETHUNE R-5,0842,BETHUNE PUBLIC SCHOOLS,105,55,21,29,76,52.4%,20.0%,0.7238
32,KIT CARSON,1500,BURLINGTON RE-6J,1144,BURLINGTON ELEMENTARY SCHOOL,282,145,50,87,195,51.4%,17.7%,0.6915
32,KIT CARSON,1500,BURLINGTON RE-6J,1150,BURLINGTON MIDDLE SCHOOL,195,109,24,62,133,55.9%,12.3%,0.6821
32,KIT CARSON,1500,BURLINGTON RE-6J,1152,BURLINGTON HIGH SCHOOL,234,78,41,115,119,33.3%,17.5%,0.5085
33,LAKE,1510,LAKE COUNTY R-1,4901,LAKE COUNTY INTERMEDIATE SCHOOL,296,170,60,63,230,57.4%,20.3%,0.7770
33,LAKE,1510,LAKE COUNTY R-1,4904,LAKE COUNTY HIGH SCHOOL,441,271,59,110,330,61.5%,13.4%,0.7483
33,LAKE,1510,LAKE COUNTY R-1,8804,PITTS ELEMENTARY SCHOOL,0,0,0,0,0,0.0%,0.0%,0.0000
33,LAKE,1510,LAKE COUNTY R-1,9486,WESTPARK ELEMENTARY SCHOOL,231,115,45,70,160,49.8%,19.5%,0.6926
34,LA PLATA,1520,DURANGO 9-R,0000,Not a school,27,0,0,0,0,0.0%,0.0%,0.0000
34,LA PLATA,1520,DURANGO 9-R,0225,ANIMAS VALLEY ELEMENTARY SCHOOL,259,82,27,150,109,31.7%,10.4%,0.4208
34,LA PLATA,1520,DURANGO 9-R,2097,DISTRICT 9-R SHARED SCHOOL,201,16,8,177,24,8.0%,4.0%,0.1194
34,LA PLATA,1520,DURANGO 9-R,2318,DURANGO HIGH SCHOOL,1030,165,48,814,213,16.0%,4.7%,0.2068
34,LA PLATA,1520,DURANGO 9-R,3012,FLORIDA MESA ELEMENTARY SCHOOL,334,137,35,162,172,41.0%,10.5%,0.5150
34,LA PLATA,1520,DURANGO 9-R,3050,FORT LEWIS MESA ELEMENTARY SCHOOL,137,50,25,62,75,36.5%,18.2%,0.5474
34,LA PLATA,1520,DURANGO 9-R,3571,DURANGO BIG PICTURE HIGH SCHOOL,91,35,8,47,43,38.5%,8.8%,0.4725
