COUNTY CODE,COUNTY NAME,DISTRICT CODE,"DISTRICT NAME	",SCHOOL CODE,SCHOOL NAME, K-12 COUNT , FREE LUNCH , REDUCED LUNCH , NOT ELIGIBLE , FREE AND REDUCED COUNT ,% FREE,% REDUCED,% FREE AND REDUCED,FRL % RANGE
21,EL PASO,1040,Academy 20,2248,Douglass Valley Elementary School,296,37,32,227,69,12.50%,10.80%,0.233,0% - 25%
21,EL PASO,1040,Academy 20,2358,Eagleview Middle School,944,136,49,759,185,14.40%,5.20%,0.196,0% - 25%
21,EL PASO,1040,Academy 20,2524,Edith Wolford Elementary School,342,42,7,293,49,12.30%,2.00%,0.143,0% - 25%
21,EL PASO,1040,Academy 20,2800,Explorer Elementary School,438,62,12,364,74,14.20%,2.70%,0.169,0% - 25%
21,EL PASO,1040,Academy 20,3104,Foothills Elementary School,419,74,8,337,82,17.70%,1.90%,0.196,0% - 25%
21,EL PASO,1040,Academy 20,3238,Frontier Elementary School,258,76,20,162,96,29.50%,7.80%,0.372,25%-50%
21,EL PASO,1040,Academy 20,3985,High Plains Elementary School,253,87,14,152,101,34.40%,5.50%,0.399,25%-50%
21,EL PASO,1040,Academy 20,5126,Liberty High School,1721,209,61,"1,451",270,12.10%,3.50%,0.157,0% - 25%
21,EL PASO,1040,Academy 20,6140,Mountain Ridge Middle School,854,172,48,634,220,20.10%,5.60%,0.258,25%-50%
21,EL PASO,1040,Academy 20,6158,Mountain View Elementary School,599,45,9,545,54,7.50%,1.50%,0.09,0% - 25%
21,EL PASO,1040,Academy 20,6242,New Summit Charter Academy,605,113,15,477,128,18.70%,2.50%,0.212,0% - 25%
21,EL PASO,1040,Academy 20,6247,Legacy Peak Elementary School,547,38,14,495,52,6.90%,2.60%,0.095,0% - 25%
21,EL PASO,1040,Academy 20,6937,Pine Creek High School,1644,108,20,"1,516",128,6.60%,1.20%,0.078,0% - 25%
21,EL PASO,1040,Academy 20,6960,Pioneer Elementary School,354,142,30,182,172,40.10%,8.50%,0.486,25%-50%
21,EL PASO,1040,Academy 20,7159,Prairie Hills Elementary School,389,83,24,282,107,21.30%,6.20%,0.275,25%-50%
21,EL PASO,1040,Academy 20,7240,Rampart High School,1519,254,69,"1,196",323,16.70%,4.50%,0.213,0% - 25%
21,EL PASO,1040,Academy 20,7247,Ranch Creek Elementary,511,46,9,456,55,9.00%,1.80%,0.108,0% - 25%
21,EL PASO,1040,Academy 20,7460,Rockrimmon Elementary School,340,52,17,271,69,15.30%,5.00%,0.203,0% - 25%
21,EL PASO,1040,Academy 20,8779,TCA College Pathways,512, * , * , * , * , * , * ,*, * 
21,EL PASO,1040,Academy 20,8813,The Da Vinci Academy School,395,55,13,327,68,13.90%,3.30%,0.172,0% - 25%
21,EL PASO,1040,Academy 20,8851,Timberview Middle School,937,186,33,718,219,19.90%,3.50%,0.234,0% - 25%
21,EL PASO,1040,Academy 20,9714,Woodmen-Roberts Elementary School,404,40,8,356,48,9.90%,2.00%,0.119,0% - 25%
21,EL PASO,1050,Ellicott 22,2638,Ellicott Elementary School,431,193,50,188,243,44.80%,11.60%,0.564,50%-75%
21,EL PASO,1050,Ellicott 22,2640,Ellicott Middle School,223,117,22,84,139,52.50%,9.90%,0.623,50%-75%
21,EL PASO,1050,Ellicott 22,2642,Ellicott Senior High School,288,108,29,151,137,37.50%,10.10%,0.476,25%-50%
21,EL PASO,1060,Peyton 23 Jt,6626,Peyton Online Academy,25, * , * , * , * , * , * ,*, * 
21,EL PASO,1060,Peyton 23 Jt,6811,Peyton College Academy,13, * , * , * , * , * , * ,*, * 
21,EL PASO,1060,Peyton 23 Jt,6898,Peyton Elementary School,231,54,12,165,66,23.40%,5.20%,0.286,25%-50%
21,EL PASO,1060,Peyton 23 Jt,6900,Peyton Junior High School,102,26,6,70,32,25.50%,5.90%,0.314,25%-50%
21,EL PASO,1060,Peyton 23 Jt,6902,Peyton Senior High School,215,31,5,179,36,14.40%,2.30%,0.167,0% - 25%
21,EL PASO,1070,Hanover 28,3758,Hanover Junior-Senior High School,140,90,5,45,95,64.30%,3.60%,0.679,50%-75%
21,EL PASO,1070,Hanover 28,3941,Hanover Online Academy,6, * , * , * , * , * , * ,*, * 
21,EL PASO,1070,Hanover 28,6701,Prairie Heights Elementary School,99,54,9,36,63,54.50%,9.10%,0.636,50%-75%
21,EL PASO,1080,Lewis-Palmer 38,2295,Monument Charter Academy,572,20,7,545,27,3.50%,1.20%,0.047,0% - 25%
21,EL PASO,1080,Lewis-Palmer 38,3539,Bear Creek Elementary School,793,77,22,694,99,9.70%,2.80%,0.125,0% - 25%
21,EL PASO,1080,Lewis-Palmer 38,4686,Ray E Kilmer Elementary School,317,24,7,286,31,7.60%,2.20%,0.098,0% - 25%
21,EL PASO,1080,Lewis-Palmer 38,5093,Monument Charter Academy Secondary School ,385,17,6,362,23,4.40%,1.60%,0.06,0% - 25%
21,EL PASO,1080,Lewis-Palmer 38,5096,Lewis-Palmer Elementary School,414,27,10,377,37,6.50%,2.40%,0.089,0% - 25%
21,EL PASO,1080,Lewis-Palmer 38,5098,Lewis-Palmer Middle School,807,87,24,696,111,10.80%,3.00%,0.138,0% - 25%
21,EL PASO,1080,Lewis-Palmer 38,5100,Lewis-Palmer High School,1157,65,42,"1,050",107,5.60%,3.60%,0.092,0% - 25%
21,EL PASO,1080,Lewis-Palmer 38,6678,Palmer Ridge High School,1227,74,24,"1,129",98,6.00%,2.00%,0.08,0% - 25%
21,EL PASO,1080,Lewis-Palmer 38,6682,Palmer Lake Elementary School,305,80,8,217,88,26.20%,2.60%,0.289,25%-50%
21,EL PASO,1080,Lewis-Palmer 38,7165,Prairie Winds Elementary School,333,14,7,312,21,4.20%,2.10%,0.063,0% - 25%
21,EL PASO,1110,District 49,101,ALLIES,124, * , * , * , * , * , * ,*, * 
21,EL PASO,1110,District 49,431,Falcon Homeschool Program,459, * , * , * , * , * , * ,*, * 
21,EL PASO,1110,District 49,448,Rocky Mountain Classical Academy Homeschool,523, * , * , * , * , * , * ,*, * 
21,EL PASO,1110,District 49,467,Mountain View Academy,140,28,15,97,43,20.00%,10.70%,0.307,25%-50%
21,EL PASO,1110,District 49,555,Banning Lewis Ranch Academy,1469,122,49,"1,298",171,8.30%,3.30%,0.116,0% - 25%
21,EL PASO,1110,District 49,696,Bennett Ranch Elementary School,310,61,9,240,70,19.70%,2.90%,0.226,0% - 25%
21,EL PASO,1110,District 49,1618,Evans Elementary School,569,230,34,305,264,40.40%,6.00%,0.464,25%-50%
21,EL PASO,1110,District 49,2877,Springs Studio for Academic Excellence,472,54,11,407,65,11.40%,2.30%,0.138,0% - 25%
21,EL PASO,1110,District 49,2902,Falcon Elementary School of Technology,256,82,23,151,105,32.00%,9.00%,0.41,25%-50%
21,EL PASO,1110,District 49,2906,Falcon Middle School,923,150,41,732,191,16.30%,4.40%,0.207,0% - 25%
21,EL PASO,1110,District 49,2908,Falcon High School,1196,154,43,999,197,12.90%,3.60%,0.165,0% - 25%
21,EL PASO,1110,District 49,3475,GOAL Academy,5308,"2,775",730,"1,803","3,505",52.30%,13.80%,0.66,50%-75%
21,EL PASO,1110,District 49,4102,Horizon Middle School,748,275,52,421,327,36.80%,7.00%,0.437,25%-50%
21,EL PASO,1110,District 49,4251,Grand Peak Academy,727,105,7,615,112,14.40%,1.00%,0.154,0% - 25%
21,EL PASO,1110,District 49,4272,Inspiration View Elementary School,397,60,8,329,68,15.10%,2.00%,0.171,0% - 25%
21,EL PASO,1110,District 49,5191,Liberty Tree Academy,578,53,22,503,75,9.20%,3.80%,0.13,0% - 25%
21,EL PASO,1110,District 49,5779,Meridian Ranch Elementary School,632,83,34,515,117,13.10%,5.40%,0.185,0% - 25%
21,EL PASO,1110,District 49,6483,Odyssey Elementary School,382,144,33,205,177,37.70%,8.60%,0.463,25%-50%
21,EL PASO,1110,District 49,6653,Power Technical Early College,325,61,22,242,83,18.80%,6.80%,0.255,25%-50%
21,EL PASO,1110,District 49,6810,Patriot High School,93, * , * , * , * , * , * ,*, * 
21,EL PASO,1110,District 49,6821,Pikes Peak Early College,162,16,5,141,21,9.90%,3.10%,0.13,0% - 25%
21,EL PASO,1110,District 49,6935,Pikes Peak School Expeditionary Learning,431,33,21,377,54,7.70%,4.90%,0.125,0% - 25%
21,EL PASO,1110,District 49,7317,Remington Elementary School,580,162,48,370,210,27.90%,8.30%,0.362,25%-50%
21,EL PASO,1110,District 49,7339,Ridgeview Elementary School,559,118,9,432,127,21.10%,1.60%,0.227,0% - 25%
21,EL PASO,1110,District 49,7463,Rocky Mountain Classical Academy,1062,168,39,855,207,15.80%,3.70%,0.195,0% - 25%
21,EL PASO,1110,District 49,7613,Sand Creek High School,1133,304,58,771,362,26.80%,5.10%,0.32,25%-50%
21,EL PASO,1110,District 49,7960,Skyview Middle School,989,233,41,715,274,23.60%,4.10%,0.277,25%-50%
21,EL PASO,1110,District 49,8010,Springs Ranch Elementary School,520,112,20,388,132,21.50%,3.80%,0.254,25%-50%
21,EL PASO,1110,District 49,8266,Stetson Elementary School,427,96,16,315,112,22.50%,3.70%,0.262,25%-50%
21,EL PASO,1110,District 49,8791,Vista Ridge High School,1627,298,59,"1,270",357,18.30%,3.60%,0.219,0% - 25%
21,EL PASO,1110,District 49,9706,Woodmen Hills Elementary School,537,96,32,409,128,17.90%,6.00%,0.238,0% - 25%
21,EL PASO,1120,Edison 54 JT,2514,Edison Elementary School,39, * , * , * , * , * , * ,*, * 
21,EL PASO,1120,Edison 54 JT,2523,Edison Prep,87, * , * , * , * , * , * ,*, * 
21,EL PASO,1120,Edison 54 JT,2526,Edison Junior-Senior High School,57,23,11,23,34,40.40%,19.30%,0.596,50%-75%
21,EL PASO,1130,Miami/Yoder 60 JT,5850,Miami/Yoder Elementary School,90,41,11,38,52,45.60%,12.20%,0.578,50%-75%
21,EL PASO,1130,Miami/Yoder 60 JT,5854,Miami-Yoder Middle/High School,140,65,10,65,75,46.40%,7.10%,0.536,50%-75%
22,FREMONT,1140,Canon City RE-1,1262,Canon City Middle School,356,166,37,153,203,46.60%,10.40%,0.57,50%-75%
22,FREMONT,1140,Canon City RE-1,1266,Canon City High School,956,359,80,517,439,37.60%,8.40%,0.459,25%-50%
22,FREMONT,1140,Canon City RE-1,3802,Harrison School,626,404,55,167,459,64.50%,8.80%,0.733,50%-75%
22,FREMONT,1140,Canon City RE-1,5166,Lincoln School of Science and Technology,275,142,21,112,163,51.60%,7.60%,0.593,50%-75%
22,FREMONT,1140,Canon City RE-1,5704,McKinley Elementary School,150,91,14,45,105,60.70%,9.30%,0.7,50%-75%
22,FREMONT,1140,Canon City RE-1,6752,Mount View Core Knowledge Charter School,249,60,19,170,79,24.10%,7.60%,0.317,25%-50%
22,FREMONT,1140,Canon City RE-1,7950,Canon Exploratory School,323,116,31,176,147,35.90%,9.60%,0.455,25%-50%
22,FREMONT,1140,Canon City RE-1,9248,Washington Elementary School,310,198,22,90,220,63.90%,7.10%,0.71,50%-75%
22,FREMONT,1150,Fremont RE-2,3002,Florence Jr./Sr. High School,603,200,19,384,219,33.20%,3.20%,0.363,25%-50%
22,FREMONT,1150,Fremont RE-2,3224,Fremont Elementary School,426,204,29,193,233,47.90%,6.80%,0.547,50%-75%
22,FREMONT,1150,Fremont RE-2,6858,Penrose Elementary School,257,85,13,159,98,33.10%,5.10%,0.381,25%-50%
22,FREMONT,1160,Cotopaxi RE-3,3220,Cotopaxi Elementary School,82,41,13,28,54,50.00%,15.90%,0.659,50%-75%
22,FREMONT,1160,Cotopaxi RE-3,3228,Cotopaxi Junior-Senior High School,94,35,18,41,53,37.20%,19.10%,0.564,50%-75%
23,GARFIELD,1180,Roaring Fork RE-1,429,Carbondale Community Charter School,135,15,4,116,19,11.10%,3.00%,0.141,0% - 25%
23,GARFIELD,1180,Roaring Fork RE-1,560,Basalt Elementary School,456,118,41,297,159,25.90%,9.00%,0.349,25%-50%
23,GARFIELD,1180,Roaring Fork RE-1,561,Basalt Middle School,441,117,55,269,172,26.50%,12.50%,0.39,25%-50%
23,GARFIELD,1180,Roaring Fork RE-1,570,Basalt High School,470,92,31,347,123,19.60%,6.60%,0.262,25%-50%
23,GARFIELD,1180,Roaring Fork RE-1,1006,Bridges,81,26,8,47,34,32.10%,9.90%,0.42,25%-50%
23,GARFIELD,1180,Roaring Fork RE-1,1296,Carbondale Middle School,361,105,36,220,141,29.10%,10.00%,0.391,25%-50%
23,GARFIELD,1180,Roaring Fork RE-1,2063,Crystal River Elementary School,306,94,24,188,118,30.70%,7.80%,0.386,25%-50%
23,GARFIELD,1180,Roaring Fork RE-1,3460,Glenwood Springs Elementary School,405,191,51,163,242,47.20%,12.60%,0.598,50%-75%
23,GARFIELD,1180,Roaring Fork RE-1,3464,Glenwood Springs Middle School,469,135,33,301,168,28.80%,7.00%,0.358,25%-50%
23,GARFIELD,1180,Roaring Fork RE-1,3468,Glenwood Springs High School,988,187,42,759,229,18.90%,4.30%,0.232,0% - 25%
23,GARFIELD,1180,Roaring Fork RE-1,7298,Riverview School,309,94,24,191,118,30.40%,7.80%,0.382,25%-50%
23,GARFIELD,1180,Roaring Fork RE-1,7422,Roaring Fork High School,392,69,28,295,97,17.60%,7.10%,0.247,0% - 25%
23,GARFIELD,1180,Roaring Fork RE-1,8038,Sopris Elementary School,314,57,11,246,68,18.20%,3.50%,0.217,0% - 25%
23,GARFIELD,1195,Garfield Re-2,65,Coal Ridge High School,552,153,27,372,180,27.70%,4.90%,0.326,25%-50%
23,GARFIELD,1195,Garfield Re-2,2573,Elk Creek Elementary,210,88,16,106,104,41.90%,7.60%,0.495,25%-50%
23,GARFIELD,1195,Garfield Re-2,3281,Graham Mesa Elementary School,356,119,33,204,152,33.40%,9.30%,0.427,25%-50%
23,GARFIELD,1195,Garfield Re-2,3967,Highland Elementary School,404,194,24,186,218,48.00%,5.90%,0.54,50%-75%
23,GARFIELD,1195,Garfield Re-2,4510,Kathryn Senor Elementary School,255,73,10,172,83,28.60%,3.90%,0.325,25%-50%
23,GARFIELD,1195,Garfield Re-2,7356,Rifle Middle School,602,274,34,294,308,45.50%,5.60%,0.512,50%-75%
23,GARFIELD,1195,Garfield Re-2,7360,Rifle High School,757,272,33,452,305,35.90%,4.40%,0.403,25%-50%
23,GARFIELD,1195,Garfield Re-2,7388,Riverside School,479,165,33,281,198,34.40%,6.90%,0.413,25%-50%
23,GARFIELD,1195,Garfield Re-2,7890,Cactus Valley Elementary School,361,113,36,212,149,31.30%,10.00%,0.413,25%-50%
23,GARFIELD,1195,Garfield Re-2,9231,Wamsley Elementary School,318,165,31,122,196,51.90%,9.70%,0.616,50%-75%
23,GARFIELD,1220,Garfield 16,3578,Bea Underwood Elementary School,340,193,41,106,234,56.80%,12.10%,0.688,50%-75%
23,GARFIELD,1220,Garfield 16,3585,Grand Valley Center for Family Learning,178,90,15,73,105,50.60%,8.40%,0.59,50%-75%
23,GARFIELD,1220,Garfield 16,3586,Grand Valley High School,303,128,31,144,159,42.20%,10.20%,0.525,50%-75%
23,GARFIELD,1220,Garfield 16,8274,Grand Valley Middle School,253,129,35,89,164,51.00%,13.80%,0.648,50%-75%
24,GILPIN,1330,Gilpin County RE-1,1632,Gilpin County Elementary School,164, * , * , * , * , * , * ,*, * 
24,GILPIN,1330,Gilpin County RE-1,1634,Gilpin County Undivided High School,241, * , * , * , * , * , * ,*, * 
25,GRAND,1340,West Grand 1-JT,9420,West Grand High School,120,29,12,79,41,24.20%,10.00%,0.342,25%-50%
25,GRAND,1340,West Grand 1-JT,9422,West Grand Elementary and Middle School,279,58,33,188,91,20.80%,11.80%,0.326,25%-50%
25,GRAND,1350,East Grand 2,2376,East Grand Middle School,321,81,17,223,98,25.20%,5.30%,0.305,25%-50%
25,GRAND,1350,East Grand 2,3182,Fraser Valley Elementary School,221,23,8,190,31,10.40%,3.60%,0.14,0% - 25%
25,GRAND,1350,East Grand 2,3556,Granby Elementary School,283,72,26,185,98,25.40%,9.20%,0.346,25%-50%
25,GRAND,1350,East Grand 2,5864,Middle Park High School,403,73,19,311,92,18.10%,4.70%,0.228,0% - 25%
26,GUNNISON,1360,Gunnison Watershed RE1J,1447,Crested Butte Elementary School,345,17,8,320,25,4.90%,2.30%,0.072,0% - 25%
26,GUNNISON,1360,Gunnison Watershed RE1J,2006,Crested Butte Secondary School,448,15,9,424,24,3.30%,2.00%,0.054,0% - 25%
26,GUNNISON,1360,Gunnison Watershed RE1J,3690,Gunnison Elementary School,518,158,19,341,177,30.50%,3.70%,0.342,25%-50%
26,GUNNISON,1360,Gunnison Watershed RE1J,3694,Gunnison High School,377,83,6,288,89,22.00%,1.60%,0.236,0% - 25%
26,GUNNISON,1360,Gunnison Watershed RE1J,3697,Gunnison Middle School,273, * , * , * , * , * , * ,*, * 
26,GUNNISON,1360,Gunnison Watershed RE1J,3702,Lake Preschool,0, * , * , * , * , * , * ,*, * 
26,GUNNISON,1360,Gunnison Watershed RE1J,5577,Marble Charter School,42, * , * , * , * , * , * ,*, * 
27,HINSDALE,1380,Hinsdale County RE 1,4899,Lake City Community School,56,11,6,39,17,19.60%,10.70%,0.304,25%-50%
28,HUERFANO,1390,Huerfano Re-1,63,Peakview School,297,254,10,33,264,85.50%,3.40%,0.889,75%-100%
28,HUERFANO,1390,Huerfano Re-1,3306,Gardner Valley School,67, * , * , * , * , * , * ,*, * 
28,HUERFANO,1390,Huerfano Re-1,8421,Spanish Peaks Child Care Center,0, * , * , * , * , * , * ,*, * 
28,HUERFANO,1390,Huerfano Re-1,9212,John Mall High School,137,86,11,40,97,62.80%,8.00%,0.708,50%-75%
28,HUERFANO,1400,La Veta Re-2,4860,La Veta Elementary School,83,38,5,40,43,45.80%,6.00%,0.518,50%-75%
28,HUERFANO,1400,La Veta Re-2,4864,La Veta Junior-Senior High School,112, * , * , * , * , * , * ,*, * 
29,JACKSON,1410,North Park R-1,6358,North Park School,137,42,17,78,59,30.70%,12.40%,0.431,25%-50%
30,JEFFERSON,1420,Jefferson County R-1,0,Not a school,11, * , * , * , * , * , * ,*, * 
30,JEFFERSON,1420,Jefferson County R-1,30,Adams Elementary School,296,96,24,176,120,32.40%,8.10%,0.405,25%-50%
30,JEFFERSON,1420,Jefferson County R-1,33,McLain Community High School,350,148,32,170,180,42.30%,9.10%,0.514,50%-75%
30,JEFFERSON,1420,Jefferson County R-1,108,Alameda International Junior/Senior High School,1170,792,103,275,895,67.70%,8.80%,0.765,75%-100%
30,JEFFERSON,1420,Jefferson County R-1,109,Arvada K-8,617,437,70,110,507,70.80%,11.30%,0.822,75%-100%
30,JEFFERSON,1420,Jefferson County R-1,148,Allendale Elementary School,117,62,11,44,73,53.00%,9.40%,0.624,50%-75%
30,JEFFERSON,1420,Jefferson County R-1,370,Arvada High School,783,448,99,236,547,57.20%,12.60%,0.699,50%-75%
30,JEFFERSON,1420,Jefferson County R-1,378,Arvada West High School,1825,376,105,"1,344",481,20.60%,5.80%,0.264,25%-50%
30,JEFFERSON,1420,Jefferson County R-1,491,Addenbrooke Classical Grammar School,420,30,15,375,45,7.10%,3.60%,0.107,0% - 25%
30,JEFFERSON,1420,Jefferson County R-1,660,Bear Creek K-8 School,998,351,107,540,458,35.20%,10.70%,0.459,25%-50%
30,JEFFERSON,1420,Jefferson County R-1,664,Bear Creek High School,1533,492,183,858,675,32.10%,11.90%,0.44,25%-50%
30,JEFFERSON,1420,Jefferson County R-1,694,Bell Middle School,858,234,42,582,276,27.30%,4.90%,0.322,25%-50%
30,JEFFERSON,1420,Jefferson County R-1,724,Belmar School of Integrated Arts,226,109,19,98,128,48.20%,8.40%,0.566,50%-75%
30,JEFFERSON,1420,Jefferson County R-1,776,Bergen Meadow Primary School,213,11,7,195,18,5.20%,3.30%,0.085,0% - 25%
30,JEFFERSON,1420,Jefferson County R-1,779,Bergen Valley Intermediate School,240,14,5,221,19,5.80%,2.10%,0.079,0% - 25%
30,JEFFERSON,1420,Jefferson County R-1,950,Bradford K8 South,438, * , * , * , * , * , * ,*, * 
30,JEFFERSON,1420,Jefferson County R-1,951,Blue Heron Elementary School,348,73,20,255,93,21.00%,5.70%,0.267,25%-50%
30,JEFFERSON,1420,Jefferson County R-1,952,Bradford K8 North,307, * , * , * , * , * , * ,*, * 
30,JEFFERSON,1420,Jefferson County R-1,965,Brady Exploration School,269,136,14,119,150,50.60%,5.20%,0.558,50%-75%
30,JEFFERSON,1420,Jefferson County R-1,1238,Campbell Elementary School,176,69,17,90,86,39.20%,9.70%,0.489,25%-50%
30,JEFFERSON,1420,Jefferson County R-1,1318,Carmody Middle School,706,267,81,358,348,37.80%,11.50%,0.493,25%-50%
30,JEFFERSON,1420,Jefferson County R-1,1451,Addenbrooke Classical Academy,437,34,9,394,43,7.80%,2.10%,0.098,0% - 25%
30,JEFFERSON,1420,Jefferson County R-1,1522,Chatfield High School,1834,154,58,"1,622",212,8.40%,3.20%,0.116,0% - 25%
30,JEFFERSON,1420,Jefferson County R-1,1730,Coal Creek Canyon K-8 Elementary School,119,22,4,93,26,18.50%,3.40%,0.218,0% - 25%
30,JEFFERSON,1420,Jefferson County R-1,1790,Colorow Elementary School,185,70,17,98,87,37.80%,9.20%,0.47,25%-50%
30,JEFFERSON,1420,Jefferson County R-1,1861,Columbine Hills Elementary School,264,96,22,146,118,36.40%,8.30%,0.447,25%-50%
30,JEFFERSON,1420,Jefferson County R-1,1864,Columbine High School,1732,279,108,"1,345",387,16.10%,6.20%,0.223,0% - 25%
30,JEFFERSON,1420,Jefferson County R-1,1869,Compass Montessori - Wheat Ridge Charter School,234, * , * , * , * , * , * ,*, * 
30,JEFFERSON,1420,Jefferson County R-1,1876,Coronado Elementary School,425,57,21,347,78,13.40%,4.90%,0.184,0% - 25%
30,JEFFERSON,1420,Jefferson County R-1,1880,Compass Montessori - Golden Charter School,379,11,8,360,19,2.90%,2.10%,0.05,0% - 25%
30,JEFFERSON,1420,Jefferson County R-1,1886,Conifer Senior High School,837,69,26,742,95,8.20%,3.10%,0.114,0% - 25%
30,JEFFERSON,1420,Jefferson County R-1,1976,Creighton Middle School,817,396,72,349,468,48.50%,8.80%,0.573,50%-75%
30,JEFFERSON,1420,Jefferson County R-1,2093,Dakota Ridge Senior High School,1421,177,52,"1,192",229,12.50%,3.70%,0.161,0% - 25%
30,JEFFERSON,1420,Jefferson County R-1,2120,D'Evelyn Junior/Senior High School,1132,68,26,"1,038",94,6.00%,2.30%,0.083,0% - 25%
30,JEFFERSON,1420,Jefferson County R-1,2130,Deer Creek Middle School,666,97,20,549,117,14.60%,3.00%,0.176,0% - 25%
30,JEFFERSON,1420,Jefferson County R-1,2189,Doral Academy of Colorado,197,55,35,107,90,27.90%,17.80%,0.457,25%-50%
30,JEFFERSON,1420,Jefferson County R-1,2194,Devinny Elementary School,463,43,18,402,61,9.30%,3.90%,0.132,0% - 25%
30,JEFFERSON,1420,Jefferson County R-1,2288,Drake Junior High School,927,174,37,716,211,18.80%,4.00%,0.228,0% - 25%
30,JEFFERSON,1420,Jefferson County R-1,2300,Dunstan Middle School,899,194,67,638,261,21.60%,7.50%,0.29,25%-50%
30,JEFFERSON,1420,Jefferson County R-1,2322,Dutch Creek Elementary School,242,64,23,155,87,26.40%,9.50%,0.36,25%-50%
30,JEFFERSON,1420,Jefferson County R-1,2496,Edgewater Elementary School,290,207,33,50,240,71.40%,11.40%,0.828,75%-100%
30,JEFFERSON,1420,Jefferson County R-1,2550,Eiber Elementary School,306,249,18,39,267,81.40%,5.90%,0.873,75%-100%
30,JEFFERSON,1420,Jefferson County R-1,2616,Elk Creek Elementary School,312,47,7,258,54,15.10%,2.20%,0.173,0% - 25%
30,JEFFERSON,1420,Jefferson County R-1,2799,Excel Academy Charter School,529,43,16,470,59,8.10%,3.00%,0.112,0% - 25%
30,JEFFERSON,1420,Jefferson County R-1,2820,Everitt Middle School,546,293,62,191,355,53.70%,11.40%,0.65,50%-75%
30,JEFFERSON,1420,Jefferson County R-1,2832,Evergreen Middle School,638,44,17,577,61,6.90%,2.70%,0.096,0% - 25%
30,JEFFERSON,1420,Jefferson County R-1,2836,Evergreen High School,1024,47,20,957,67,4.60%,2.00%,0.065,0% - 25%
30,JEFFERSON,1420,Jefferson County R-1,2866,Fairmount Elementary School,586,38,9,539,47,6.50%,1.50%,0.08,0% - 25%
30,JEFFERSON,1420,Jefferson County R-1,2946,Fitzmorris Elementary School,152,86,15,51,101,56.60%,9.90%,0.664,50%-75%
30,JEFFERSON,1420,Jefferson County R-1,2963,Falcon Bluffs Middle School,657,103,35,519,138,15.70%,5.30%,0.21,0% - 25%
30,JEFFERSON,1420,Jefferson County R-1,3025,Foothills Elementary School,229,129,29,71,158,56.30%,12.70%,0.69,50%-75%
30,JEFFERSON,1420,Jefferson County R-1,3088,Foster Dual Language PK-8,376,184,47,145,231,48.90%,12.50%,0.614,50%-75%
30,JEFFERSON,1420,Jefferson County R-1,3201,Free Horizon Montessori,351,64,17,270,81,18.20%,4.80%,0.231,0% - 25%
30,JEFFERSON,1420,Jefferson County R-1,3216,Fremont Elementary School,195,75,11,109,86,38.50%,5.60%,0.441,25%-50%
30,JEFFERSON,1420,Jefferson County R-1,3250,Norma Anderson Preschool,0, * , * , * , * , * , * ,*, * 
30,JEFFERSON,1420,Jefferson County R-1,3450,Glennon Heights Elementary School,170,71,23,76,94,41.80%,13.50%,0.553,50%-75%
30,JEFFERSON,1420,Jefferson County R-1,3502,Golden High School,1381,210,47,"1,124",257,15.20%,3.40%,0.186,0% - 25%
30,JEFFERSON,1420,Jefferson County R-1,3536,Governor's Ranch Elementary School,305,30,16,259,46,9.80%,5.20%,0.151,0% - 25%
30,JEFFERSON,1420,Jefferson County R-1,3622,Green Gables Elementary School,221,66,18,137,84,29.90%,8.10%,0.38,25%-50%
30,JEFFERSON,1420,Jefferson County R-1,3624,Green Mountain Elementary School,219,103,22,94,125,47.00%,10.00%,0.571,50%-75%
30,JEFFERSON,1420,Jefferson County R-1,3628,Green Mountain High School,1142,199,67,876,266,17.40%,5.90%,0.233,0% - 25%
30,JEFFERSON,1420,Jefferson County R-1,3691,Great Work Montessori,161,43,17,101,60,26.70%,10.60%,0.373,25%-50%
30,JEFFERSON,1420,Jefferson County R-1,3726,Hackberry Hill Elementary School,385,98,22,265,120,25.50%,5.70%,0.312,25%-50%
30,JEFFERSON,1420,Jefferson County R-1,4190,Hutchinson Elementary School,231,47,10,174,57,20.30%,4.30%,0.247,0% - 25%
30,JEFFERSON,1420,Jefferson County R-1,4307,Irwin Preschool,0, * , * , * , * , * , * ,*, * 
30,JEFFERSON,1420,Jefferson County R-1,4402,Jefferson Academy Elementary,772,66,33,673,99,8.50%,4.30%,0.128,0% - 25%
30,JEFFERSON,1420,Jefferson County R-1,4404,Jefferson Academy,1154,102,17,"1,035",119,8.80%,1.50%,0.103,0% - 25%
30,JEFFERSON,1420,Jefferson County R-1,4408,Jeffco Virtual Academy,374, * , * , * , * , * , * ,*, * 
30,JEFFERSON,1420,Jefferson County R-1,4410,Jefferson Academy High School,421,27,21,373,48,6.40%,5.00%,0.114,0% - 25%
30,JEFFERSON,1420,Jefferson County R-1,4422,Jefferson Junior/Senior High School,659,526,56,77,582,79.80%,8.50%,0.883,75%-100%
30,JEFFERSON,1420,Jefferson County R-1,4478,Sheridan Green Elementary School,265,84,16,165,100,31.70%,6.00%,0.377,25%-50%
30,JEFFERSON,1420,Jefferson County R-1,4548,Ken Caryl Middle School,849,163,66,620,229,19.20%,7.80%,0.27,25%-50%
30,JEFFERSON,1420,Jefferson County R-1,4549,Kendallvue Elementary School,311,79,33,199,112,25.40%,10.60%,0.36,25%-50%
