year,mergecode,NCESSchoolID,hybridper,virtualper,inpersonper,schoolmode,totaltest,mathpass,elapass,totalenroll,droprate,districtcode,black,lowincome,hispanic,white,year_21,state
17,5376-40wisconsin,551389001817,0.0,0.0,1.0,0.0,29,27.59,20.69,219,1.37,5376wisconsin,0.42,46.84,2.53,73.84,0,wisconsin
18,5376-40wisconsin,551389001817,0.0,0.0,1.0,0.0,31,19.35,19.35,215,1.4,5376wisconsin,0.78,53.52,3.52,68.36,0,wisconsin
19,5376-40wisconsin,551389001817,0.0,0.0,1.0,0.0,48,12.5,25.0,229,2.18,5376wisconsin,0.0,55.2,2.8,67.6,0,wisconsin
21,5376-40wisconsin,551389001817,0.0,0.0,1.0,0.0,31,6.45,9.68,194,0.0,5376wisconsin,0.0,68.06,3.24,67.13,1,wisconsin
17,5390-80wisconsin,551395001821,0.0,0.0,1.0,0.0,226,60.18,60.62,1044,0.0,5390wisconsin,0.57,9.73,3.53,93.13,0,wisconsin
18,5390-80wisconsin,551395001821,0.0,0.0,1.0,0.0,279,58.42,53.76,1052,0.1,5390wisconsin,0.66,8.62,3.69,92.14,0,wisconsin
19,5390-80wisconsin,551395001821,0.0,0.0,1.0,0.0,258,45.35,52.71,1077,0.09,5390wisconsin,0.74,12.13,5.0,90.56,0,wisconsin
21,5390-80wisconsin,551395001821,0.0,0.0,1.0,0.0,257,50.19,56.81,1026,0.0,5390wisconsin,0.87,14.67,4.76,90.86,1,wisconsin
17,5432-40wisconsin,551401001825,0.0,0.0,1.0,0.0,128,32.81,43.75,467,0.0,5432wisconsin,1.06,16.99,4.46,91.51,0,wisconsin
18,5432-40wisconsin,551401001825,0.0,0.0,1.0,0.0,97,37.11,55.67,460,0.87,5432wisconsin,1.52,16.09,4.78,90.43,0,wisconsin
19,5432-40wisconsin,551401001825,0.0,0.0,1.0,0.0,100,26.0,32.0,459,0.0,5432wisconsin,1.74,20.04,5.01,90.41,0,wisconsin
21,5432-40wisconsin,551401001825,0.0,0.0,1.0,0.0,125,22.4,36.8,480,0.0,5432wisconsin,0.82,25.41,5.94,91.19,1,wisconsin
17,5439-120wisconsin,551404001832,0.0,0.0,1.0,0.0,309,27.51,25.89,1160,1.72,5439wisconsin,5.6,41.64,18.53,71.98,0,wisconsin
18,5439-120wisconsin,551404001832,0.0,0.0,1.0,0.0,257,24.9,24.12,1141,1.93,5439wisconsin,5.3,43.22,21.13,68.35,0,wisconsin
19,5439-120wisconsin,551404001832,0.0,0.0,1.0,0.0,264,27.27,30.3,1087,2.12,5439wisconsin,5.41,40.26,20.69,67.85,0,wisconsin
21,5439-120wisconsin,551404001832,0.1,0.4,0.5,0.45,252,21.03,23.81,1050,1.81,5439wisconsin,5.48,49.22,22.6,63.6,1,wisconsin
17,5457-220wisconsin,551413001834,0.0,0.0,1.0,0.0,91,40.66,40.66,327,0.92,5457wisconsin,1.25,31.15,2.49,94.7,0,wisconsin
18,5457-220wisconsin,551413001834,0.0,0.0,1.0,0.0,69,27.54,47.83,315,0.32,5457wisconsin,0.98,27.36,1.95,96.42,0,wisconsin
19,5457-220wisconsin,551413001834,0.0,0.0,1.0,0.0,72,26.39,36.11,295,0.0,5457wisconsin,0.66,34.43,5.25,92.79,0,wisconsin
21,5457-220wisconsin,551413001834,0.44,0.0,0.56,0.22,73,19.18,35.62,324,0.62,5457wisconsin,0.0,39.4,6.57,91.64,1,wisconsin
17,5460-160wisconsin,551416001843,0.0,0.0,1.0,0.0,175,33.71,34.29,722,0.0,5460wisconsin,1.92,35.85,9.2,84.89,0,wisconsin
18,5460-160wisconsin,551416001843,0.0,0.0,1.0,0.0,182,31.87,23.63,758,0.0,5460wisconsin,1.91,36.61,10.46,82.78,0,wisconsin
19,5460-160wisconsin,551416001843,0.0,0.0,1.0,0.0,165,26.06,34.55,747,0.27,5460wisconsin,1.31,41.81,12.71,81.52,0,wisconsin
21,5460-160wisconsin,551416001843,0.7,0.3,0.0,0.65,180,13.33,25.0,765,0.39,5460wisconsin,0.75,47.32,15.94,77.96,1,wisconsin
17,5467-40wisconsin,551419001845,0.0,0.0,1.0,0.0,54,40.74,51.85,325,0.0,5467wisconsin,0.52,38.06,3.94,92.65,0,wisconsin
18,5467-40wisconsin,551419001845,0.0,0.0,1.0,0.0,50,16.0,38.0,321,0.31,5467wisconsin,0.82,37.77,2.99,93.21,0,wisconsin
19,5467-40wisconsin,551419001845,0.0,0.0,1.0,0.0,65,15.38,29.23,305,0.33,5467wisconsin,0.84,34.26,3.9,91.92,0,wisconsin
21,5467-40wisconsin,551419001845,0.7,0.0,0.3,0.35,45,22.22,28.89,293,2.39,5467wisconsin,0.63,39.38,3.44,93.13,1,wisconsin
17,5474-80wisconsin,551422001848,0.0,0.0,1.0,0.0,77,24.68,36.36,361,3.05,5474wisconsin,0.0,38.46,1.42,92.88,0,wisconsin
18,5474-80wisconsin,551422001848,0.0,0.0,1.0,0.0,87,28.74,37.93,357,3.08,5474wisconsin,0.28,45.83,2.22,90.56,0,wisconsin
19,5474-80wisconsin,551422001848,0.0,0.0,1.0,0.0,84,28.57,38.1,356,0.56,5474wisconsin,1.66,44.75,2.76,89.5,0,wisconsin
21,5474-80wisconsin,551422001848,0.27,0.0,0.73,0.14,81,24.69,43.21,349,1.72,5474wisconsin,0.84,47.06,3.08,87.68,1,wisconsin
17,5523-110wisconsin,551425001855,0.0,0.0,1.0,0.0,99,55.56,56.57,435,0.46,5523wisconsin,1.59,24.37,2.05,92.94,0,wisconsin
18,5523-110wisconsin,551425001855,0.0,0.0,1.0,0.0,84,42.86,44.05,433,0.23,5523wisconsin,1.62,24.83,1.86,93.97,0,wisconsin
19,5523-110wisconsin,551425001855,0.0,0.0,1.0,0.0,108,38.89,55.56,424,0.47,5523wisconsin,1.41,28.81,1.64,94.15,0,wisconsin
21,5523-110wisconsin,551425001855,0.7,0.0,0.3,0.35,101,32.67,44.55,402,0.5,5523wisconsin,0.99,31.03,2.46,93.84,1,wisconsin
17,5586-80wisconsin,551434001863,0.0,0.0,1.0,0.0,48,41.67,33.33,208,0.0,5586wisconsin,0.0,21.53,0.48,99.52,0,wisconsin
18,5586-80wisconsin,551434001863,0.0,0.0,1.0,0.0,40,42.5,42.5,211,0.47,5586wisconsin,0.0,17.87,0.48,99.03,0,wisconsin
19,5586-80wisconsin,551434001863,0.0,0.0,1.0,0.0,63,42.86,34.92,225,0.0,5586wisconsin,0.0,27.71,0.0,98.27,0,wisconsin
21,5586-80wisconsin,551434001863,0.0,0.0,1.0,0.0,63,41.27,25.4,206,1.94,5586wisconsin,0.0,32.52,0.97,96.6,1,wisconsin
17,5593-80wisconsin,551443001867,0.0,0.0,1.0,0.0,73,54.79,49.32,297,1.35,5593wisconsin,2.36,38.72,1.35,95.29,0,wisconsin
18,5593-80wisconsin,551443001867,0.0,0.0,1.0,0.0,78,52.56,35.9,290,1.03,5593wisconsin,1.32,47.35,3.31,92.72,0,wisconsin
19,5593-80wisconsin,551443001867,0.0,0.0,1.0,0.0,50,26.0,26.0,290,0.34,5593wisconsin,1.04,53.98,3.81,93.08,0,wisconsin
21,5593-80wisconsin,551443001867,1.0,0.0,0.0,0.5,66,22.73,24.24,320,0.31,5593wisconsin,1.51,50.3,2.11,93.37,1,wisconsin
17,5607-270wisconsin,551449001880,0.0,0.0,1.0,0.0,468,39.32,42.74,1506,0.4,5607wisconsin,1.49,24.63,5.96,83.34,0,wisconsin
18,5607-270wisconsin,551449001880,0.0,0.0,1.0,0.0,460,31.3,37.61,1543,0.58,5607wisconsin,1.47,31.09,6.87,82.79,0,wisconsin
19,5607-270wisconsin,551449001880,0.0,0.0,1.0,0.0,483,32.92,43.48,1456,0.62,5607wisconsin,1.4,32.2,5.68,84.37,0,wisconsin
21,5607-270wisconsin,551449001880,0.8,0.1,0.1,0.5,474,28.9,28.9,1424,0.07,5607wisconsin,1.85,35.41,4.44,84.01,1,wisconsin
17,5621-140wisconsin,551455001886,0.0,0.0,1.0,0.0,235,42.55,42.55,1002,0.8,5621wisconsin,2.57,18.51,4.36,88.51,0,wisconsin
18,5621-140wisconsin,551455001886,0.0,0.0,1.0,0.0,225,50.22,47.11,940,0.21,5621wisconsin,2.82,17.99,5.23,86.72,0,wisconsin
19,5621-140wisconsin,551455001886,0.0,0.0,1.0,0.0,237,27.85,35.44,937,0.43,5621wisconsin,2.53,20.76,6.11,86.2,0,wisconsin
21,5621-140wisconsin,551455001886,0.3,0.5,0.2,0.65,232,29.31,38.79,906,0.0,5621wisconsin,2.52,22.78,5.81,84.45,1,wisconsin
17,5628-40wisconsin,551458001891,0.0,0.0,1.0,0.0,78,39.74,47.44,320,0.63,5628wisconsin,0.31,13.08,3.12,93.46,0,wisconsin
18,5628-40wisconsin,551458001891,0.0,0.0,1.0,0.0,68,39.71,52.94,317,0.32,5628wisconsin,0.31,11.38,3.08,94.15,0,wisconsin
19,5628-40wisconsin,551458001891,0.0,0.0,1.0,0.0,81,30.86,30.86,303,0.0,5628wisconsin,0.33,16.78,3.95,94.41,0,wisconsin
21,5628-40wisconsin,551458001891,0.6,0.0,0.4,0.3,67,35.82,56.72,294,0.0,5628wisconsin,0.67,23.15,3.02,94.63,1,wisconsin
17,5642-10wisconsin,551461001894,0.0,0.0,1.0,0.0,91,48.35,49.45,392,1.02,5642wisconsin,2.28,29.62,7.34,85.57,0,wisconsin
18,5642-10wisconsin,551461001894,0.0,0.0,1.0,0.0,96,45.83,58.33,389,1.03,5642wisconsin,2.32,31.96,8.76,84.54,0,wisconsin
19,5642-10wisconsin,551461001894,0.0,0.0,1.0,0.0,93,45.16,46.24,401,1.0,5642wisconsin,1.98,39.01,10.12,83.7,0,wisconsin
21,5642-10wisconsin,551461001894,0.0,0.0,1.0,0.0,93,38.71,37.63,407,0.98,5642wisconsin,1.24,41.69,8.93,82.63,1,wisconsin
17,5656-100wisconsin,551464001902,0.0,0.0,1.0,0.0,506,52.96,55.34,1697,0.29,5656wisconsin,10.05,19.62,7.7,69.1,0,wisconsin
18,5656-100wisconsin,551464001902,0.0,0.0,1.0,0.0,573,46.77,47.99,1699,0.71,5656wisconsin,10.19,19.68,7.78,68.0,0,wisconsin
19,5656-100wisconsin,551464001902,0.0,0.0,1.0,0.0,503,40.95,51.49,1689,1.12,5656wisconsin,10.07,24.13,9.38,67.01,0,wisconsin
21,5656-100wisconsin,551464001902,0.7,0.0,0.3,0.35,559,35.96,56.53,1769,0.23,5656wisconsin,9.72,28.03,9.44,65.66,1,wisconsin
17,5663-280wisconsin,551467001918,0.0,0.0,1.0,0.0,297,33.67,38.72,1285,1.56,5663wisconsin,2.11,38.64,1.95,89.46,0,wisconsin
18,5663-280wisconsin,551467001918,0.0,0.0,1.0,0.0,327,33.33,33.64,1318,2.66,5663wisconsin,2.22,37.66,2.22,89.0,0,wisconsin
19,5663-280wisconsin,551467001918,0.0,0.0,1.0,0.0,273,18.32,37.36,1298,2.0,5663wisconsin,2.8,40.3,2.17,88.43,0,wisconsin
21,5663-280wisconsin,551467001918,0.9,0.1,0.0,0.55,306,21.24,41.83,1283,2.49,5663wisconsin,3.7,46.41,2.21,86.68,1,wisconsin
17,5670-80wisconsin,551470001922,0.0,0.0,1.0,0.0,27,14.81,22.22,117,0.85,5670wisconsin,0.0,38.84,1.65,90.91,0,wisconsin
18,5670-80wisconsin,551470001922,0.0,0.0,1.0,0.0,28,21.43,28.57,123,0.0,5670wisconsin,0.0,50.85,3.39,86.44,0,wisconsin
19,5670-80wisconsin,551470001922,0.0,0.0,1.0,0.0,28,7.14,21.43,125,0.8,5670wisconsin,0.0,52.31,3.08,86.15,0,wisconsin
21,5670-80wisconsin,551470001922,0.4,0.1,0.5,0.3,26,23.08,26.92,116,2.59,5670wisconsin,0.0,53.85,4.62,87.69,1,wisconsin
17,5726-40wisconsin,551482001926,0.0,0.0,1.0,0.0,48,31.25,37.5,196,0.51,5726wisconsin,0.0,34.54,0.52,97.94,0,wisconsin
18,5726-40wisconsin,551482001926,0.0,0.0,1.0,0.0,49,24.49,14.29,191,0.52,5726wisconsin,0.53,35.83,1.07,96.79,0,wisconsin
19,5726-40wisconsin,551482001926,0.0,0.0,1.0,0.0,47,19.15,34.04,186,0.54,5726wisconsin,0.0,43.55,2.15,96.77,0,wisconsin
21,5726-40wisconsin,551482001926,0.2,0.0,0.8,0.1,44,11.36,18.18,168,1.19,5726wisconsin,0.59,52.94,0.59,97.06,1,wisconsin
17,5733-80wisconsin,551485001929,0.0,0.0,1.0,0.0,35,31.43,42.86,154,0.65,5733wisconsin,1.96,37.91,0.65,95.42,0,wisconsin
18,5733-80wisconsin,551485001929,0.0,0.0,1.0,0.0,38,39.47,39.47,138,0.0,5733wisconsin,1.35,34.46,0.68,96.62,0,wisconsin
19,5733-80wisconsin,551485001929,0.0,0.0,1.0,0.0,34,29.41,41.18,148,0.68,5733wisconsin,0.68,32.43,1.35,95.95,0,wisconsin
21,5733-80wisconsin,551485001929,0.0,0.0,1.0,0.0,39,33.33,35.9,147,1.36,5733wisconsin,0.0,33.1,1.38,97.24,1,wisconsin
17,5740-40wisconsin,551488001932,0.0,0.0,1.0,0.0,15,20.0,13.33,97,0.0,5740wisconsin,0.0,53.57,0.0,93.75,0,wisconsin
18,5740-40wisconsin,551488001932,0.0,0.0,1.0,0.0,19,15.79,26.32,93,0.0,5740wisconsin,0.0,54.46,0.99,94.06,0,wisconsin
19,5740-40wisconsin,551488001932,0.0,0.0,1.0,0.0,9,22.22,33.33,86,0.0,5740wisconsin,0.0,64.55,0.91,90.0,0,wisconsin
21,5740-40wisconsin,551488001932,0.56,0.0,0.44,0.28,14,7.14,14.29,98,0.0,5740wisconsin,0.86,69.83,0.86,89.66,1,wisconsin
17,5747-180wisconsin,551491001939,0.0,0.0,1.0,0.0,215,31.16,31.63,891,1.91,5747wisconsin,2.19,32.68,3.91,88.03,0,wisconsin
18,5747-180wisconsin,551491001939,0.0,0.0,1.0,0.0,234,30.34,30.77,850,0.47,5747wisconsin,2.43,29.43,4.63,87.37,0,wisconsin
19,5747-180wisconsin,551491001939,0.0,0.0,1.0,0.0,186,18.82,26.34,884,0.79,5747wisconsin,2.55,31.23,5.2,85.6,0,wisconsin
21,5747-180wisconsin,551491001939,0.73,0.0,0.27,0.36,220,10.91,23.64,855,1.4,5747wisconsin,1.97,29.98,4.28,85.3,1,wisconsin
17,5757-40wisconsin,551497001951,0.0,0.0,1.0,0.0,42,23.81,23.81,172,0.0,5757wisconsin,0.6,50.0,1.79,97.02,0,wisconsin
18,5757-40wisconsin,551497001951,0.0,0.0,1.0,0.0,44,27.27,22.73,170,1.76,5757wisconsin,0.0,45.18,1.81,97.59,0,wisconsin
19,5757-40wisconsin,551497001951,0.0,0.0,1.0,0.0,38,7.89,23.68,170,1.76,5757wisconsin,0.0,45.61,0.58,98.83,0,wisconsin
21,5757-40wisconsin,551497001951,0.4,0.0,0.6,0.2,40,12.5,17.5,147,1.36,5757wisconsin,0.0,57.52,1.96,96.73,1,wisconsin
17,5810-40wisconsin,551506001956,0.0,0.0,1.0,0.0,26,46.15,42.31,115,0.87,5810wisconsin,1.75,37.72,2.63,90.35,0,wisconsin
18,5810-40wisconsin,551506001956,0.0,0.0,1.0,0.0,23,43.48,47.83,117,0.0,5810wisconsin,1.63,41.46,2.44,86.99,0,wisconsin
19,5810-40wisconsin,551506001956,0.0,0.0,1.0,0.0,37,35.14,40.54,113,0.88,5810wisconsin,1.72,37.93,2.59,87.93,0,wisconsin
21,5810-40wisconsin,551506001956,0.0,0.0,1.0,0.0,27,33.33,29.63,104,0.0,5810wisconsin,0.0,45.13,7.08,84.07,1,wisconsin
17,5824-80wisconsin,551512001962,0.0,0.0,1.0,0.0,105,27.62,39.05,457,1.09,5824wisconsin,2.94,29.83,6.09,85.71,0,wisconsin
18,5824-80wisconsin,551512001962,0.0,0.0,1.0,0.0,105,29.52,28.57,447,1.57,5824wisconsin,2.2,36.12,6.83,85.68,0,wisconsin
19,5824-80wisconsin,551512001962,0.0,0.0,1.0,0.0,103,25.24,33.01,474,1.27,5824wisconsin,2.84,42.19,9.13,83.16,0,wisconsin
21,5824-80wisconsin,551512001962,0.73,0.0,0.27,0.36,118,12.71,21.19,471,1.27,5824wisconsin,1.87,47.51,9.54,82.16,1,wisconsin
17,5866-60wisconsin,551521001967,0.0,0.0,1.0,0.0,84,48.81,50.0,365,0.82,5866wisconsin,0.55,15.66,4.12,94.23,0,wisconsin
18,5866-60wisconsin,551521001967,0.0,0.0,1.0,0.0,102,37.25,40.2,349,0.57,5866wisconsin,0.57,14.49,4.55,94.03,0,wisconsin
19,5866-60wisconsin,551521001967,0.0,0.0,1.0,0.0,78,24.36,47.44,346,0.58,5866wisconsin,0.58,18.21,5.2,93.06,0,wisconsin
21,5866-60wisconsin,551521001967,0.0,0.0,1.0,0.0,78,41.03,52.56,299,1.34,5866wisconsin,0.33,19.06,5.69,91.64,1,wisconsin
17,5901-100wisconsin,551533001972,0.0,0.0,1.0,0.0,362,50.28,58.56,1520,0.53,5901wisconsin,6.83,27.14,17.32,64.96,0,wisconsin
18,5901-100wisconsin,551533001972,0.0,0.0,1.0,0.0,356,48.03,51.69,1563,0.32,5901wisconsin,6.4,25.0,18.48,64.41,0,wisconsin
19,5901-100wisconsin,551533001972,0.0,0.0,1.0,0.0,405,39.75,46.17,1615,1.42,5901wisconsin,7.13,27.1,20.34,62.45,0,wisconsin
21,5901-100wisconsin,551533001972,0.0,0.5,0.5,0.5,407,28.75,35.38,1676,0.72,5901wisconsin,7.66,30.34,20.81,62.0,1,wisconsin
17,5960-20wisconsin,551254001658,0.0,0.0,1.0,0.0,38,31.58,36.84,247,0.4,5960wisconsin,0.0,50.0,2.9,94.2,0,wisconsin
18,5960-20wisconsin,551254001658,0.0,0.0,1.0,0.0,45,31.11,46.67,245,0.41,5960wisconsin,0.33,49.83,3.3,93.73,0,wisconsin
19,5960-20wisconsin,551254001658,0.0,0.0,1.0,0.0,31,25.81,35.48,253,0.0,5960wisconsin,0.33,48.49,2.68,93.31,0,wisconsin
21,5960-20wisconsin,551254001658,0.18,0.27,0.55,0.36,42,21.43,28.57,240,0.0,5960wisconsin,0.35,46.37,3.11,93.08,1,wisconsin
17,5985-220wisconsin,551536001976,0.0,0.0,1.0,0.0,70,44.29,42.86,307,0.0,5985wisconsin,2.24,39.94,0.64,96.17,0,wisconsin
18,5985-220wisconsin,551536001976,0.0,0.0,1.0,0.0,79,37.97,35.44,309,0.0,5985wisconsin,1.88,39.5,1.88,94.98,0,wisconsin
19,5985-220wisconsin,551536001976,0.0,0.0,1.0,0.0,63,25.4,22.22,305,0.0,5985wisconsin,1.96,36.27,1.63,94.12,0,wisconsin
21,5985-220wisconsin,551536001976,0.6,0.0,0.4,0.3,67,23.88,26.87,277,0.72,5985wisconsin,0.7,40.21,1.4,94.76,1,wisconsin
17,5992-80wisconsin,551539001979,0.0,0.0,1.0,0.0,24,16.67,25.0,177,0.0,5992wisconsin,0.56,50.56,1.67,81.11,0,wisconsin
18,5992-80wisconsin,551539001979,0.0,0.0,1.0,0.0,27,14.81,18.52,177,1.13,5992wisconsin,0.0,52.33,2.33,82.56,0,wisconsin
19,5992-80wisconsin,551539001979,0.0,0.0,1.0,0.0,26,11.54,11.54,176,0.0,5992wisconsin,0.57,60.0,5.71,74.29,0,wisconsin
21,5992-80wisconsin,551539001979,0.73,0.0,0.27,0.36,26,26.92,34.62,157,0.64,5992wisconsin,0.56,47.49,2.79,70.39,1,wisconsin
17,6013-20wisconsin,551548001982,0.0,0.0,1.0,0.0,121,33.06,40.5,478,0.63,6013wisconsin,0.63,40.76,23.53,72.48,0,wisconsin
18,6013-20wisconsin,551548001982,0.0,0.0,1.0,0.0,104,29.81,36.54,463,1.08,6013wisconsin,1.06,39.11,22.83,70.4,0,wisconsin
19,6013-20wisconsin,551548001982,0.0,0.0,1.0,0.0,103,33.01,39.81,478,0.63,6013wisconsin,1.64,40.78,21.93,70.9,0,wisconsin
21,6013-20wisconsin,551548001982,0.0,0.0,1.0,0.0,136,19.12,32.35,478,0.21,6013wisconsin,0.43,42.31,21.15,74.15,1,wisconsin
17,602-40wisconsin,550147000189,0.0,0.0,1.0,0.0,81,29.63,32.1,310,0.97,602wisconsin,0.66,25.08,3.63,90.43,0,wisconsin
18,602-40wisconsin,550147000189,0.0,0.0,1.0,0.0,71,30.99,32.39,314,1.91,602wisconsin,0.67,29.19,5.37,88.59,0,wisconsin
19,602-40wisconsin,550147000189,0.0,0.0,1.0,0.0,74,16.22,36.49,283,0.35,602wisconsin,0.0,35.02,5.78,89.17,0,wisconsin
21,602-40wisconsin,550147000189,0.0,0.0,1.0,0.0,52,21.15,44.23,247,1.21,602wisconsin,1.19,32.02,6.72,87.75,1,wisconsin
17,6027-40wisconsin,551554001985,0.0,0.0,1.0,0.0,41,31.71,56.1,190,1.05,6027wisconsin,2.19,27.87,2.73,75.41,0,wisconsin
18,6027-40wisconsin,551554001985,0.0,0.0,1.0,0.0,36,11.11,33.33,171,2.34,6027wisconsin,0.6,23.81,2.98,74.4,0,wisconsin
19,6027-40wisconsin,551554001985,0.0,0.0,1.0,0.0,32,15.62,31.25,181,0.0,6027wisconsin,0.56,30.9,2.81,78.65,0,wisconsin
21,6027-40wisconsin,551554001985,0.45,0.27,0.27,0.5,51,27.45,37.25,186,0.0,6027wisconsin,1.06,42.33,3.7,76.19,1,wisconsin
17,609-40wisconsin,550150000193,0.0,0.0,1.0,0.0,52,26.92,42.31,239,0.84,609wisconsin,0.41,46.47,2.9,95.44,0,wisconsin
18,609-40wisconsin,550150000193,0.0,0.0,1.0,0.0,59,23.73,28.81,228,0.88,609wisconsin,0.85,45.96,5.96,91.49,0,wisconsin
19,609-40wisconsin,550150000193,0.0,0.0,1.0,0.0,44,34.09,40.91,232,0.43,609wisconsin,0.43,52.79,3.86,94.42,0,wisconsin
21,609-40wisconsin,550150000193,0.7,0.0,0.3,0.35,52,17.31,19.23,230,0.0,609wisconsin,0.87,58.87,2.6,95.24,1,wisconsin
17,6118-40wisconsin,551572001995,0.0,0.0,1.0,0.0,60,26.67,40.0,264,0.38,6118wisconsin,1.11,21.11,17.78,77.41,0,wisconsin
18,6118-40wisconsin,551572001995,0.0,0.0,1.0,0.0,69,28.99,46.38,254,0.39,6118wisconsin,0.79,26.38,25.2,69.69,0,wisconsin
19,6118-40wisconsin,551572001995,0.0,0.0,1.0,0.0,56,19.64,33.93,250,0.0,6118wisconsin,0.4,29.15,27.53,67.61,0,wisconsin
21,6118-40wisconsin,551572001995,0.0,0.0,1.0,0.0,58,29.31,37.93,253,0.79,6118wisconsin,0.78,40.31,29.84,64.34,1,wisconsin
17,6125-140wisconsin,551575002002,0.0,0.0,1.0,0.0,277,31.77,41.88,1303,1.38,6125wisconsin,1.52,36.18,12.49,83.09,0,wisconsin
18,6125-140wisconsin,551575002002,0.0,0.0,1.0,0.0,310,33.55,32.9,1240,1.21,6125wisconsin,1.94,28.54,12.93,82.05,0,wisconsin
19,6125-140wisconsin,551575002002,0.0,0.0,1.0,0.0,315,28.25,31.43,1252,0.96,6125wisconsin,1.6,30.0,14.32,79.76,0,wisconsin
21,6125-140wisconsin,551575002002,0.2,0.1,0.7,0.2,281,23.49,23.84,1115,0.36,6125wisconsin,1.59,37.44,17.62,76.83,1,wisconsin
17,6125-430wisconsin,551575002981,0.0,0.0,1.0,0.0,7,14.29,28.57,40,0.0,6125wisconsin,0.0,35.9,5.13,92.31,0,wisconsin
18,6125-430wisconsin,551575002981,0.0,0.0,1.0,0.0,9,11.11,66.67,46,2.17,6125wisconsin,0.0,15.56,6.67,91.11,0,wisconsin
19,6125-430wisconsin,551575002981,0.0,0.0,1.0,0.0,11,9.09,63.64,57,1.75,6125wisconsin,1.61,29.03,6.45,88.71,0,wisconsin
21,6125-430wisconsin,551575002981,0.3,0.1,0.6,0.25,15,20.0,33.33,32,0.0,6125wisconsin,2.63,36.84,13.16,78.95,1,wisconsin
17,6174-290wisconsin,551578002019,0.0,0.0,1.0,0.0,279,32.26,35.13,1228,1.22,6174wisconsin,4.93,31.0,17.85,71.55,0,wisconsin
18,6174-290wisconsin,551578002019,0.0,0.0,1.0,0.0,293,33.11,31.4,1163,1.03,6174wisconsin,5.53,26.72,19.23,69.53,0,wisconsin
19,6174-290wisconsin,551578002019,0.0,0.0,1.0,0.0,293,27.65,39.93,1144,0.79,6174wisconsin,5.32,31.85,22.06,65.67,0,wisconsin
21,6174-290wisconsin,551578002019,0.4,0.0,0.6,0.2,264,17.05,27.27,1074,0.37,6174wisconsin,4.94,37.78,25.56,62.97,1,wisconsin
17,6174-430wisconsin,551578002688,0.0,0.0,1.0,0.0,44,75.0,75.0,181,0.0,6174wisconsin,1.66,13.81,12.71,76.24,0,wisconsin
18,6174-430wisconsin,551578002688,0.0,0.0,1.0,0.0,45,75.56,62.22,179,0.0,6174wisconsin,3.24,11.89,15.68,70.81,0,wisconsin
19,6174-430wisconsin,551578002688,0.0,0.0,1.0,0.0,43,79.07,79.07,192,0.0,6174wisconsin,1.02,17.26,14.72,74.62,0,wisconsin
21,6174-430wisconsin,551578002688,0.4,0.0,0.6,0.2,50,56.0,60.0,180,0.0,6174wisconsin,0.54,18.82,16.13,70.97,1,wisconsin
17,6174-450wisconsin,551578003334,0.0,0.0,1.0,0.0,19,57.89,68.42,144,0.0,6174wisconsin,4.0,28.0,26.0,64.67,0,wisconsin
18,6174-450wisconsin,551578003334,0.0,0.0,1.0,0.0,39,33.33,35.9,145,0.0,6174wisconsin,3.45,22.76,31.03,60.69,0,wisconsin
19,6174-450wisconsin,551578003334,0.0,0.0,1.0,0.0,29,41.38,68.97,168,0.0,6174wisconsin,2.96,24.85,27.81,62.13,0,wisconsin
21,6174-450wisconsin,551578003334,0.4,0.0,0.6,0.2,53,28.3,41.51,179,0.0,6174wisconsin,1.09,24.04,24.59,67.21,1,wisconsin
17,6174-460wisconsin,551578002025,0.0,0.0,1.0,0.0,279,27.6,29.03,993,2.11,6174wisconsin,8.95,45.73,33.4,51.19,0,wisconsin
18,6174-460wisconsin,551578002025,0.0,0.0,1.0,0.0,261,22.22,27.59,950,2.0,6174wisconsin,8.03,41.75,34.78,50.63,0,wisconsin
19,6174-460wisconsin,551578002025,0.0,0.0,1.0,0.0,200,20.0,25.0,929,2.05,6174wisconsin,9.84,48.99,37.35,45.71,0,wisconsin
21,6174-460wisconsin,551578002025,0.4,0.0,0.6,0.2,228,14.91,24.12,930,1.72,6174wisconsin,10.22,53.76,38.28,45.48,1,wisconsin
17,6174-560wisconsin,551578000528,0.0,0.0,1.0,0.0,280,48.93,57.5,1166,0.51,6174wisconsin,2.81,13.1,9.95,83.42,0,wisconsin
18,6174-560wisconsin,551578000528,0.0,0.0,1.0,0.0,282,48.94,59.57,1162,0.34,6174wisconsin,2.73,11.52,9.81,82.59,0,wisconsin
19,6174-560wisconsin,551578000528,0.0,0.0,1.0,0.0,263,36.88,54.37,1174,0.43,6174wisconsin,3.01,16.02,9.65,82.52,0,wisconsin
21,6174-560wisconsin,551578000528,0.36,0.0,0.64,0.18,269,32.71,46.47,1175,0.26,6174wisconsin,3.78,18.88,11.49,78.44,1,wisconsin
17,6195-140wisconsin,551584002035,0.0,0.0,1.0,0.0,166,39.16,33.73,670,1.19,6195wisconsin,0.74,34.96,5.63,90.96,0,wisconsin
18,6195-140wisconsin,551584002035,0.0,0.0,1.0,0.0,140,40.0,43.57,662,1.06,6195wisconsin,0.6,37.03,5.1,91.3,0,wisconsin
19,6195-140wisconsin,551584002035,0.0,0.0,1.0,0.0,174,29.31,39.66,646,0.77,6195wisconsin,0.78,31.09,4.84,91.41,0,wisconsin
