year,mergecode,white,black,hispanic,lowincome,elapass,totalenroll,totaltest,NCESSchoolID,hybridper,virtualper,inpersonper,schoolmode,charter,districtcode,state,year_21
19,450790010220001,92.5,7.5,0.0,62.3,11.8,53,17,171098001330,0.0,0.0,1.0,0.0,0,45079001022il,il,0
21,450790010220001,90.3,0.0,0.0,64.5,15.4,62,13,171098001330,0.0,0.0,1.0,0.0,0,45079001022il,il,1
17,450791320260001,97.6,0.0,0.5,33.2,43.9,371,82,173330003448,0.0,0.0,1.0,0.0,0,45079132026il,il,0
18,450791320260001,96.3,0.0,0.0,33.5,26.9,376,78,173330003448,0.0,0.0,1.0,0.0,0,45079132026il,il,0
19,450791320260001,95.7,0.3,2.3,34.5,28.2,391,106,173330003448,0.0,0.0,1.0,0.0,0,45079132026il,il,0
21,450791320260001,97.0,0.0,0.0,34.9,29.5,372,95,173330003448,0.8,0.0,0.2,0.4,0,45079132026il,il,1
17,450791380260001,96.9,0.0,1.2,23.6,21.6,161,51,173765003879,0.0,0.0,1.0,0.0,0,45079138026il,il,0
18,450791380260001,97.6,0.0,0.0,28.7,40.0,164,30,173765003879,0.0,0.0,1.0,0.0,0,45079138026il,il,0
19,450791380260001,97.3,0.0,0.7,27.7,34.3,148,35,173765003879,0.0,0.0,1.0,0.0,0,45079138026il,il,0
21,450791380260001,93.1,0.0,0.0,27.8,15.9,144,44,173765003879,0.0,0.0,1.0,0.0,0,45079138026il,il,1
17,450791390260001,92.3,2.6,1.3,38.1,24.1,310,86,170981000579,0.0,0.0,1.0,0.0,0,45079139026il,il,0
18,450791390260001,92.7,0.0,0.0,36.5,24.2,329,58,170981000579,0.0,0.0,1.0,0.0,0,45079139026il,il,0
19,450791390260001,88.9,3.0,4.2,38.6,30.2,332,86,170981000579,0.0,0.0,1.0,0.0,0,45079139026il,il,0
21,450791390260001,89.8,0.0,5.6,41.5,14.9,342,87,170981000579,0.6,0.0,0.4,0.3,0,45079139026il,il,1
17,450791400260001,72.3,17.3,0.6,61.0,16.2,336,78,173690003804,0.0,0.0,1.0,0.0,0,45079140026il,il,0
18,450791400260001,77.1,16.3,0.0,50.1,13.7,349,73,173690003804,0.0,0.0,1.0,0.0,0,45079140026il,il,0
19,450791400260001,79.5,13.3,0.9,49.4,27.7,332,90,173690003804,0.0,0.0,1.0,0.0,0,45079140026il,il,0
21,450791400260001,72.9,17.6,0.0,56.2,9.5,329,73,173690003804,1.0,0.0,0.0,0.5,0,45079140026il,il,1
17,470521700220001,84.8,2.3,4.6,36.9,30.2,800,183,171233001481,0.0,0.0,1.0,0.0,0,47052170022il,il,0
18,470521700220001,85.6,2.0,4.4,35.1,36.5,743,167,171233001481,0.0,0.0,1.0,0.0,0,47052170022il,il,0
19,470521700220001,84.4,2.5,4.1,36.2,31.6,754,176,171233001481,0.0,0.0,1.0,0.0,0,47052170022il,il,0
21,470521700220001,83.0,2.4,5.0,43.2,29.6,746,179,171233001481,0.82,0.0,0.18,0.41,0,47052170022il,il,1
17,470522720260001,96.8,0.0,3.2,23.1,29.4,216,51,170369000060,0.0,0.0,1.0,0.0,0,47052272026il,il,0
18,470522720260001,96.3,0.0,0.0,31.9,32.8,216,61,170369000060,0.0,0.0,1.0,0.0,0,47052272026il,il,0
19,470522720260001,94.2,0.0,5.3,40.1,40.5,207,43,170369000060,0.0,0.0,1.0,0.0,0,47052272026il,il,0
21,470522720260001,89.7,0.0,8.7,38.5,28.0,195,50,170369000060,0.3,0.0,0.7,0.15,0,47052272026il,il,1
17,470522750260001,89.2,2.7,6.3,35.6,34.8,222,116,170438000127,0.0,0.0,1.0,0.0,0,47052275026il,il,0
18,470522750260001,89.3,0.0,7.3,36.5,25.0,233,36,170438000127,0.0,0.0,1.0,0.0,0,47052275026il,il,0
19,470522750260001,90.0,0.9,6.6,44.5,34.9,229,43,170438000127,0.0,0.0,1.0,0.0,0,47052275026il,il,0
21,470522750260001,89.1,0.0,4.5,35.5,3.4,220,29,170438000127,0.0,0.0,1.0,0.0,0,47052275026il,il,1
17,470712120170001,60.2,1.7,35.2,26.2,29.3,909,220,173429003516,0.0,0.0,1.0,0.0,0,47071212017il,il,0
18,470712120170001,59.0,2.1,35.5,22.5,34.4,893,247,173429003516,0.0,0.0,1.0,0.0,0,47071212017il,il,0
19,470712120170001,60.7,2.3,34.3,24.5,29.0,856,193,173429003516,0.0,0.0,1.0,0.0,0,47071212017il,il,0
21,470712120170001,57.2,2.5,37.9,14.3,22.2,849,185,173429003516,0.0,0.0,1.0,0.0,0,47071212017il,il,1
17,470712200260001,87.2,0.9,8.5,40.9,30.9,445,97,173016003118,0.0,0.0,1.0,0.0,0,47071220026il,il,0
18,470712200260001,85.8,0.0,9.5,37.7,31.5,422,89,173016003118,0.0,0.0,1.0,0.0,0,47071220026il,il,0
19,470712200260001,85.2,2.3,9.3,39.4,25.3,398,92,173016003118,0.0,0.0,1.0,0.0,0,47071220026il,il,0
21,470712200260001,84.7,0.0,11.8,37.4,24.7,406,81,173016003118,0.5,0.0,0.5,0.25,0,47071220026il,il,1
17,470712210260004,92.9,0.4,1.8,28.7,26.8,453,253,171549001868,0.0,0.0,1.0,0.0,0,47071221026il,il,0
18,470712210260004,91.4,0.0,3.4,30.7,38.5,440,52,171549001868,0.0,0.0,1.0,0.0,0,47071221026il,il,0
19,470712210260004,89.5,0.2,3.5,32.1,31.6,430,57,171549001868,0.0,0.0,1.0,0.0,0,47071221026il,il,0
21,470712210260004,88.0,0.0,3.4,29.1,34.0,416,56,171549001868,0.0,0.0,1.0,0.0,0,47071221026il,il,1
17,470712220260004,89.7,1.6,5.4,37.3,50.0,185,31,173210003360,0.0,0.0,1.0,0.0,0,47071222026il,il,0
18,470712220260004,93.8,0.0,0.0,42.5,29.2,160,48,173210003360,0.0,0.0,1.0,0.0,0,47071222026il,il,0
19,470712220260004,93.0,1.2,1.2,43.3,39.5,171,38,173210003360,0.0,0.0,1.0,0.0,0,47071222026il,il,0
21,470712220260004,90.1,0.0,0.0,32.6,17.0,172,41,173210003360,0.0,0.0,1.0,0.0,0,47071222026il,il,1
17,470712230260003,85.0,0.5,10.8,25.0,52.9,581,143,172569002781,0.0,0.0,1.0,0.0,0,47071223026il,il,0
18,470712230260003,86.7,0.0,10.1,24.5,48.1,596,131,172569002781,0.0,0.0,1.0,0.0,0,47071223026il,il,0
19,470712230260003,85.5,0.5,10.4,20.6,43.6,567,133,172569002781,0.0,0.0,1.0,0.0,0,47071223026il,il,0
21,470712230260003,83.9,0.0,11.5,18.8,41.3,547,114,172569002781,0.9,0.0,0.1,0.45,0,47071223026il,il,1
17,470712260260001,87.7,0.8,5.7,19.7,51.4,472,111,170801000407,0.0,0.0,1.0,0.0,0,47071226026il,il,0
18,470712260260001,87.9,0.0,5.5,20.2,54.6,470,110,170801000407,0.0,0.0,1.0,0.0,0,47071226026il,il,0
19,470712260260001,86.9,0.9,6.2,26.7,44.6,465,101,170801000407,0.0,0.0,1.0,0.0,0,47071226026il,il,0
21,470712260260001,86.9,0.0,6.3,19.2,44.3,443,106,170801000407,0.3,0.0,0.7,0.15,0,47071226026il,il,1
17,470980010260001,93.7,1.0,2.6,32.5,39.2,191,51,171435001773,0.0,0.0,1.0,0.0,0,47098001026il,il,0
18,470980010260001,94.0,0.0,0.0,31.2,42.5,199,47,171435001773,0.0,0.0,1.0,0.0,0,47098001026il,il,0
19,470980010260001,93.6,0.5,3.9,28.4,40.9,204,44,171435001773,0.0,0.0,1.0,0.0,0,47098001026il,il,0
21,470980010260001,93.9,0.0,5.1,29.6,33.9,196,59,171435001773,0.0,0.0,1.0,0.0,0,47098001026il,il,1
17,470980020260001,93.6,0.0,3.4,29.1,41.8,296,79,173395003488,0.0,0.0,1.0,0.0,0,47098002026il,il,0
18,470980020260001,93.4,0.0,0.0,28.7,28.6,289,70,173395003488,0.0,0.0,1.0,0.0,0,47098002026il,il,0
19,470980020260001,92.8,0.0,3.2,32.5,40.7,277,64,173395003488,0.0,0.0,1.0,0.0,0,47098002026il,il,0
21,470980020260001,94.8,0.0,0.0,34.9,38.3,289,68,173395003488,0.6,0.1,0.3,0.4,0,47098002026il,il,1
17,470980030260001,93.0,0.0,4.1,43.9,31.4,244,72,173283003400,0.0,0.0,1.0,0.0,0,47098003026il,il,0
18,470980030260001,92.7,0.0,6.5,45.7,24.1,245,54,173283003400,0.0,0.0,1.0,0.0,0,47098003026il,il,0
19,470980030260001,91.0,0.0,7.1,47.6,17.8,212,45,173283003400,0.0,0.0,1.0,0.0,0,47098003026il,il,0
21,470980030260001,92.2,0.0,4.9,55.1,23.8,205,42,173283003400,0.9,0.1,0.0,0.55,0,47098003026il,il,1
17,470980050260014,57.3,3.4,35.3,47.1,33.5,998,229,174231004261,0.0,0.0,1.0,0.0,0,47098005026il,il,0
18,470980050260014,56.5,3.4,34.7,53.4,29.5,1044,234,174231004261,0.0,0.0,1.0,0.0,0,47098005026il,il,0
19,470980050260014,54.3,3.5,36.0,55.6,31.3,1012,230,174231004261,0.0,0.0,1.0,0.0,0,47098005026il,il,0
21,470980050260014,54.5,2.6,36.8,46.9,27.2,979,195,174231004261,0.9,0.0,0.1,0.45,0,47098005026il,il,1
17,470980060260001,93.6,0.0,2.5,27.1,39.3,280,64,172671002852,0.0,0.0,1.0,0.0,0,47098006026il,il,0
18,470980060260001,93.1,0.0,0.0,32.7,34.4,260,58,172671002852,0.0,0.0,1.0,0.0,0,47098006026il,il,0
19,470980060260001,93.7,0.4,3.0,33.1,25.4,269,59,172671002852,0.0,0.0,1.0,0.0,0,47098006026il,il,0
21,470980060260001,90.9,0.0,4.9,34.8,33.4,287,75,172671002852,0.7,0.0,0.3,0.35,0,47098006026il,il,1
17,470983010170001,71.0,1.7,22.2,50.5,31.9,658,142,173438003525,0.0,0.0,1.0,0.0,0,47098301017il,il,0
18,470983010170001,69.5,0.0,24.2,49.8,32.9,645,155,173438003525,0.0,0.0,1.0,0.0,0,47098301017il,il,0
19,470983010170001,70.2,1.7,23.9,50.6,30.8,654,159,173438003525,0.0,0.0,1.0,0.0,0,47098301017il,il,0
21,470983010170001,69.2,2.5,23.7,50.3,29.8,595,146,173438003525,1.0,0.0,0.0,0.5,0,47098301017il,il,1
17,480721500250023,10.0,67.7,16.5,86.2,7.1,840,288,173123003274,0.0,0.0,1.0,0.0,0,48072150025il,il,0
18,480721500250023,8.7,67.0,16.6,80.9,5.9,802,135,173123003274,0.0,0.0,1.0,0.0,0,48072150025il,il,0
19,480721500250023,8.5,67.0,17.8,82.3,3.3,824,144,173123003274,0.0,0.0,1.0,0.0,0,48072150025il,il,0
21,480721500250023,10.0,68.2,17.0,84.4,3.7,578,109,173123003274,0.6,0.1,0.3,0.4,0,48072150025il,il,1
17,480721500250024,13.6,65.8,11.1,76.5,14.5,1385,234,173123003278,0.0,0.0,1.0,0.0,0,48072150025il,il,0
18,480721500250024,13.0,65.6,12.4,73.7,8.0,1357,274,173123003278,0.0,0.0,1.0,0.0,0,48072150025il,il,0
19,480721500250024,12.2,64.6,14.2,73.0,5.6,1229,318,173123003278,0.0,0.0,1.0,0.0,0,48072150025il,il,0
21,480721500250024,9.9,65.5,14.5,76.4,6.6,1203,214,173123003278,0.4,0.3,0.3,0.5,0,48072150025il,il,1
17,480721500250025,45.4,31.0,7.0,40.8,43.7,1251,285,173123003280,0.0,0.0,1.0,0.0,0,48072150025il,il,0
18,480721500250025,45.2,28.8,8.0,38.6,45.6,1226,292,173123003280,0.0,0.0,1.0,0.0,0,48072150025il,il,0
19,480721500250025,44.3,30.7,8.3,39.7,41.0,1268,277,173123003280,0.0,0.0,1.0,0.0,0,48072150025il,il,0
21,480721500250025,42.0,30.5,10.6,36.2,34.6,1349,300,173123003280,0.6,0.1,0.3,0.4,0,48072150025il,il,1
17,48072150025027C,10.7,71.9,9.7,70.2,6.5,597,364,173123006112,0.0,0.0,1.0,0.0,1,48072150025il,il,0
18,48072150025027C,7.7,70.7,11.3,68.2,8.6,610,58,173123006112,0.0,0.0,1.0,0.0,1,48072150025il,il,0
19,48072150025027C,8.2,68.4,12.6,67.4,7.5,573,53,173123006112,0.0,0.0,1.0,0.0,1,48072150025il,il,0
21,48072150025027C,6.4,70.1,13.2,73.0,3.8,529,52,173123006112,0.82,0.0,0.18,0.41,1,48072150025il,il,1
17,480722650260001,93.7,0.2,3.9,36.8,23.3,413,95,170004405230,0.0,0.0,1.0,0.0,0,48072265026il,il,0
18,480722650260001,94.2,0.0,3.4,36.2,26.0,445,104,170004405230,0.0,0.0,1.0,0.0,0,48072265026il,il,0
19,480722650260001,93.8,0.0,3.8,39.1,24.5,419,101,170004405230,0.0,0.0,1.0,0.0,0,48072265026il,il,0
21,480722650260001,94.2,0.0,0.0,35.4,20.0,364,70,170004405230,0.9,0.0,0.1,0.45,0,48072265026il,il,1
17,480723090260003,92.9,2.2,0.4,19.1,37.5,225,56,170720000375,0.0,0.0,1.0,0.0,0,48072309026il,il,0
18,480723090260003,95.9,0.0,0.0,19.5,47.5,241,59,170720000375,0.0,0.0,1.0,0.0,0,48072309026il,il,0
19,480723090260003,95.3,0.4,0.9,15.1,44.5,232,54,170720000375,0.0,0.0,1.0,0.0,0,48072309026il,il,0
21,480723090260003,98.6,0.0,0.0,10.7,41.1,215,51,170720000375,0.4,0.0,0.6,0.2,0,48072309026il,il,1
17,480723100160001,80.7,10.4,3.4,44.3,26.8,1015,257,172295002535,0.0,0.0,1.0,0.0,0,48072310016il,il,0
18,480723100160001,78.0,9.9,4.5,43.8,30.7,1009,244,172295002535,0.0,0.0,1.0,0.0,0,48072310016il,il,0
19,480723100160001,77.5,10.6,3.9,41.1,35.0,943,201,172295002535,0.0,0.0,1.0,0.0,0,48072310016il,il,0
21,480723100160001,76.6,10.4,5.7,40.1,24.6,901,183,172295002535,1.0,0.0,0.0,0.5,0,48072310016il,il,1
17,480723210260007,92.6,1.1,2.5,30.9,38.0,637,157,171997002256,0.0,0.0,1.0,0.0,0,48072321026il,il,0
18,480723210260007,93.6,0.0,1.9,33.8,37.0,622,127,171997002256,0.0,0.0,1.0,0.0,0,48072321026il,il,0
19,480723210260007,90.1,0.7,3.7,30.6,38.6,598,153,171997002256,0.0,0.0,1.0,0.0,0,48072321026il,il,0
21,480723210260007,88.0,0.0,4.8,33.8,34.3,610,140,171997002256,0.0,0.0,1.0,0.0,0,48072321026il,il,1
17,480723220260004,96.2,1.4,1.4,16.0,40.0,213,50,171405001758,0.0,0.0,1.0,0.0,0,48072322026il,il,0
18,480723220260004,93.6,0.0,0.0,15.9,44.9,233,58,171405001758,0.0,0.0,1.0,0.0,0,48072322026il,il,0
19,480723220260004,92.1,1.4,3.3,17.3,56.3,214,48,171405001758,0.0,0.0,1.0,0.0,0,48072322026il,il,0
21,480723220260004,94.4,0.0,0.0,13.5,38.3,178,34,171405001758,0.2,0.0,0.8,0.1,0,48072322026il,il,1
17,480723230260004,74.5,6.7,3.0,6.8,65.8,1273,316,171270001522,0.0,0.0,1.0,0.0,0,48072323026il,il,0
18,480723230260004,72.7,6.1,3.8,10.4,65.9,1304,316,171270001522,0.0,0.0,1.0,0.0,0,48072323026il,il,0
19,480723230260004,70.4,6.1,3.9,12.8,59.6,1273,304,171270001522,0.0,0.0,1.0,0.0,0,48072323026il,il,0
21,480723230260004,67.4,5.9,3.9,12.5,53.1,1335,294,171270001522,0.0,0.0,1.0,0.0,0,48072323026il,il,1
17,480723250260005,74.9,8.7,5.8,51.7,35.1,207,39,173127003300,0.0,0.0,1.0,0.0,0,48072325026il,il,0
18,480723250260005,72.8,7.8,6.3,66.0,36.3,206,44,173127003300,0.0,0.0,1.0,0.0,0,48072325026il,il,0
19,480723250260005,74.5,9.6,7.2,56.3,22.9,208,48,173127003300,0.0,0.0,1.0,0.0,0,48072325026il,il,0
21,480723250260005,64.3,13.1,7.2,58.8,23.9,221,46,173127003300,0.5,0.0,0.5,0.25,0,48072325026il,il,1
17,480723260260005,91.6,1.2,4.2,27.7,48.0,404,226,173277003396,0.0,0.0,1.0,0.0,0,48072326026il,il,0
18,480723260260005,89.2,0.0,5.0,30.5,41.0,397,56,173277003396,0.0,0.0,1.0,0.0,0,48072326026il,il,0
19,480723260260005,89.4,2.0,5.0,31.7,41.8,404,55,173277003396,0.0,0.0,1.0,0.0,0,48072326026il,il,0
21,480723260260005,88.8,0.0,6.0,31.3,32.2,367,56,173277003396,0.0,0.0,1.0,0.0,0,48072326026il,il,1
17,480723270260008,92.5,0.4,2.8,22.8,46.3,254,67,171996002250,0.0,0.0,1.0,0.0,0,48072327026il,il,0
18,480723270260008,92.5,0.0,0.0,25.3,38.7,253,62,171996002250,0.0,0.0,1.0,0.0,0,48072327026il,il,0
19,480723270260008,92.9,0.8,3.2,29.4,37.6,252,69,171996002250,0.0,0.0,1.0,0.0,0,48072327026il,il,0
21,480723270260008,93.4,0.0,0.0,27.1,28.0,258,50,171996002250,0.2,0.1,0.7,0.2,0,48072327026il,il,1
17,490810300170001,54.7,12.5,26.0,59.4,20.1,1668,405,173987004008,0.0,0.0,1.0,0.0,0,49081030017il,il,0
18,490810300170001,53.9,13.2,25.4,62.3,20.1,1665,397,173987004008,0.0,0.0,1.0,0.0,0,49081030017il,il,0
19,490810300170001,54.0,14.3,24.7,59.8,19.7,1677,399,173987004008,0.0,0.0,1.0,0.0,0,49081030017il,il,0
21,490810300170001,50.4,18.8,24.6,58.2,17.1,1737,321,173987004008,0.0,0.0,1.0,0.0,0,49081030017il,il,1
17,490810400220001,58.0,7.5,26.7,42.8,30.2,2037,501,172640002824,0.0,0.0,1.0,0.0,0,49081040022il,il,0
18,490810400220001,56.3,8.5,27.0,45.8,31.6,2082,484,172640002824,0.0,0.0,1.0,0.0,0,49081040022il,il,0
19,490810400220001,55.3,8.5,27.8,47.3,26.3,2082,476,172640002824,0.0,0.0,1.0,0.0,0,49081040022il,il,0
21,490810400220001,54.6,9.3,27.8,42.8,25.1,2087,464,172640002824,0.8,0.1,0.1,0.5,0,49081040022il,il,1
17,490810410250001,47.9,31.4,11.4,60.4,17.8,1657,369,173441003540,0.0,0.0,1.0,0.0,0,49081041025il,il,0
18,490810410250001,46.5,31.3,12.3,58.7,17.4,1597,366,173441003540,0.0,0.0,1.0,0.0,0,49081041025il,il,0
19,490810410250001,45.9,30.9,13.4,58.5,20.7,1594,372,173441003540,0.0,0.0,1.0,0.0,0,49081041025il,il,0
21,490810410250001,42.7,30.8,14.0,45.6,13.0,1666,385,173441003540,0.7,0.3,0.0,0.65,0,49081041025il,il,1
17,490811000260001,94.5,0.3,1.5,22.7,40.3,326,77,173393003484,0.0,0.0,1.0,0.0,0,49081100026il,il,0
18,490811000260001,93.0,0.0,0.0,20.7,43.8,329,80,173393003484,0.0,0.0,1.0,0.0,0,49081100026il,il,0
19,490811000260001,94.0,0.3,5.1,2.7,38.5,334,83,173393003484,0.0,0.0,1.0,0.0,0,49081100026il,il,0
21,490811000260001,92.0,0.0,5.8,22.2,32.9,325,79,173393003484,0.9,0.1,0.0,0.55,0,49081100026il,il,1
17,490812000260001,88.4,2.1,4.8,22.9,33.1,475,118,173618003747,0.0,0.0,1.0,0.0,0,49081200026il,il,0
18,490812000260001,88.7,0.0,5.2,19.5,34.2,462,108,173618003747,0.0,0.0,1.0,0.0,0,49081200026il,il,0
19,490812000260001,90.6,1.6,4.6,20.1,37.5,438,104,173618003747,0.0,0.0,1.0,0.0,0,49081200026il,il,0
21,490812000260001,89.6,0.0,6.4,23.6,25.8,423,93,173618003747,0.6,0.0,0.4,0.3,0,49081200026il,il,1
17,490813000260001,95.9,0.0,1.9,19.9,62.3,367,77,173444003549,0.0,0.0,1.0,0.0,0,49081300026il,il,0
18,490813000260001,94.0,0.0,2.9,22.9,42.2,350,83,173444003549,0.0,0.0,1.0,0.0,0,49081300026il,il,0
19,490813000260001,96.1,0.3,2.2,20.6,40.2,360,92,173444003549,0.0,0.0,1.0,0.0,0,49081300026il,il,0
21,490813000260001,94.4,0.0,0.0,17.2,39.0,354,95,173444003549,0.2,0.0,0.8,0.1,0,49081300026il,il,1
17,500820090260003,69.9,21.0,1.5,41.9,29.6,272,155,172230002498,0.0,0.0,1.0,0.0,0,50082009026il,il,0
18,500820090260003,71.5,17.9,0.0,41.1,30.8,263,39,172230002498,0.0,0.0,1.0,0.0,0,50082009026il,il,0
19,500820090260003,72.3,16.1,1.1,42.3,24.1,274,29,172230002498,0.0,0.0,1.0,0.0,0,50082009026il,il,0
21,500820090260003,68.8,19.2,0.0,35.0,30.0,266,20,172230002498,0.7,0.1,0.2,0.45,0,50082009026il,il,1
17,500820190260001,70.8,13.7,5.1,17.8,40.2,1059,246,172494002701,0.0,0.0,1.0,0.0,0,50082019026il,il,0
18,500820190260001,70.2,13.5,5.8,19.1,48.6,1078,224,172494002701,0.0,0.0,1.0,0.0,0,50082019026il,il,0
19,500820190260001,72.1,12.7,7.6,21.5,53.1,1086,270,172494002701,0.0,0.0,1.0,0.0,0,50082019026il,il,0
21,500820190260001,71.3,9.4,8.5,16.6,46.1,1121,270,172494002701,0.6,0.1,0.3,0.4,0,50082019026il,il,1
17,500820400260001,96.6,0.0,0.4,59.7,13.3,268,133,172465002672,0.0,0.0,1.0,0.0,0,50082040026il,il,0
18,500820400260001,96.1,0.0,0.0,59.2,18.9,255,53,172465002672,0.0,0.0,1.0,0.0,0,50082040026il,il,0
19,500820400260001,93.6,0.4,1.2,59.6,26.8,250,41,172465002672,0.0,0.0,1.0,0.0,0,50082040026il,il,0
21,500820400260001,90.2,0.0,0.0,60.4,20.0,235,35,172465002672,0.45,0.0,0.55,0.23,0,50082040026il,il,1
17,500820600260003,97.1,0.0,1.2,25.9,41.7,170,48,172796002958,0.0,0.0,1.0,0.0,0,50082060026il,il,0
18,500820600260003,97.5,0.0,0.0,32.5,25.0,163,24,172796002958,0.0,0.0,1.0,0.0,0,50082060026il,il,0
19,500820600260003,95.3,2.7,0.7,31.8,24.4,148,45,172796002958,0.0,0.0,1.0,0.0,0,50082060026il,il,0
21,500820600260003,95.8,0.0,0.0,47.9,21.9,142,32,172796002958,0.5,0.1,0.4,0.35,0,50082060026il,il,1
17,500820770160001,96.1,1.7,1.2,16.5,48.9,661,145,171584001892,0.0,0.0,1.0,0.0,0,50082077016il,il,0
18,500820770160001,94.5,0.0,0.0,13.6,41.2,633,148,171584001892,0.0,0.0,1.0,0.0,0,50082077016il,il,0
19,500820770160001,95.0,0.5,1.7,14.1,50.6,654,174,171584001892,0.0,0.0,1.0,0.0,0,50082077016il,il,0
21,500820770160001,94.6,0.0,2.3,12.9,36.6,650,175,171584001892,1.0,0.0,0.0,0.5,0,50082077016il,il,1
17,500821870260011,6.8,90.5,1.4,84.3,3.5,927,213,170804000409,0.0,0.0,1.0,0.0,0,50082187026il,il,0
18,500821870260011,6.0,90.6,1.6,84.8,3.8,883,185,170804000409,0.0,0.0,1.0,0.0,0,50082187026il,il,0
19,500821870260011,5.2,90.5,1.8,91.2,4.5,772,135,170804000409,0.0,0.0,1.0,0.0,0,50082187026il,il,0
21,500821870260011,4.2,90.7,1.7,91.5,3.4,784,88,170804000409,0.1,0.9,0.0,0.95,0,50082187026il,il,1
17,50082189022001C,0.9,97.2,0.9,98.2,7.7,109,26,171332003770,0.0,0.0,1.0,0.0,1,50082189022il,il,0
18,50082189022001C,0.0,97.2,0.0,87.9,13.0,107,23,171332003770,0.0,0.0,1.0,0.0,1,50082189022il,il,0
19,50082189022001C,0.9,96.5,0.9,97.3,2.9,113,37,171332003770,0.0,0.0,1.0,0.0,1,50082189022il,il,0
21,50082189022001C,0.0,99.1,0.0,100.0,4.3,113,23,171332003770,1.0,0.0,0.0,0.5,1,50082189022il,il,1
17,500821890220043,0.5,98.1,0.9,98.0,3.1,1289,305,171332004975,0.0,0.0,1.0,0.0,0,50082189022il,il,0
18,500821890220043,0.0,98.1,0.9,92.1,2.4,1235,243,171332004975,0.0,0.0,1.0,0.0,0,50082189022il,il,0
19,500821890220043,0.8,98.1,0.6,97.2,5.4,1089,294,171332004975,0.0,0.0,1.0,0.0,0,50082189022il,il,0
21,500821890220043,0.0,97.9,0.9,99.5,1.4,1170,212,171332004975,1.0,0.0,0.0,0.5,0,50082189022il,il,1
17,500821960260001,88.6,4.3,2.8,50.5,22.2,281,63,171272001527,0.0,0.0,1.0,0.0,0,50082196026il,il,0
18,500821960260001,88.5,0.0,0.0,52.2,15.4,278,65,171272001527,0.0,0.0,1.0,0.0,0,50082196026il,il,0
19,500821960260001,88.3,2.3,2.3,51.5,20.0,264,61,171272001527,0.0,0.0,1.0,0.0,0,50082196026il,il,0
21,500821960260001,82.8,0.0,0.0,57.6,10.3,262,58,171272001527,0.8,0.0,0.2,0.4,0,50082196026il,il,1
17,500822010170001,46.1,39.9,4.7,41.6,35.1,2557,624,170564000242,0.0,0.0,1.0,0.0,0,50082201017il,il,0
18,500822010170001,45.0,40.8,4.6,43.3,35.1,2476,566,170564000242,0.0,0.0,1.0,0.0,0,50082201017il,il,0
19,500822010170001,46.3,40.1,4.7,44.5,33.3,2392,617,170564000242,0.0,0.0,1.0,0.0,0,50082201017il,il,0
21,500822010170001,44.5,43.4,5.1,43.5,29.8,2414,540,170564000242,0.8,0.2,0.0,0.6,0,50082201017il,il,1
17,500822010170002,53.1,37.1,3.2,47.2,34.4,2157,478,170564000243,0.0,0.0,1.0,0.0,0,50082201017il,il,0
18,500822010170002,52.4,38.3,4.1,49.4,31.8,2068,478,170564000243,0.0,0.0,1.0,0.0,0,50082201017il,il,0
19,500822010170002,52.3,38.8,3.9,49.1,27.8,2159,529,170564000243,0.0,0.0,1.0,0.0,0,50082201017il,il,0
21,500822010170002,49.7,41.5,4.2,50.2,25.8,2127,548,170564000243,0.8,0.2,0.0,0.6,0,50082201017il,il,1
17,500822030170001,64.7,19.6,5.0,24.4,54.5,2405,585,172979003090,0.0,0.0,1.0,0.0,0,50082203017il,il,0
18,500822030170001,65.7,18.6,5.4,21.7,50.0,2409,543,172979003090,0.0,0.0,1.0,0.0,0,50082203017il,il,0
19,500822030170001,64.8,19.3,5.6,23.6,53.3,2401,587,172979003090,0.0,0.0,1.0,0.0,0,50082203017il,il,0
21,500822030170001,62.6,20.4,6.6,20.5,40.0,2479,602,172979003090,0.8,0.2,0.0,0.6,0,50082203017il,il,1
17,510652020260001,94.3,0.6,0.6,35.1,25.9,487,235,173141003313,0.0,0.0,1.0,0.0,0,51065202026il,il,0
18,510652020260001,94.6,0.0,0.0,41.3,26.9,479,67,173141003313,0.0,0.0,1.0,0.0,0,51065202026il,il,0
19,510652020260001,93.6,1.3,0.9,37.7,34.1,469,86,173141003313,0.0,0.0,1.0,0.0,0,51065202026il,il,0
21,510652020260001,94.4,0.0,0.0,33.4,36.4,413,55,173141003313,0.0,0.0,1.0,0.0,0,51065202026il,il,1
17,510652130260001,94.1,0.3,1.7,22.5,34.6,289,52,170447000131,0.0,0.0,1.0,0.0,0,51065213026il,il,0
18,510652130260001,94.7,0.0,0.0,27.7,41.6,303,77,170447000131,0.0,0.0,1.0,0.0,0,51065213026il,il,0
19,510652130260001,97.2,0.3,0.6,25.2,24.6,321,69,170447000131,0.0,0.0,1.0,0.0,0,51065213026il,il,0
21,510652130260001,95.3,0.0,0.0,29.9,32.9,321,73,170447000131,0.9,0.0,0.1,0.45,0,51065213026il,il,1
17,510840010260001,97.5,0.0,0.6,29.6,29.6,159,27,173945003991,0.0,0.0,1.0,0.0,0,51084001026il,il,0
18,510840010260001,95.0,0.0,0.0,33.1,26.8,139,41,173945003991,0.0,0.0,1.0,0.0,0,51084001026il,il,0
19,510840010260001,92.7,2.0,0.7,34.7,17.1,150,35,173945003991,0.0,0.0,1.0,0.0,0,51084001026il,il,0
