year,mergecode,totalenroll,white,black,hispanic,lowincome,mathpass,totaltest,NCESSchoolID,hybridper,virtualper,inpersonper,schoolmode,charter,districtcode,state,year_21
,190222000260021,1930,64.5,7.1,15.3,26.1,51.0,482,174218004223,0.8,0.2,0.0,0.6,0,19022200026il,il,1
,190222010260001,449,64.4,7.6,20.5,35.2,44.3,143,174198004202,0.0,0.0,1.0,0.0,0,19022201026il,il,0
,190222010260001,437,65.7,6.9,20.4,30.9,57.9,95,174198004202,0.0,0.0,1.0,0.0,0,19022201026il,il,0
,190222010260001,365,64.7,7.7,20.0,31.0,53.2,110,174198004202,0.0,0.0,1.0,0.0,0,19022201026il,il,0
,190222010260001,374,58.8,9.9,21.1,34.2,49.5,95,174198004202,0.6,0.0,0.4,0.3,0,19022201026il,il,1
,190222020260001,484,67.6,9.3,10.1,27.5,39.0,118,172320002553,0.0,0.0,1.0,0.0,0,19022202026il,il,0
,190222020260001,480,64.6,9.8,10.4,27.5,56.9,123,172320002553,0.0,0.0,1.0,0.0,0,19022202026il,il,0
,190222020260001,462,65.8,6.7,10.2,26.8,54.3,105,172320002553,0.0,0.0,1.0,0.0,0,19022202026il,il,0
,190222020260001,427,62.8,8.0,17.1,23.4,37.3,108,172320002553,0.36,0.18,0.45,0.36,0,19022202026il,il,1
,190222030260001,2842,68.8,4.2,7.6,13.9,71.3,737,172771002939,0.0,0.0,1.0,0.0,0,19022203026il,il,0
,190222030260001,2815,67.1,4.9,7.9,13.5,73.8,665,172771002939,0.0,0.0,1.0,0.0,0,19022203026il,il,0
,190222030260001,2717,67.3,4.0,8.3,13.4,69.5,702,172771002939,0.0,0.0,1.0,0.0,0,19022203026il,il,0
,190222030260001,2606,66.1,4.1,9.2,14.9,58.5,655,172771002939,0.4,0.5,0.1,0.7,0,19022203026il,il,1
,190222030260013,2738,61.1,5.7,10.9,16.8,68.2,692,172771002940,0.0,0.0,1.0,0.0,0,19022203026il,il,0
,190222030260013,2676,61.0,5.1,11.1,16.1,67.3,660,172771002940,0.0,0.0,1.0,0.0,0,19022203026il,il,0
,190222030260013,2674,60.1,4.7,11.4,15.3,65.7,642,172771002940,0.0,0.0,1.0,0.0,0,19022203026il,il,0
,190222030260013,2676,59.3,4.5,12.0,17.1,61.6,689,172771002940,0.5,0.5,0.0,0.75,0,19022203026il,il,1
,190222040260001,2572,47.3,13.4,16.0,21.9,58.1,671,174169004173,0.0,0.0,1.0,0.0,0,19022204026il,il,0
,190222040260001,2642,46.4,13.4,15.7,21.9,56.0,629,174169004173,0.0,0.0,1.0,0.0,0,19022204026il,il,0
,190222040260001,2594,45.9,12.5,16.5,21.4,51.6,631,174169004173,0.0,0.0,1.0,0.0,0,19022204026il,il,0
,190222040260001,2478,41.9,10.7,18.3,22.6,48.6,620,174169004173,0.6,0.4,0.0,0.7,0,19022204026il,il,1
,190222040260002,3698,58.2,5.5,6.8,7.4,76.7,969,174169002092,0.0,0.0,1.0,0.0,0,19022204026il,il,0
,190222040260002,3662,56.7,5.7,6.6,7.9,75.4,912,174169002092,0.0,0.0,1.0,0.0,0,19022204026il,il,0
,190222040260002,3565,55.2,5.5,6.7,8.8,74.6,859,174169002092,0.0,0.0,1.0,0.0,0,19022204026il,il,0
,190222040260002,3438,49.6,5.6,7.9,9.9,64.0,825,174169002092,0.6,0.4,0.0,0.7,0,19022204026il,il,1
,190222040260005,2853,46.0,13.0,13.5,20.3,64.2,722,174169006090,0.0,0.0,1.0,0.0,0,19022204026il,il,0
,190222040260005,2887,43.0,13.2,13.6,20.0,65.6,689,174169006090,0.0,0.0,1.0,0.0,0,19022204026il,il,0
,190222040260005,2925,40.7,12.9,13.7,19.8,60.9,714,174169006090,0.0,0.0,1.0,0.0,0,19022204026il,il,0
,190222040260005,2947,35.8,13.4,13.6,20.9,54.8,720,174169006090,0.6,0.4,0.0,0.7,0,19022204026il,il,1
,190222050260003,2732,75.2,3.3,13.7,15.2,64.9,697,171397001755,0.0,0.0,1.0,0.0,0,19022205026il,il,0
,190222050260003,2806,74.3,3.0,14.3,15.4,64.9,616,171397001755,0.0,0.0,1.0,0.0,0,19022205026il,il,0
,190222050260003,2829,72.3,2.5,16.5,15.7,63.0,697,171397001755,0.0,0.0,1.0,0.0,0,19022205026il,il,0
,190222050260003,2836,70.4,1.8,17.9,18.0,57.3,694,171397001755,0.6,0.0,0.4,0.3,0,19022205026il,il,1
,200240010260005,280,95.0,1.4,1.8,27.9,25.0,68,171350001636,0.0,0.0,1.0,0.0,0,20024001026il,il,0
,200240010260005,289,95.2,0.0,0.0,31.1,30.2,73,171350001636,0.0,0.0,1.0,0.0,0,20024001026il,il,0
,200240010260005,298,95.6,0.3,1.3,31.9,24.6,65,171350001636,0.0,0.0,1.0,0.0,0,20024001026il,il,0
,200240010260005,257,94.2,0.0,0.0,33.9,29.7,64,171350001636,0.2,0.0,0.8,0.1,0,20024001026il,il,1
,200300070260001,199,95.0,0.0,1.0,55.3,15.4,39,170004505236,0.0,0.0,1.0,0.0,0,20030007026il,il,0
,200300070260001,205,97.1,0.0,0.0,52.2,9.1,55,170004505236,0.0,0.0,1.0,0.0,0,20030007026il,il,0
,200300070260001,207,95.7,0.5,1.0,51.2,23.9,46,170004505236,0.0,0.0,1.0,0.0,0,20030007026il,il,0
,200300070260001,208,94.7,0.0,0.0,51.4,12.2,41,170004505236,0.3,0.0,0.7,0.15,0,20030007026il,il,1
,200330100260002,577,96.7,0.2,0.7,47.5,25.9,284,171079004391,0.0,0.0,1.0,0.0,0,20033010026il,il,0
,200330100260002,564,96.5,0.0,0.0,46.6,18.9,90,171079004391,0.0,0.0,1.0,0.0,0,20033010026il,il,0
,200330100260002,554,96.0,0.7,0.5,48.9,18.1,95,171079004391,0.0,0.0,1.0,0.0,0,20033010026il,il,0
,200330100260002,484,96.1,0.0,0.0,48.1,12.5,88,171079004391,0.0,0.0,1.0,0.0,0,20033010026il,il,1
,200350010260003,161,95.7,1.2,0.0,50.3,17.0,48,171820004400,0.0,0.0,1.0,0.0,0,20035001026il,il,0
,200350010260003,172,95.9,0.0,0.0,48.8,12.5,40,171820004400,0.0,0.0,1.0,0.0,0,20035001026il,il,0
,200350010260003,163,95.1,0.0,0.0,63.2,17.9,40,171820004400,0.0,0.0,1.0,0.0,0,20035001026il,il,0
,200350010260003,135,93.3,0.0,0.0,60.0,3.2,31,171820004400,0.7,0.1,0.2,0.45,0,20035001026il,il,1
,200760010260001,153,98.0,0.0,0.7,49.7,15.2,34,173228003372,0.0,0.0,1.0,0.0,0,20076001026il,il,0
,200760010260001,139,97.1,0.0,0.0,46.8,6.5,31,173228003372,0.0,0.0,1.0,0.0,0,20076001026il,il,0
,200760010260001,153,93.5,0.7,2.0,59.5,22.5,40,173228003372,0.0,0.0,1.0,0.0,0,20076001026il,il,0
,200760010260001,161,95.0,0.0,0.0,47.8,5.0,40,173228003372,0.0,0.0,1.0,0.0,0,20076001026il,il,1
,200830010260001,119,97.5,0.0,0.0,50.4,23.1,26,171602001911,0.0,0.0,1.0,0.0,0,20083001026il,il,0
,200830010260001,113,94.7,0.0,0.0,48.7,38.1,21,171602001911,0.0,0.0,1.0,0.0,0,20083001026il,il,0
,200830010260001,123,93.5,0.0,1.6,41.5,20.0,30,171602001911,0.0,0.0,1.0,0.0,0,20083001026il,il,0
,200830010260001,120,94.2,0.0,0.0,50.8,8.0,25,171602001911,0.9,0.0,0.1,0.45,0,20083001026il,il,1
,200830020260001,134,78.4,9.7,0.7,54.5,4.0,26,170858000498,0.0,0.0,1.0,0.0,0,20083002026il,il,0
,200830020260001,119,76.5,9.2,0.0,56.3,0.0,30,170858000498,0.0,0.0,1.0,0.0,0,20083002026il,il,0
,200830020260001,127,78.0,9.4,0.8,48.0,13.3,31,170858000498,0.0,0.0,1.0,0.0,0,20083002026il,il,0
,200830020260001,128,77.3,9.4,0.0,50.0,8.3,36,170858000498,0.8,0.0,0.2,0.4,0,20083002026il,il,1
,200830030260001,542,84.9,4.1,2.4,57.7,12.6,136,171827002113,0.0,0.0,1.0,0.0,0,20083003026il,il,0
,200830030260001,545,85.7,5.0,2.0,55.0,11.8,100,171827002113,0.0,0.0,1.0,0.0,0,20083003026il,il,0
,200830030260001,543,85.1,3.5,2.8,55.4,8.1,136,171827002113,0.0,0.0,1.0,0.0,0,20083003026il,il,0
,200830030260001,547,84.5,4.9,2.0,99.1,4.7,129,171827002113,0.1,0.0,0.9,0.05,0,20083003026il,il,1
,200830040260001,359,91.4,1.7,1.7,62.4,13.2,80,171366001662,0.0,0.0,1.0,0.0,0,20083004026il,il,0
,200830040260001,351,91.5,0.0,2.8,63.0,4.3,70,171366001662,0.0,0.0,1.0,0.0,0,20083004026il,il,0
,200830040260001,353,93.2,1.1,1.4,60.6,8.1,86,171366001662,0.0,0.0,1.0,0.0,0,20083004026il,il,0
,200830040260001,328,93.9,0.0,0.0,61.9,8.5,82,171366001662,0.0,0.0,1.0,0.0,0,20083004026il,il,1
,200933480260001,504,97.0,0.0,0.6,38.5,28.4,95,174047004073,0.0,0.0,1.0,0.0,0,20093348026il,il,0
,200933480260001,473,97.7,0.0,0.0,40.0,28.5,95,174047004073,0.0,0.0,1.0,0.0,0,20093348026il,il,0
,200933480260001,482,96.9,0.2,1.0,43.6,32.2,118,174047004073,0.0,0.0,1.0,0.0,0,20093348026il,il,0
,200933480260001,504,94.4,0.0,0.0,44.2,18.4,114,174047004073,0.9,0.1,0.0,0.55,0,20093348026il,il,1
,200961000260001,154,97.4,1.3,1.3,33.8,15.8,39,174136004151,0.0,0.0,1.0,0.0,0,20096100026il,il,0
,200961000260001,154,97.4,0.0,0.0,29.9,20.6,34,174136004151,0.0,0.0,1.0,0.0,0,20096100026il,il,0
,200961000260001,144,97.9,0.7,0.7,39.6,12.9,31,174136004151,0.0,0.0,1.0,0.0,0,20096100026il,il,0
,200961000260001,143,97.2,0.0,0.0,42.0,13.8,29,174136004151,0.8,0.0,0.2,0.4,0,20096100026il,il,1
,200962000260001,127,99.2,0.0,0.0,40.2,31.0,29,171024001246,0.0,0.0,1.0,0.0,0,20096200026il,il,0
,200962000260001,123,100.0,0.0,0.0,39.8,34.6,26,171024001246,0.0,0.0,1.0,0.0,0,20096200026il,il,0
,200962000260001,117,96.6,0.0,1.7,53.0,6.5,32,171024001246,0.0,0.0,1.0,0.0,0,20096200026il,il,0
,200962000260001,94,100.0,0.0,0.0,56.4,5.9,17,171024001246,0.2,0.0,0.8,0.1,0,20096200026il,il,1
,200962250160001,423,95.0,0.7,0.9,42.1,14.6,103,172618001816,0.0,0.0,1.0,0.0,0,20096225016il,il,0
,200962250160001,426,94.1,0.0,0.0,33.3,15.7,102,172618001816,0.0,0.0,1.0,0.0,0,20096225016il,il,0
,200962250160001,427,94.8,1.6,0.9,46.6,14.1,92,172618001816,0.0,0.0,1.0,0.0,0,20096225016il,il,0
,200962250160001,414,94.2,2.9,0.0,37.7,9.6,94,172618001816,0.5,0.0,0.5,0.25,0,20096225016il,il,1
,200970010260003,149,95.3,0.0,0.0,53.7,11.1,79,171758002058,0.0,0.0,1.0,0.0,0,20097001026il,il,0
,200970010260003,145,94.5,0.0,0.0,57.9,15.4,26,171758002058,0.0,0.0,1.0,0.0,0,20097001026il,il,0
,200970010260003,153,94.1,0.0,0.0,48.4,23.5,17,171758002058,0.0,0.0,1.0,0.0,0,20097001026il,il,0
,200970010260003,118,89.0,0.0,0.0,48.3,7.7,13,171758002058,0.4,0.0,0.6,0.2,0,20097001026il,il,1
,200970030260001,193,95.9,1.0,2.6,40.9,20.4,49,170000403010,0.0,0.0,1.0,0.0,0,20097003026il,il,0
,200970030260001,208,97.6,0.0,0.0,45.2,21.3,47,170000403010,0.0,0.0,1.0,0.0,0,20097003026il,il,0
,200970030260001,190,98.9,0.0,1.1,42.1,7.3,41,170000403010,0.0,0.0,1.0,0.0,0,20097003026il,il,0
,200970030260001,191,99.0,0.0,0.0,45.0,4.9,41,170000403010,0.2,0.0,0.8,0.1,0,20097003026il,il,1
,200970050260001,368,95.4,0.5,1.4,50.5,12.4,89,170850000472,0.0,0.0,1.0,0.0,0,20097005026il,il,0
,200970050260001,340,96.5,0.0,0.0,47.9,12.1,91,170850000472,0.0,0.0,1.0,0.0,0,20097005026il,il,0
,200970050260001,350,93.7,1.4,1.7,47.7,16.5,80,170850000472,0.0,0.0,1.0,0.0,0,20097005026il,il,0
,200970050260001,365,95.6,0.0,0.0,52.1,14.8,81,170850000472,0.1,0.0,0.9,0.05,0,20097005026il,il,1
,210280990260001,233,97.0,0.9,0.0,7.7,16.7,42,170021703614,0.0,0.0,1.0,0.0,0,21028099026il,il,0
,210280990260001,221,96.8,0.0,0.0,5.4,16.0,50,170021703614,0.0,0.0,1.0,0.0,0,21028099026il,il,0
,210280990260001,252,96.8,0.4,0.0,60.7,14.8,55,170021703614,0.0,0.0,1.0,0.0,0,21028099026il,il,0
,210280990260001,238,97.1,0.0,0.0,60.9,3.5,57,170021703614,1.0,0.0,0.0,0.5,0,21028099026il,il,1
,210281030130001,565,95.6,0.5,1.1,51.2,22.0,120,170597000278,0.0,0.0,1.0,0.0,0,21028103013il,il,0
,210281030130001,547,95.4,0.0,1.8,53.9,19.7,132,170597000278,0.0,0.0,1.0,0.0,0,21028103013il,il,0
,210281030130001,561,96.1,0.4,1.8,56.3,21.1,139,170597000278,0.0,0.0,1.0,0.0,0,21028103013il,il,0
,210281030130001,519,93.3,0.0,2.9,51.1,20.5,132,170597000278,1.0,0.0,0.0,0.5,0,21028103013il,il,1
,210281680260001,519,96.1,0.4,1.7,47.6,28.0,109,174158004168,0.0,0.0,1.0,0.0,0,21028168026il,il,0
,210281680260001,491,95.5,0.0,0.0,45.6,20.6,112,174158004168,0.0,0.0,1.0,0.0,0,21028168026il,il,0
,210281680260001,465,95.3,0.6,1.9,43.4,30.1,83,174158004168,0.0,0.0,1.0,0.0,0,21028168026il,il,0
,210281680260001,456,93.6,0.0,2.6,51.5,10.2,88,174158004168,0.36,0.27,0.36,0.45,0,21028168026il,il,1
,210281740260001,111,96.4,0.0,0.0,43.2,24.1,30,170138205940,0.0,0.0,1.0,0.0,0,21028174026il,il,0
,210281740260001,101,98.0,0.0,0.0,44.6,13.8,29,170138205940,0.0,0.0,1.0,0.0,0,21028174026il,il,0
,210281740260001,107,99.1,0.0,0.0,41.1,17.4,23,170138205940,0.0,0.0,1.0,0.0,0,21028174026il,il,0
,210281740260001,90,100.0,0.0,0.0,41.1,14.3,28,170138205940,0.6,0.1,0.3,0.4,0,21028174026il,il,1
,210281880260001,179,96.1,0.0,1.7,59.8,25.0,44,174380004349,0.0,0.0,1.0,0.0,0,21028188026il,il,0
,210281880260001,178,94.9,0.0,0.0,50.6,20.0,35,174380004349,0.0,0.0,1.0,0.0,0,21028188026il,il,0
,210281880260001,179,92.7,0.6,2.2,54.7,16.7,42,174380004349,0.0,0.0,1.0,0.0,0,21028188026il,il,0
,210281880260001,154,91.6,0.0,0.0,57.8,15.4,39,174380004349,0.0,1.0,0.0,1.0,0,21028188026il,il,1
,210281960260001,206,96.1,0.5,1.5,43.7,21.2,52,173594003730,0.0,0.0,1.0,0.0,0,21028196026il,il,0
,210281960260001,190,97.4,0.0,0.0,46.3,24.4,41,173594003730,0.0,0.0,1.0,0.0,0,21028196026il,il,0
,210281960260001,173,96.5,0.0,2.9,41.6,26.2,43,173594003730,0.0,0.0,1.0,0.0,0,21028196026il,il,0
,210281960260001,179,92.2,0.0,5.6,34.1,26.2,42,173594003730,1.0,0.0,0.0,0.5,0,21028196026il,il,1
,210440010260001,192,96.9,0.0,2.1,28.6,26.9,53,170001405224,0.0,0.0,1.0,0.0,0,21044001026il,il,0
,210440010260001,190,95.8,0.0,0.0,32.6,15.9,44,170001405224,0.0,0.0,1.0,0.0,0,21044001026il,il,0
,210440010260001,173,97.1,0.0,2.3,37.6,20.5,39,170001405224,0.0,0.0,1.0,0.0,0,21044001026il,il,0
,210440010260001,173,96.5,0.0,0.0,46.2,25.0,36,170001405224,0.0,0.0,1.0,0.0,0,21044001026il,il,1
,210441330170001,357,97.2,0.3,1.4,45.9,34.6,88,174029004050,0.0,0.0,1.0,0.0,0,21044133017il,il,0
,210441330170001,380,95.0,0.0,0.0,45.8,12.8,86,174029004050,0.0,0.0,1.0,0.0,0,21044133017il,il,0
,210441330170001,386,94.0,0.8,2.1,49.2,17.9,78,174029004050,0.0,0.0,1.0,0.0,0,21044133017il,il,0
,210441330170001,344,94.5,0.0,0.0,50.3,11.7,77,174029004050,0.0,0.0,1.0,0.0,0,21044133017il,il,1
,210610010260001,591,86.5,5.9,1.4,53.6,26.8,138,172500002713,0.0,0.0,1.0,0.0,0,21061001026il,il,0
,210610010260001,584,85.4,5.7,1.7,50.5,22.3,112,172500002713,0.0,0.0,1.0,0.0,0,21061001026il,il,0
,210610010260001,551,85.1,4.9,1.5,49.4,21.7,141,172500002713,0.0,0.0,1.0,0.0,0,21061001026il,il,0
,210610010260001,572,80.4,7.5,3.5,54.7,13.2,129,172500002713,0.7,0.1,0.2,0.45,0,21061001026il,il,1
,210610380260001,118,89.0,0.8,3.4,61.9,9.1,52,170001505226,0.0,0.0,1.0,0.0,0,21061038026il,il,0
,210610380260001,110,86.4,0.0,0.0,54.5,15.4,13,170001505226,0.0,0.0,1.0,0.0,0,21061038026il,il,0
,210610380260001,104,89.4,1.9,1.0,54.8,11.8,17,170001505226,0.0,0.0,1.0,0.0,0,21061038026il,il,0
,210610380260001,98,87.8,0.0,0.0,58.2,18.2,11,170001505226,0.6,0.0,0.4,0.3,0,21061038026il,il,1
,211000010260001,334,95.5,0.9,2.4,53.0,20.0,71,172055002320,0.0,0.0,1.0,0.0,0,21100001026il,il,0
,211000010260001,345,92.8,0.0,3.2,56.5,20.0,75,172055002320,0.0,0.0,1.0,0.0,0,21100001026il,il,0
,211000010260001,358,94.4,0.6,2.8,60.9,17.4,86,172055002320,0.0,0.0,1.0,0.0,0,21100001026il,il,0
,211000010260001,338,92.0,0.0,0.0,58.3,18.5,81,172055002320,1.0,0.0,0.0,0.5,0,21100001026il,il,1
,211000020260001,1084,80.6,10.1,4.0,33.2,23.8,247,172460002666,0.0,0.0,1.0,0.0,0,21100002026il,il,0
,211000020260001,1082,78.9,8.7,3.8,42.8,22.9,253,172460002666,0.0,0.0,1.0,0.0,0,21100002026il,il,0
,211000020260001,1106,79.7,8.1,3.9,48.4,18.5,228,172460002666,0.0,0.0,1.0,0.0,0,21100002026il,il,0
,211000020260001,1136,80.9,8.3,2.8,48.1,13.6,249,172460002666,0.0,0.0,1.0,0.0,0,21100002026il,il,1
,211000030260001,133,100.0,0.0,0.0,46.6,18.4,38,171110001338,0.0,0.0,1.0,0.0,0,21100003026il,il,0
,211000030260001,146,98.6,0.0,0.0,43.8,15.2,33,171110001338,0.0,0.0,1.0,0.0,0,21100003026il,il,0
,211000030260001,134,100.0,0.0,0.0,43.3,9.1,33,171110001338,0.0,0.0,1.0,0.0,0,21100003026il,il,0
,211000030260001,154,97.4,0.0,0.0,51.9,18.5,27,171110001338,1.0,0.0,0.0,0.5,0,21100003026il,il,1
,211000040260001,756,88.1,3.7,2.1,48.3,28.4,159,171881002161,0.0,0.0,1.0,0.0,0,21100004026il,il,0
,211000040260001,733,89.4,4.0,1.5,36.6,36.8,180,171881002161,0.0,0.0,1.0,0.0,0,21100004026il,il,0
,211000040260001,766,89.4,3.7,2.0,52.3,25.0,172,171881002161,0.0,0.0,1.0,0.0,0,21100004026il,il,0
,211000040260001,677,86.6,4.3,3.8,52.1,22.1,140,171881002161,1.0,0.0,0.0,0.5,0,21100004026il,il,1
,211000050260001,581,87.3,2.6,4.0,29.3,51.2,133,170864000504,0.0,0.0,1.0,0.0,0,21100005026il,il,0
,211000050260001,609,86.0,2.6,3.4,30.0,50.4,127,170864000504,0.0,0.0,1.0,0.0,0,21100005026il,il,0
,211000050260001,618,86.6,1.9,3.2,31.2,39.1,146,170864000504,0.0,0.0,1.0,0.0,0,21100005026il,il,0
,211000050260001,646,84.1,2.9,4.6,32.2,37.0,154,170864000504,0.0,0.0,1.0,0.0,0,21100005026il,il,1
,240320010260001,636,91.0,0.3,5.5,25.3,45.0,153,171053001271,0.0,0.0,1.0,0.0,0,24032001026il,il,0
,240320010260001,664,90.4,0.0,8.1,22.3,31.3,160,171053001271,0.0,0.0,1.0,0.0,0,24032001026il,il,0
,240320010260001,685,90.2,0.7,7.9,23.9,37.6,163,171053001271,0.0,0.0,1.0,0.0,0,24032001026il,il,0
,240320010260001,646,87.9,0.0,9.6,21.2,32.1,153,171053001271,0.36,0.0,0.64,0.18,0,24032001026il,il,1
,240320730170001,195,95.9,1.0,2.1,32.3,32.4,39,171626001942,0.0,0.0,1.0,0.0,0,24032073017il,il,0
,240320730170001,184,96.2,0.0,0.0,26.6,26.9,52,171626001942,0.0,0.0,1.0,0.0,0,24032073017il,il,0
,240320730170001,224,94.6,0.9,4.0,20.5,27.5,43,171626001942,0.0,0.0,1.0,0.0,0,24032073017il,il,0
,240320730170001,191,90.1,0.0,7.3,27.7,26.5,49,171626001942,0.5,0.0,0.5,0.25,0,24032073017il,il,1
,240321010160001,842,79.6,1.1,15.3,25.1,51.7,180,172664002851,0.0,0.0,1.0,0.0,0,24032101016il,il,0
,240321010160001,851,75.9,1.6,17.7,17.0,38.0,211,172664002851,0.0,0.0,1.0,0.0,0,24032101016il,il,0
,240321010160001,867,76.9,1.2,17.4,17.6,39.7,220,172664002851,0.0,0.0,1.0,0.0,0,24032101016il,il,0
,240321010160001,853,74.1,1.6,19.0,16.9,30.6,199,172664002851,0.5,0.2,0.3,0.45,0,24032101016il,il,1
,240321110160001,2653,74.7,4.2,16.8,0.9,34.6,659,172634002800,0.0,0.0,1.0,0.0,0,24032111016il,il,0
,240321110160001,2726,74.2,4.5,17.1,16.3,29.9,651,172634002800,0.0,0.0,1.0,0.0,0,24032111016il,il,0
,240321110160001,2708,73.0,4.2,19.0,15.8,34.6,684,172634002800,0.0,0.0,1.0,0.0,0,24032111016il,il,0
,240321110160001,2695,71.1,4.2,19.4,13.6,28.4,631,172634002800,0.6,0.2,0.2,0.5,0,24032111016il,il,1
,240470180160001,157,95.5,0.6,3.8,21.0,22.7,44,172826002977,0.0,0.0,1.0,0.0,0,24047018016il,il,0
,240470180160001,165,95.2,0.0,0.0,20.6,34.9,43,172826002977,0.0,0.0,1.0,0.0,0,24047018016il,il,0
,240470180160001,161,93.2,0.6,5.6,19.3,16.2,31,172826002977,0.0,0.0,1.0,0.0,0,24047018016il,il,0
,240470180160001,168,91.1,0.0,8.3,15.5,20.4,44,172826002977,1.0,0.0,0.0,0.5,0,24047018016il,il,1
,240470880260001,714,41.0,11.1,43.0,56.7,27.5,156,173177003342,0.0,0.0,1.0,0.0,0,24047088026il,il,0
,240470880260001,700,38.0,9.9,47.1,54.3,25.8,147,173177003342,0.0,0.0,1.0,0.0,0,24047088026il,il,0
,240470880260001,720,35.3,11.1,48.2,52.9,20.1,181,173177003342,0.0,0.0,1.0,0.0,0,24047088026il,il,0
,240470880260001,738,30.2,10.0,53.4,50.8,18.5,158,173177003342,0.9,0.1,0.0,0.55,0,24047088026il,il,1
,240471150260001,1746,70.5,5.8,17.1,17.1,38.2,382,174396004363,0.0,0.0,1.0,0.0,0,24047115026il,il,0
,240471150260001,1783,69.0,6.5,17.8,17.9,34.3,428,174396004363,0.0,0.0,1.0,0.0,0,24047115026il,il,0
,240471150260001,1861,67.7,6.9,19.1,19.5,36.9,452,174396004363,0.0,0.0,1.0,0.0,0,24047115026il,il,0
,240471150260001,1915,66.0,7.8,19.6,19.5,32.1,464,174396004363,0.9,0.0,0.1,0.45,0,24047115026il,il,1
,240473080260001,2728,64.2,7.4,19.6,18.9,47.7,692,173027003132,0.0,0.0,1.0,0.0,0,24047308026il,il,0
,240473080260001,2773,62.7,8.0,20.3,23.1,39.8,651,173027003132,0.0,0.0,1.0,0.0,0,24047308026il,il,0
,240473080260001,2802,60.9,8.5,21.3,25.3,41.4,656,173027003132,0.0,0.0,1.0,0.0,0,24047308026il,il,0
,240473080260001,2831,57.0,8.7,25.9,28.0,28.5,666,173027003132,0.5,0.5,0.0,0.75,0,24047308026il,il,1
,240473080260002,2578,55.9,12.8,16.4,17.8,47.4,606,173027005337,0.0,0.0,1.0,0.0,0,24047308026il,il,0
,240473080260002,2616,55.1,12.3,16.4,21.8,44.4,657,173027005337,0.0,0.0,1.0,0.0,0,24047308026il,il,0
,240473080260002,2717,55.2,10.9,16.2,22.3,40.8,670,173027005337,0.0,0.0,1.0,0.0,0,24047308026il,il,0
,240473080260002,2824,52.4,11.1,19.3,23.4,35.5,713,173027005337,0.5,0.5,0.0,0.75,0,24047308026il,il,1
,260290010260001,110,93.6,0.0,0.9,56.4,14.3,21,170444000130,0.0,0.0,1.0,0.0,0,26029001026il,il,0
,260290010260001,116,96.6,0.0,0.0,53.4,9.7,31,170444000130,0.0,0.0,1.0,0.0,0,26029001026il,il,0
,260290010260001,110,98.2,0.0,0.9,53.6,3.6,27,170444000130,0.0,0.0,1.0,0.0,0,26029001026il,il,0
,260290010260001,88,97.7,0.0,0.0,46.6,5.9,17,170444000130,0.4,0.0,0.6,0.2,0,26029001026il,il,1
,260290020260001,101,99.0,0.0,0.0,38.6,4.5,22,173849003925,0.0,0.0,1.0,0.0,0,26029002026il,il,0
,260290020260001,104,97.1,0.0,0.0,41.3,12.5,24,173849003925,0.0,0.0,1.0,0.0,0,26029002026il,il,0
,260290020260001,95,95.8,0.0,4.2,36.8,11.5,26,173849003925,0.0,0.0,1.0,0.0,0,26029002026il,il,0
,260290020260001,84,95.2,0.0,0.0,29.8,4.8,21,173849003925,0.8,0.0,0.2,0.4,0,26029002026il,il,1
,260290030260001,142,93.7,1.4,1.4,59.2,15.6,33,171140001370,0.0,0.0,1.0,0.0,0,26029003026il,il,0
,260290030260001,140,96.4,0.0,0.0,55.0,2.9,34,171140001370,0.0,0.0,1.0,0.0,0,26029003026il,il,0
,260290030260001,132,98.5,0.0,0.0,47.0,6.1,33,171140001370,0.0,0.0,1.0,0.0,0,26029003026il,il,0
,260290030260001,136,97.1,0.0,0.0,7.4,8.3,24,171140001370,0.5,0.0,0.5,0.25,0,26029003026il,il,1
,260290040260001,108,98.1,0.9,0.0,37.0,33.3,30,173696003809,0.0,0.0,1.0,0.0,0,26029004026il,il,0
,260290040260001,102,97.1,0.0,0.0,39.2,26.0,23,173696003809,0.0,0.0,1.0,0.0,0,26029004026il,il,0
,260290040260001,95,94.7,2.1,2.1,38.9,17.4,23,173696003809,0.0,0.0,1.0,0.0,0,26029004026il,il,0
,260290040260001,88,95.5,0.0,0.0,34.1,27.8,18,173696003809,0.2,0.1,0.7,0.2,0,26029004026il,il,1
,260290660250001,722,95.3,1.1,0.6,42.7,32.5,163,170828000438,0.0,0.0,1.0,0.0,0,26029066025il,il,0
,260290660250001,700,94.6,0.0,1.7,39.9,26.0,150,170828000438,0.0,0.0,1.0,0.0,0,26029066025il,il,0
,260290660250001,679,94.4,1.3,1.6,40.8,31.4,156,170828000438,0.0,0.0,1.0,0.0,0,26029066025il,il,0
,260290660250001,662,94.0,0.0,1.7,45.6,24.8,149,170828000438,0.3,0.5,0.2,0.65,0,26029066025il,il,1
,260290970260001,306,99.7,0.0,0.3,36.3,6.0,136,170015302517,0.0,0.0,1.0,0.0,0,26029097026il,il,0
,260290970260001,287,98.6,0.0,0.0,43.9,16.0,50,170015302517,0.0,0.0,1.0,0.0,0,26029097026il,il,0
,260290970260001,279,97.8,0.0,1.4,43.4,16.1,56,170015302517,0.0,0.0,1.0,0.0,0,26029097026il,il,0
